#{"t_start": 1772320774.3450599, "env_id": "None"}
r,l,t
1367.250265,5021,58.670994
-3763.094333,5753,101.193166
321.737657,7243,156.754725
1331.689654,7186,210.581832
3511.619197,2314,227.98047
151.78671,554,232.165452
1950.046152,1370,242.290514
1928.618288,1957,256.96684
8698.783923,5442,297.487007
-751.442601,535,301.489577
-63.413947,165,302.747493
179.902262,178,304.102635
182.673323,151,305.283635
2274.296464,1434,316.365292
-793.503426,42,316.692413
3793.885059,2876,338.770356
3342.241559,2036,354.400481
5749.147342,2912,376.706226
-155.789533,831,382.902029
4873.904845,2250,399.722489
-540.03029,588,404.103168
4129.406752,2352,421.504515
3542.14521,2462,439.789509
-584.222086,502,443.536273
3751.825089,1708,456.569208
-1140.335886,61,457.027554
3400.509069,1451,467.867462
2243.208006,1310,477.599159
-960.972678,67,478.11241
40.249807,66,478.598418
51.319357,67,479.09926
1712.427492,759,484.764338
-401.591887,87,485.418054
94.049052,89,486.093025
65.761487,84,486.742972
163.604564,119,487.655046
15.170641,71,488.20895
180.173957,121,489.121443
1253.66981,609,493.691782
3151.711569,1520,505.040527
1573.503698,1160,513.638454
1128.695275,835,519.804732
597.869609,533,523.796505
417.786488,415,526.844107
650.078948,543,530.80137
950.764944,625,535.40831
544.921822,472,538.868108
2557.613883,1661,551.1226
4617.147406,3932,579.884318
5140.092901,2932,601.394319
7554.592798,5052,638.726908
4260.76129,2813,659.755069
3380.038876,2304,676.828246
1845.774345,1377,687.040325
2705.372612,1881,700.959383
439.378029,777,706.734126
3835.951586,3226,730.634451
604.580832,882,737.119257
7514.457067,3531,763.226495
-1756.858528,196,764.704187
8631.158715,3438,790.272911
-1356.34672,496,793.997293
2489.265421,1216,803.005457
10.660021,367,805.776015
4482.463795,2301,822.655041
1229.400398,1298,832.279539
5412.920976,2449,850.474477
9380.292731,4449,883.294379
-2468.334777,114,884.126105
586.194206,319,886.487434
-102.231215,91,887.159417
1248.370141,592,891.539996
3520.836266,6404,939.403514
4806.19315,8166,1000.101611
1754.17822,1259,1009.457825
-358.327054,227,1011.15504
288.166978,227,1012.822203
267.066025,206,1014.323624
2946.229228,1607,1026.354694
208.964023,512,1030.152384
1788.96838,2508,1049.205078
3819.039684,2841,1071.07399
1436.27668,1341,1081.394808
2605.565482,7504,1139.229565
10066.788972,15000,1251.992616
-161.992581,9450,1323.993628
10717.156909,4645,1359.897541
5686.321513,6084,1405.277239
3128.252503,4954,1441.782457
6373.028895,4215,1473.133348
666.523189,1148,1481.604094
1208.136667,883,1488.120367
10415.279945,5284,1527.173423
2556.156965,1996,1541.868444
1484.816597,1254,1551.112758
2265.198611,1267,1560.516084
9115.418003,6594,1611.026673
5846.091042,5513,1651.892081
7227.99901,4641,1685.980931
6241.80747,7550,1741.490857
10032.024016,5377,1782.413257
-2708.937178,84,1783.064377
82.406403,84,1783.695048
83.736954,85,1784.34519
72.312721,82,1784.96759
8246.796211,5813,1828.743143
-2753.645053,178,1830.059343
445.752553,264,1832.010187
379.967546,274,1834.077087
2745.149472,1073,1842.132667
4384.837794,3679,1869.643261
8045.81895,4690,1904.393574
-2020.766528,10662,1984.303288
7088.537553,7593,2040.956405
3646.075041,3682,2068.364442
773.328055,1182,2077.196435
30.498779,474,2080.736958
421.394234,405,2083.730917
792.888639,493,2087.430922
6524.462517,4634,2121.961019
3968.12541,5436,2162.434685
2547.154737,1800,2175.837414
3395.662937,7185,2229.334107
7711.847673,5681,2271.571983
6213.973244,5299,2311.351865
-2987.423498,10517,2390.347563
1470.554405,1035,2398.007743
7245.043813,3789,2426.25952
8431.81835,4856,2462.831045
8569.869997,5052,2501.22678
6036.493311,7204,2555.118503
1054.085917,1893,2569.128249
1585.35377,1224,2578.342097
4874.310378,4089,2608.919543
1490.181691,2140,2624.912013
3749.473086,3268,2649.440563
470.399023,1009,2656.996005
7832.758291,8581,2721.068385
8429.950434,5915,2766.291197
9619.199706,6239,2812.831083
7244.44752,4422,2845.822494
7624.788025,4240,2877.442593
7841.365428,6357,2925.034802
7603.639284,5816,2968.359374
5024.187089,6357,3016.196163
3622.9433,8404,3080.098614
644.447666,836,3086.53528
7708.043211,6667,3137.163455
5361.015705,7645,3195.003411
3620.94791,9610,3267.09981
7000.785327,7513,3323.73352
4639.335504,2420,3341.809584
5363.532256,6475,3390.3528
-694.539655,340,3392.911968
328.730704,311,3395.174834
4094.155335,6652,3445.549433
-86.081416,887,3452.388964
-6133.633968,10396,3530.81167
3919.058447,9031,3598.991175
60.253311,155,3600.164237
369.301792,241,3601.993667
5465.86417,3944,3631.586201
283.765143,1169,3640.541614
872.106802,669,3645.694864
8139.13921,4201,3677.526012
3747.775431,4054,3708.17118
-389.476774,763,3713.871429
7131.531588,4993,3751.42013
-1749.049957,389,3754.368082
1043.701916,627,3759.182021
532.344429,458,3762.709849
13551.986568,6020,3807.914679
6889.210441,5810,3852.129847
3243.270653,2780,3873.072198
1036.535869,4120,3904.126986
695.01184,751,3910.070032
1004.022383,770,3916.131181
2418.511233,1775,3937.64757
1483.061219,1235,3946.948583
2463.424161,1356,3956.991263
3349.265083,1777,3970.170114
2168.348154,8047,4032.201556
-1144.121292,11204,4114.929319
13732.484289,6914,4165.920451
-21.134371,10290,4243.997604
6610.028654,4701,4279.893974
4286.936044,6376,4328.633257
8995.736445,5083,4367.100991
3467.072738,6528,4415.903615
-343.301727,11870,4506.184902
9183.503958,6578,4555.57561
1333.918107,10747,4636.498334
874.927889,1211,4645.614726
4826.702004,4914,4683.057169
