#{"t_start": 1772320774.3450243, "env_id": "None"}
r,l,t
5991.603068,3359,3611.734343
6516.087059,3792,3640.447041
3537.02493,6908,3692.727829
-841.296493,692,3698.010133
-7371.802969,15000,3811.094828
8989.936228,7006,3864.243776
663.26775,7223,3927.515319
1778.495222,1343,3937.478664
1393.755651,1096,3945.738773
621.283402,607,3950.286158
1305.278568,868,3956.679613
6329.876425,2586,3975.875788
2316.052914,9051,4045.141025
-169.233752,570,4049.663128
831.913379,5555,4090.598662
4032.946275,2086,4105.907979
2797.189491,2492,4124.253129
6529.174408,10993,4206.263373
5572.348931,9137,4276.081147
107.428003,6751,4327.643619
10601.409955,5444,4368.894557
-1147.71801,1097,4377.150164
8809.554454,7358,4432.249363
-2782.468695,41,4432.576967
4.921551,39,4432.876407
7.335164,38,4433.166036
13.35513,40,4433.485221
9.92343,38,4433.776342
0.478999,38,4434.074363
7.451008,38,4434.364563
3.757834,37,4434.65287
-1.36913,37,4434.935623
11.375486,40,4435.244617
21.745446,42,4435.56031
27.346631,45,4435.920455
-0.404656,38,4436.21846
-2.975374,33,4436.483029
-0.26437,34,4436.746155
9.385517,37,4437.049511
9.166369,39,4437.371272
1557.193796,755,4443.149614
-482.482689,48,4443.530311
15.251771,46,4443.897608
25.811897,46,4444.263726
2.624533,42,4444.604523
973.415452,479,4448.268649
-285.909016,50,4448.651148
39.702061,56,4449.092267
1831.975106,836,4455.499421
441.237715,9488,4527.059359
4906.694554,4443,4560.593879
602.253855,1911,4574.902725
802.020724,801,4580.981228
6527.30904,3340,4606.07805
590.744007,2208,4622.658647
4207.973638,3215,4646.865119
5540.319129,4744,4683.0724
