#{"t_start": 1772320774.345048, "env_id": "None"}
r,l,t
5310.031097,4715,56.394084
-7326.477961,6459,104.196326
4217.087564,2195,120.786557
819.729584,7616,178.991703
-531.429336,122,179.884386
202.36903,162,181.08622
128.82574,147,182.192104
1493.365856,4544,216.352535
2022.370528,1430,227.040529
-282.871523,267,229.06319
798.853006,449,232.444465
2476.829019,1927,246.806183
1001.52724,1781,260.077689
8030.611989,4997,297.253374
-1182.456134,563,301.472777
-120.959958,160,302.694021
234.509184,190,304.156378
186.226383,167,305.453
3866.414916,2720,326.467178
3609.885786,3038,349.736062
6312.024839,3435,376.078813
-1883.386278,196,377.529269
283.703024,208,379.069512
282.836424,234,380.7912
98.804922,166,382.049282
5221.438489,1996,397.034736
4142.911989,2772,417.462462
-994.221876,281,419.603416
6337.195443,2627,439.124279
-127.98596,918,445.960015
725.815069,567,450.34818
2622.565695,1306,460.225383
3700.37143,1840,473.965564
439.027882,822,480.098473
780.749366,621,484.714191
-359.84152,82,485.332824
116.38115,104,486.136065
34.271289,73,486.689528
183.479934,124,487.647928
-20.270419,59,488.09921
117.13417,106,488.90043
345.529093,217,490.530877
277.723968,223,492.213172
55.1256,116,493.093158
4762.225838,2149,509.109585
-1448.304021,88,509.789434
1310.771041,628,514.413149
1169.828927,709,519.623415
708.087989,547,523.728501
446.639478,424,526.85941
803.738497,551,530.873831
815.948353,609,535.346579
525.905776,461,538.73344
4991.162933,2156,554.608576
788.916423,1144,563.018236
5123.106711,2327,580.012426
-84.910295,737,585.442683
4510.727176,3866,613.813068
3515.750382,3710,641.27267
3056.738773,1896,655.475338
5512.382792,2825,676.445713
7506.383851,3783,704.396565
1335.542331,3083,727.385985
5628.132681,2904,748.731435
4998.687853,2700,768.76622
6761.97593,3516,794.981426
-1619.425934,394,797.917148
4484.669671,1929,812.216637
-2420.423107,13165,909.387092
2683.914817,8219,970.856848
590.006642,96,971.570997
125.524923,98,972.295341
106.945761,95,973.013467
253.660594,166,974.271434
398.679492,242,976.127739
964.34473,469,979.663023
21.389765,179,980.969108
353.770763,234,982.692804
516.446165,320,985.080982
5153.360667,2886,1006.474579
-908.457061,104,1007.243447
563.12543,283,1009.341576
1873.532708,1654,1021.668233
2076.603771,1231,1030.845335
-160.874906,332,1033.293401
3597.420626,1810,1047.063998
2077.930861,1398,1057.848094
2900.24205,4284,1090.833513
1672.654896,1268,1100.658429
466.314566,605,1105.311485
1941.113289,1001,1113.010435
5531.312315,3145,1137.229919
7834.337917,4602,1172.136955
4112.750652,3290,1196.884819
1051.929492,7148,1250.311032
11101.040574,15000,1365.210117
352.942145,10972,1446.323961
10400.301152,4673,1481.073653
9696.535646,6387,1528.240487
-709.113146,726,1533.574469
2022.394484,1632,1545.706748
