#{"t_start": 1772320774.3450098, "env_id": "None"}
r,l,t
3447.733068,1676,34.084828
1027.564055,3542,60.117705
-6073.847359,6057,104.962623
3626.28709,2286,122.252393
1387.091598,4518,157.234837
2373.573162,1489,168.46497
-1086.367647,4945,205.29731
2082.553261,2743,226.032874
-140.714525,385,228.942435
729.015836,459,232.391356
2107.63825,1935,246.828249
1332.194625,1750,259.863735
9381.40971,5026,297.253319
-1434.125108,562,301.451126
-70.723791,200,303.006852
134.302121,170,304.306855
151.136458,156,305.527952
3954.328365,2649,325.986986
4581.325766,3110,349.806059
2614.132065,1662,362.532857
333.317795,838,368.930399
713.129583,658,374.003459
-101.229187,203,375.583459
1376.137605,710,380.843888
-269.504297,159,382.049205
4824.698864,1993,396.99553
3111.649093,2767,417.390518
-1303.774613,286,419.574542
5844.49474,2713,439.742676
-756.425056,515,443.592804
4140.712384,1963,458.539237
3887.225044,2143,474.503598
-1388.775211,184,475.849589
1048.408243,509,479.674276
1231.407537,675,484.699589
-387.185914,77,485.275218
131.010583,105,486.085853
51.878566,81,486.7128
190.576461,123,487.654893
1.630639,64,488.152138
150.124706,110,488.977958
346.322587,220,490.644193
735.173459,429,493.864222
2806.925145,1525,505.243255
1677.273332,1142,513.702241
1048.001735,815,519.713091
643.044142,543,523.789068
441.041886,418,526.866513
746.556545,538,530.765
1054.245187,748,536.304324
273.022738,395,539.207164
3807.209649,2488,557.483994
1413.423948,1367,567.524046
3387.52001,3045,589.800968
3896.371496,3479,615.388197
4630.370923,2922,637.011006
4367.13928,3036,659.680249
3162.229708,2116,675.384089
6314.2382,3310,699.877408
2487.663259,2115,715.610097
2808.059404,2712,735.611319
6184.736289,3131,758.732121
4970.619754,2773,779.295224
6906.484163,3636,806.45061
4320.201744,5284,845.5186
599.830919,1220,854.498599
837.839319,798,860.338329
1934.688534,1117,868.622957
-660.914216,95,869.346202
9881.251592,5417,909.28802
-2173.645266,127,910.242593
-3397.840725,9916,984.429218
2156.906399,240,986.221857
257.152162,218,987.806457
545.084058,14385,1096.84613
2536.756843,476,1100.504849
1041.892065,623,1105.303946
4298.50302,2021,1120.88441
9512.583007,6690,1171.85448
3035.278691,2799,1192.873401
6223.342804,7326,1247.660938
4610.56084,8138,1309.749103
966.961709,434,1313.077266
3005.977534,1595,1325.083336
4719.768341,3601,1352.925478
8715.966403,5012,1390.631787
4169.445329,3446,1416.139958
-805.823652,349,1418.736217
5079.68887,2399,1436.454529
8150.197247,3943,1465.497106
5.396162,1058,1473.549156
6679.407059,4153,1504.213228
1706.716209,1299,1513.926243
2266.35803,1690,1526.300991
6509.574122,3257,1550.316961
-181.317394,904,1557.044288
1908.631254,1207,1565.978467
7140.535001,6026,1612.293019
986.296503,1471,1623.342208
5817.618181,3496,1649.055106
7808.454672,9644,1720.042048
-770.289501,8903,1786.995026
-617.267278,81,1787.615968
119.674816,99,1788.377403
91.961728,85,1789.039824
121.932159,97,1789.804334
9422.028055,3929,1819.391849
1081.899697,1383,1829.659943
1382.067917,1028,1837.372972
1924.146705,1040,1845.179662
6375.801688,3348,1870.205292
5277.763417,3370,1895.146154
8984.662997,4652,1929.843299
6126.426032,4051,1960.303385
4784.483516,6585,2009.526086
5006.299128,5608,2051.310549
-1585.761831,7257,2105.373307
588.586873,714,2110.723051
4188.062977,6573,2159.673136
5099.264888,5728,2202.371435
-1782.760924,112,2203.170971
-34.154191,44,2203.499012
18.174862,45,2203.829316
13.480625,46,2204.188915
11844.265703,5429,2244.741588
5106.453654,5650,2286.671289
-735.885802,10676,2367.081198
1625.55819,408,2370.07744
2744.125789,1243,2379.336535
-745.059345,96,2380.073343
2052.024693,1072,2388.064374
2056.774219,1332,2397.975503
3865.391546,2938,2419.808198
6391.263323,5247,2459.259615
2124.951349,2054,2474.831647
1379.668402,1228,2484.069127
4500.691904,2232,2501.212364
7047.403799,7210,2555.158214
-686.112681,526,2559.081314
1657.031048,1056,2566.847301
929.963777,980,2574.218377
3355.226801,8614,2638.602662
3796.78758,11297,2723.160575
6605.288435,3343,2748.783571
3424.762364,3390,2774.404289
7336.497313,5336,2814.282835
6322.177222,4191,2845.496522
6663.457983,3402,2870.763247
7821.852834,7075,2923.836469
3806.470384,6162,2969.725421
-202.956612,777,2975.506966
724.962991,8015,3036.127747
2639.845092,9132,3105.374082
7066.919175,6843,3157.81411
6315.052042,5298,3197.57338
6825.182766,5962,3242.16316
-462.17492,1011,3249.766129
11276.781276,5278,3289.495891
259.590005,1320,3299.438014
602.264202,755,3305.086915
6020.334696,6936,3357.083081
-1806.858366,103,3357.840002
4610.27792,1807,3371.523438
-704.045467,282,3373.687841
8080.986889,4080,3404.375977
6819.453916,4162,3435.705865
4002.71909,7546,3492.742196
4343.287307,2427,3510.903045
-1112.78816,10811,3592.897255
9633.164973,4221,3624.487314
-364.453059,800,3630.593243
908.888589,686,3635.811986
3393.592483,1770,3649.402775
9007.288741,6733,3700.269585
-643.742067,670,3705.411641
9456.941364,3850,3734.172728
3455.36158,7568,3791.36242
1381.063106,1136,3799.903421
-6929.372241,11672,3888.236338
6436.305521,4091,3927.92576
1377.269466,1461,3938.746959
1856.367002,1226,3948.0263
3844.03655,2005,3962.858347
9656.380504,4856,3999.686911
7209.344964,7221,4054.878736
6871.825067,4746,4089.800376
2439.798196,2191,4105.90127
2768.263657,2487,4124.211031
8170.389812,12203,4215.425167
-1467.428128,552,4219.661002
6267.42749,6962,4272.897315
2436.78212,6638,4323.580439
3926.654846,7991,4383.992859
6178.422995,3617,4410.89135
5986.64213,3356,4436.392546
-2053.225242,34,4436.663429
3.073969,36,4436.95461
3.935247,39,4437.274913
1311.185238,773,4443.204857
-492.078002,45,4443.561828
8.74927,44,4443.912185
19.146004,46,4444.27116
23.444048,46,4444.649459
1381.413117,656,4449.683805
-261.614123,113,4450.556026
9116.208263,4338,4483.722835
12118.843389,6619,4533.207215
7242.421434,9441,4604.288068
1124.362659,1396,4614.851823
2118.385723,2293,4632.119373
3998.346842,2762,4652.920187
4894.174752,5151,4692.218193
2751.816023,3122,4715.847001
