#{"t_start": 1772320774.345061, "env_id": "None"}
r,l,t
587.738707,3881,50.24084
3104.606755,3102,73.118054
3177.630191,2308,90.184782
3582.577232,3452,115.960025
-3370.65952,8215,178.792201
71.356637,134,179.774292
192.644749,177,181.086078
127.186463,151,182.228652
1364.159157,4299,214.537167
2454.065247,1694,227.209702
-509.573474,228,228.942396
871.203775,463,232.429411
1168.009108,1929,246.806039
1762.689908,1787,260.131973
10099.539777,4987,297.2225
-1458.661724,565,301.443484
-125.431951,156,302.649273
148.404572,180,304.032045
251.460401,189,305.506004
4270.942581,2126,321.920338
-1135.257598,67,322.437985
5174.651076,3705,350.866301
5671.337821,3022,374.011041
-1871.290692,205,375.605777
1509.358236,709,380.866743
-255.623534,162,382.094573
5202.689152,1991,397.034465
2298.826351,2825,417.873048
-792.897764,231,419.627247
5751.167781,2719,439.847173
-343.542098,817,445.91485
1384.220309,774,451.904428
-495.572335,57,452.355711
1578.591914,817,458.531996
1960.920355,1126,466.921246
-285.022056,242,468.730067
3283.229048,1341,478.724097
586.703682,714,484.035269
-431.205229,92,484.729333
61.418334,82,485.34206
115.276481,102,486.129133
60.254023,80,486.742862
148.775972,123,487.690671
-14.141109,59,488.1451
180.907463,117,489.023002
377.839297,218,490.677299
730.040705,413,493.771049
3534.353198,1736,506.732987
-1179.221179,68,507.238265
35.234102,62,507.6891
1401.947409,660,512.592982
2623.003636,1270,521.964458
-229.939343,351,524.608191
375.844476,330,527.032065
757.823225,534,530.916371
815.585916,601,535.332253
626.076781,484,538.898949
4106.808135,2051,554.000072
2371.323802,1638,566.014721
2797.410323,4119,596.14303
3688.615642,2786,616.702511
5191.419832,2933,638.39409
-365.224227,708,643.691449
5347.800251,2329,661.080618
4674.111608,2604,680.386263
1282.83174,1291,689.949558
4492.040675,4446,722.962157
6954.364216,3211,746.602356
5209.343971,2984,768.688893
4973.839779,2933,790.5363
5953.658693,3625,817.411573
2374.561299,1783,830.491855
4999.106239,3564,856.945438
7263.111405,4329,888.886421
3360.735263,6135,934.689364
-454.381956,125,935.651954
194.937941,143,936.721912
5246.650143,8797,1002.146272
1237.957138,271,1004.099822
219.83309,216,1005.747765
6.185756,97,1006.474442
134.898148,109,1007.288601
3326.367349,1701,1019.910726
1387.287474,1016,1027.542305
375.825734,510,1031.310339
-145.860366,132,1032.283393
446.019741,320,1034.713281
730.489053,417,1037.837947
2693.55713,2432,1056.503901
4188.282592,3887,1086.442605
4993.807659,2665,1107.017089
1681.027326,1774,1120.672539
7433.167587,6861,1172.932425
2288.520989,2199,1189.428864
-323.614069,500,1193.213356
82.656128,9860,1267.089454
4000.580153,5394,1308.463641
10918.543367,15000,1421.654327
623.688349,2169,1437.723242
8588.287876,4554,1471.463716
4056.258761,4330,1503.447815
3732.700561,7378,1557.994253
1760.064129,1181,1566.74386
7237.010314,5938,1612.392605
348.023722,1431,1623.130127
8566.247189,5888,1666.436819
2015.489703,2353,1683.758861
2593.913752,2057,1698.862188
6710.694318,3209,1722.517845
5334.039175,7651,1779.985843
-2215.194016,78,1780.592247
6765.819123,10658,1860.719852
3538.340956,3806,1888.990561
2689.437192,2318,1906.211306
3420.099246,2272,1923.203386
5497.409371,3486,1949.260852
662.482808,1113,1957.674361
7022.873896,3416,1983.265361
6895.590367,3955,2012.859521
5867.420058,6823,2063.685308
-266.288069,1347,2073.684908
4658.845399,6117,2119.29159
1795.10551,1090,2127.429273
3322.854863,6990,2179.516778
2239.222911,1097,2187.725948
11152.263553,7720,2245.272289
-406.388628,1202,2254.152167
1118.177663,910,2260.903258
4301.148696,3079,2283.740913
9608.104105,4922,2320.659241
3396.548799,8867,2387.347965
6709.530259,5648,2429.505298
7722.805712,5227,2468.966494
6694.348704,6097,2515.13988
-1514.004204,667,2520.108966
1930.23971,1041,2527.854018
8925.190587,8482,2591.087006
5030.903157,2517,2609.966033
2585.825103,2522,2628.776277
5824.916465,10458,2707.223554
9554.272229,5435,2748.309431
8631.61265,6265,2795.446655
5579.128437,3692,2823.117604
4824.46898,3751,2850.94167
5737.729396,3938,2880.41778
7368.323571,6349,2927.857576
179.985807,861,2934.256312
7460.778476,5095,2972.201869
335.69333,9285,3042.394148
4265.410437,7358,3098.28946
7263.41515,7241,3153.599198
5443.329062,10486,3232.221096
1148.365591,960,3239.419346
