#{"t_start": 1772320774.345099, "env_id": "None"}
r,l,t
5688.926447,8400,2719.682932
7205.193393,6980,2772.805393
7474.985573,4272,2804.660668
4892.581871,9183,2873.111527
6240.083889,6789,2924.051572
5530.327279,6164,2969.955034
-88.817586,756,2975.584307
5193.899853,7889,3035.273337
1845.113275,9185,3104.897615
6372.087206,6405,3153.958448
4529.787881,5713,3196.912064
8164.148744,6288,3243.958792
7163.108455,4214,3275.754203
97.186048,886,3282.370367
-293.513747,186,3283.776695
1751.637,698,3288.99633
101.704155,335,3291.546192
1133.562788,740,3297.05356
778.83637,662,3302.049317
2390.303096,1141,3310.733398
1811.633617,1104,3319.099522
4322.85429,2182,3335.400352
5779.32856,8636,3400.209683
7095.166919,4138,3431.33844
6136.884143,4220,3463.499985
1200.01211,7919,3523.139249
1575.01965,8382,3586.611587
4343.120961,3333,3611.550359
2602.376055,7503,3668.600124
4757.985354,3937,3698.202931
-804.531231,403,3701.270762
4219.533431,1934,3715.849865
5277.384382,3591,3742.734543
3023.959445,2240,3759.840352
-267.934687,620,3764.513176
1577.482016,1078,3772.6051
1063.088266,952,3779.798496
1667.510412,1147,3788.359051
10478.97719,4579,3822.967999
6049.87455,3522,3849.776712
1928.89012,1904,3864.155994
1658.920586,1714,3877.052903
4193.0163,6037,3931.298539
4210.63035,3459,3957.157083
5145.275731,2498,3975.679521
7016.329808,5277,4016.618364
6095.938514,4454,4050.27889
5411.400945,3674,4077.312344
270.498897,1261,4086.723823
5610.180249,3351,4111.255002
6674.603329,10950,4192.509482
7635.950474,4446,4226.403422
-2030.919893,155,4227.578343
6401.129271,5485,4269.535905
1344.17656,7159,4324.203037
2409.81166,8084,4385.266161
8959.813602,6019,4430.382505
-1642.302862,754,4436.194352
-518.598629,34,4436.475325
4.698905,34,4436.738422
9.489011,36,4437.033984
8.364536,38,4437.346236
1561.665325,762,4443.182174
-470.179107,45,4443.537642
24.335927,45,4443.897307
13.01731,48,4444.285405
7.448483,44,4444.64201
914.491732,472,4448.237902
-313.512101,49,4448.620803
39.430335,52,4449.01991
1661.8293,849,4455.545179
1388.557339,7563,4512.679461
5551.100485,5581,4554.623373
-2429.480931,89,4555.286816
3860.298356,3724,4583.35538
8813.721881,4203,4614.993665
36.417064,818,4621.082073
1742.854518,1286,4630.805315
4094.939806,5415,4671.957997
3102.091731,2579,4691.523314
4772.188601,3181,4715.6199
