#{"t_start": 1772320774.3450918, "env_id": "None"}
r,l,t
-4510.280973,5172,59.767774
6616.563225,3596,86.293115
-1658.145409,5772,129.769403
409.437093,6850,182.006268
380.319741,4272,214.093871
2693.651903,1751,227.209788
466.611467,663,232.20106
2900.102913,2280,249.206146
577.881903,2261,266.082473
2225.169391,1364,276.27389
5168.722578,2522,294.974706
3726.942424,2083,310.829261
2639.711127,2571,330.659003
4477.448144,2586,350.463993
3362.17426,1972,365.525439
4772.401438,2391,383.715644
3663.713115,2209,400.20274
-661.409455,507,403.976919
4526.669933,2354,421.393018
4560.616111,2680,441.31616
11.174197,851,447.679107
1525.607243,933,454.906823
-221.235224,231,456.642236
-101.119859,59,457.077085
4082.997091,1730,469.960257
1906.144868,1285,479.541805
-217.75312,347,482.150121
188.601173,224,483.811253
-39.509945,83,484.414108
74.724138,83,485.045314
166.128343,124,485.992461
6.165475,72,486.542525
221.037609,139,487.611165
-9.974766,64,488.106736
151.003177,111,488.950283
365.696629,229,490.684993
1491.331506,831,496.90425
803.96885,692,502.136561
632.794633,568,506.319745
522.990908,448,509.641879
532.993123,384,512.487258
2349.566887,1006,519.889334
379.628264,529,523.864092
463.350237,408,526.859439
765.627763,530,530.692013
1089.224825,747,536.22625
462.974415,450,539.542942
2251.205893,1295,549.000936
6922.394598,3105,571.808546
2632.503727,4442,604.318427
2868.32952,2154,620.272298
3860.341528,2430,638.269579
-21.994838,626,642.939204
5477.815587,2446,661.225432
4105.621998,3100,684.190008
174.579216,786,690.020178
2287.055437,4580,724.021343
3177.606907,1958,738.404037
7839.258117,4422,771.158653
5847.049525,3223,795.178196
-1452.256394,377,797.982774
1646.277494,991,805.323834
4047.147005,2410,823.043317
4168.788563,2777,843.662027
7821.346416,3936,872.702193
-612.045544,784,878.487098
1200.90445,703,883.689463
8625.211427,4814,919.296463
3491.203079,7315,974.060557
-598.45787,270,976.120184
373.842568,294,978.353155
515.545799,316,980.690033
406.981637,291,982.837199
389.700289,295,985.031626
164.967985,188,986.454251
300.425003,210,987.960655
2380.787492,14322,1096.523537
2144.438343,849,1103.054548
326.42517,450,1106.532105
1462.562229,795,1112.612907
5650.675388,3446,1139.169389
5476.278145,15000,1251.921084
297.415277,9415,1323.666733
8949.696423,4500,1358.437377
-807.615304,992,1366.12584
889.386408,10844,1446.260159
9669.29375,4346,1478.583002
-256.18122,1052,1486.329859
7782.817455,5516,1527.122765
2515.874722,2855,1548.162091
759.965727,1226,1557.299748
1773.985194,1109,1565.451562
5111.486625,6921,1618.546229
5777.147691,4343,1650.602967
597.222061,1276,1659.987272
12150.15427,11523,1744.705284
4021.596756,3427,1770.739884
-2241.549564,84,1771.38994
63.731173,83,1772.030103
70.049444,82,1772.663079
69.98807,78,1773.227442
87.127773,80,1773.848059
85.866384,80,1774.463569
79.19593,81,1775.097361
76.667902,79,1775.699714
82.469035,82,1776.347876
72.903087,83,1776.990427
89.122768,83,1777.643893
611.380964,302,1779.933405
-111.819653,80,1780.554801
2381.410642,1035,1788.499701
-576.059467,86,1789.164126
7821.460173,4028,1819.519526
-1698.515461,314,1821.883675
120.442375,204,1823.402366
863.871197,433,1826.58407
118.91175,246,1828.409062
242.90229,200,1829.903808
2434.007098,997,1837.379589
2049.883886,1081,1845.494802
7363.588919,3384,1870.78505
3630.484664,7985,1930.14939
6238.031808,3746,1958.293971
11623.967684,6265,2005.143608
7524.197622,5247,2044.327106
1303.263177,3750,2072.153868
2649.869895,1613,2084.258041
-302.654652,413,2087.331688
9357.966616,4566,2121.365711
433.134682,2525,2140.079928
2950.945078,1916,2154.341584
7530.874591,4152,2185.430979
6840.66667,3637,2212.457948
2691.090268,7594,2268.943377
8045.959134,6510,2317.719356
4934.818534,7357,2373.066212
6590.565553,6502,2421.51097
5088.573312,3074,2444.36651
3368.035686,3845,2473.723287
996.946458,1297,2483.424098
9543.926287,4750,2519.524437
298.362083,1255,2528.894098
3287.553767,1611,2540.834588
884.013177,1068,2548.783325
7647.04183,3130,2572.1734
-673.9665,887,2578.813272
4860.044503,9261,2648.102769
1814.458706,1130,2656.58454
6734.439694,9578,2728.294331
5282.737615,8275,2790.968387
4966.447226,8196,2852.055274
5719.34182,4412,2885.229469
7879.346924,7710,2942.60417
8403.95242,4629,2977.163332
3422.385683,6050,3022.787196
3860.031827,5352,3063.713907
9046.472237,7383,3119.505765
9578.078907,5793,3163.951021
3014.393274,3824,3192.484999
6807.762038,5599,3234.414109
6222.756372,4003,3264.517819
-2603.023395,80,3265.132214
1585.584354,11212,3349.388737
4649.216907,3383,3374.852245
4488.904407,5735,3417.894925
5251.047801,3160,3441.870448
3481.81653,7188,3496.08797
2251.404472,8770,3562.820156
5010.154147,2420,3580.80773
3869.288269,2764,3601.61546
-951.47048,297,3603.831385
3903.283911,1680,3616.399217
4425.033395,5573,3658.880819
-735.944086,608,3663.449786
5628.476419,4214,3695.131034
4802.724004,4238,3726.997216
-987.273155,708,3732.270286
533.832498,478,3735.894912
1092.025341,820,3742.07464
5358.282443,4301,3774.716331
1701.121073,1823,3788.359137
9231.008943,4743,3824.197265
6209.576322,3795,3853.14537
6485.937005,4175,3884.519036
512.850231,2645,3904.498503
2852.936367,7817,3971.688541
6870.344225,5663,4015.021739
3509.20511,2928,4037.670706
4608.515892,5096,4075.433633
4320.058417,5697,4117.431404
5621.239586,13028,4214.664819
-66.824175,562,4218.944525
7955.742715,7200,4273.996716
1347.282571,6879,4326.509983
-637.493961,301,4328.843971
31.802674,128,4329.835358
8493.916109,4092,4360.889718
9297.653309,5488,4401.724728
-2200.575414,106,4402.499022
1659.841466,853,4408.957597
1933.863395,1187,4417.935942
-604.681268,103,4418.683409
11855.643,6109,4465.498298
-1859.763989,8508,4529.493587
6911.568913,4547,4563.879523
4791.544165,4369,4596.593475
2275.087389,2627,4616.450784
81.334832,527,4620.369424
1641.707813,1156,4629.123013
1913.631948,1391,4639.639109
5391.777915,5952,4684.869939
