#{"t_start": 1772320774.3450575, "env_id": "None"}
r,l,t
4960.967649,6703,2371.407086
271.886179,1002,2378.87441
-508.302677,95,2379.582474
6014.685698,2733,2399.900387
3868.813004,2801,2420.792001
-1216.223434,102,2421.540919
167.793734,120,2422.468238
6268.772618,5913,2467.067616
8570.546508,5991,2512.537424
-1223.699098,788,2518.418453
1849.228793,1372,2528.638958
1700.146561,1088,2536.692045
748.380874,874,2543.234887
1877.553245,957,2550.345506
1511.341756,1032,2558.119242
2477.303769,1643,2570.270984
6636.519317,5963,2614.841433
2972.208705,3920,2644.210183
1437.170722,1825,2657.958663
6647.323722,9314,2727.656619
5591.436162,5944,2772.873162
9624.870334,5271,2812.236442
7076.663145,5980,2856.804426
6502.117115,4232,2888.647314
-1155.320059,827,2894.84073
2775.627229,1422,2905.333233
5273.800762,6847,2956.421564
7875.769303,4522,2990.440346
2984.270674,6997,3043.222629
4058.276429,7867,3102.957361
5924.527467,6630,3153.657384
3251.718878,10516,3232.497514
1748.307553,1166,3241.250322
435.4639,8274,3303.552201
1458.312152,7307,3358.272118
3976.44589,2083,3374.090157
954.59777,8413,3437.448067
408.197379,7552,3494.469471
7012.972899,3025,3517.266064
3517.986146,8402,3580.974541
3794.4129,2764,3601.782262
4488.882431,3426,3627.441582
628.02766,1286,3637.266424
468.055337,605,3641.887311
1544.934919,909,3648.886072
219.994234,371,3651.758448
1157.152857,647,3656.709839
813.999583,593,3661.190432
7909.359838,4167,3692.478317
-276.898173,842,3698.904817
423.987773,514,3702.853631
2980.478891,1717,3715.734913
6157.628435,3536,3742.221261
3558.525304,2433,3760.798902
2343.983137,1571,3772.582644
450.873783,1136,3781.142792
8283.318579,4157,3812.494
5906.44808,4603,3847.395061
7432.579405,4677,3882.674696
9.746368,2473,3901.362429
710.391542,884,3908.319619
546.140699,645,3913.21407
920.14102,792,3927.704939
1743.973501,1325,3937.548215
2027.775247,1229,3946.813469
2513.823408,1377,3957.012186
5609.765814,2575,3976.118233
-1312.986815,9698,4050.470373
8162.1561,4216,4081.557164
218.605273,3442,4106.829835
3488.180779,2564,4125.702604
2954.925954,13625,4227.847729
5776.539387,7831,4287.609188
5792.308356,4601,4322.859197
2090.755969,8582,4387.692518
7860.582545,4516,4421.366083
8373.051224,6113,4468.289224
5800.83644,7511,4524.785428
-286.492828,710,4530.078265
1170.261747,750,4535.729166
3802.763638,7865,4594.929155
3877.602092,2648,4614.941602
113.295002,802,4620.91049
1996.883528,1336,4631.01047
4460.620752,2894,4652.827928
4904.079526,4776,4689.282325
2256.310893,3822,4718.207255
