#{"t_start": 1772320774.345104, "env_id": "None"}
r,l,t
2108.352839,1754,34.642377
2380.33257,4457,67.489815
3163.753904,2822,88.234155
-2346.134448,6583,138.044382
2694.783286,1064,146.414029
-975.558932,3675,174.360258
3155.193567,7229,228.492871
231.135064,490,232.186624
2261.732035,1961,246.828125
1562.951704,1783,260.105958
9877.122577,4998,297.296111
-1539.7591,559,301.489291
-160.543194,150,302.618825
222.461269,181,304.017853
195.003531,179,305.399386
3461.023107,3427,331.853565
5046.95225,2471,350.772089
5896.009904,3010,373.821743
-306.655627,875,380.398132
-331.490121,175,381.707056
5561.392966,2044,397.063057
3873.692749,2792,417.639238
-1143.666991,262,419.63452
5455.29108,2711,439.789264
4267.775253,2668,459.94962
-1581.62219,197,461.429473
3789.260088,1744,474.444247
-932.605187,195,475.891146
1067.075296,501,479.626378
320.762298,335,482.150008
223.636068,228,483.83967
-23.721964,90,484.494811
70.658746,80,485.102189
130.851382,118,486.00663
-2.217883,62,486.471937
213.795554,139,487.552048
-26.136637,59,487.999867
152.552038,118,488.900187
331.134902,216,490.523197
809.338325,428,493.749495
3402.360909,1540,505.243132
183.7243,606,509.764212
3777.399698,1636,521.84363
-459.752716,356,524.521109
522.051897,347,527.072841
760.628599,538,530.991017
953.053401,693,536.080474
399.438182,423,539.207041
3631.177485,2069,554.417136
3881.782162,3628,580.967544
-1141.289308,200,582.457347
5226.342629,2572,601.300746
4380.521085,3516,627.179065
3469.699737,2277,644.197726
4263.322266,2250,660.986773
4052.694,5137,699.025051
166.402061,795,704.869623
3403.132001,2702,725.016903
5036.613915,2958,746.798466
5578.738291,2960,768.721014
7249.059372,3877,797.631059
-2137.770256,254,799.487357
1167.553863,650,804.309658
2036.425347,1128,812.677886
9002.120481,4578,846.511297
597.946229,5456,886.765162
97.333545,679,891.794875
6331.991936,5795,935.091812
-881.066147,120,935.992881
4373.908489,2164,952.174168
5520.913683,6356,999.341461
434.496204,813,1005.395203
-374.76048,92,1006.080845
597.841611,310,1008.379654
-40.369153,104,1009.159833
99.27574,97,1009.88437
222.805457,146,1010.983974
494.762446,277,1013.01259
