#{"t_start": 1772320774.3450823, "env_id": "None"}
r,l,t
-5288.411968,6060,66.339164
6598.587426,3201,89.942707
-4051.394764,6436,138.798293
2179.765302,7232,193.460121
1646.171403,4897,230.356531
-339.142404,275,232.399015
3033.987813,1758,245.470695
1545.034695,2212,262.049511
10412.445474,4802,297.738665
-1774.412593,228,299.423762
241.958741,277,301.518963
73.098472,158,302.708953
236.411973,183,304.118606
177.480546,148,305.261271
4182.997305,2744,326.467314
4331.558181,3031,349.666116
5309.205421,3061,373.105063
-315.933347,962,380.376977
-347.69567,182,381.748861
5020.268677,2058,397.199195
4637.400689,2779,417.685303
-1049.529824,255,419.617507
5902.772592,2645,439.291485
-686.549945,585,443.644941
4578.516204,1953,458.515778
4013.693452,2170,474.678097
-1432.259745,167,475.912493
786.827753,401,478.930211
1771.560212,877,485.478443
-451.071549,98,486.221415
52.237288,78,486.827527
163.405628,110,487.669617
5.217569,63,488.152277
163.422169,121,489.069062
420.249008,250,490.96721
1291.712796,637,495.71527
1141.157153,673,500.774119
-440.166678,58,501.21448
1288.779765,575,505.475297
845.965473,576,509.764399
749.562028,596,514.149406
1268.112251,757,519.730204
602.333254,538,523.766536
455.650151,419,526.8441
770.853028,554,530.887971
977.715158,737,536.332576
270.518526,388,539.181301
2717.251273,2068,554.374158
3412.533574,3355,578.944269
4738.641208,3360,603.525972
-753.674408,437,606.780112
1142.332231,587,611.058052
6166.26741,2740,631.352047
4009.491451,2492,650.040295
3109.158716,2229,666.539515
821.347063,1008,674.045918
6022.636786,2631,693.47501
1077.401682,1502,704.574245
2570.976719,2195,721.004417
5789.63636,3088,743.795333
6389.050019,3311,768.22919
5980.732833,3284,792.711377
-1907.205531,281,794.823378
631.124898,416,797.917089
8708.982774,4229,829.062514
6998.169419,3856,857.673779
6931.658246,3954,886.859028
-1191.545915,668,891.802272
4915.957252,5787,935.030618
-1070.232387,117,935.922198
697.920368,349,938.545045
16.954422,135,939.547182
409.946256,8471,1002.520352
-147.589746,268,1004.469917
336.557733,247,1006.339602
20.214231,114,1007.191396
517.265504,271,1009.206914
-31.169998,98,1009.940316
241.043773,150,1011.062536
442.963797,234,1012.779694
314.961719,220,1014.392257
1644.405483,839,1020.657151
1837.677624,1114,1028.986444
5197.278778,3465,1055.339339
5246.676019,3342,1081.078042
721.55037,1139,1089.829139
1346.202852,1100,1098.389512
2864.315431,1633,1110.949935
778.426778,946,1118.229833
6106.542015,3281,1143.506611
2247.614196,2688,1163.92041
-229.069467,575,1168.15433
1677.960873,1083,1176.34883
520.000915,553,1180.464524
3871.849338,8189,1241.723421
3392.233718,7448,1298.343873
-341.935419,498,1302.209054
535.036146,403,1305.30911
3146.428991,2423,1323.720404
8413.585636,4499,1358.48246
-7926.401246,13104,1455.590097
5120.993495,6684,1505.291258
997.041459,1056,1513.183036
1559.58731,921,1519.930573
1099.316219,847,1526.14192
1223.556801,773,1531.791256
8473.416741,5464,1572.518322
5636.556502,6855,1624.858679
10913.898674,5192,1663.027095
1842.334376,1887,1676.908237
2638.781922,2010,1691.714506
936.760358,1007,1699.089378
4850.253215,2101,1714.544863
-1435.842668,103,1715.339654
824.896188,354,1717.99143
354.695414,273,1719.991504
1898.668914,8897,1786.89756
-609.196223,79,1787.509031
82.772709,86,1788.167544
58.736577,81,1788.80123
96.616821,87,1789.473501
8620.032633,3937,1819.135294
1621.735642,1426,1829.732218
1555.968947,1123,1838.160923
1719.63939,978,1845.494784
9908.384339,4109,1876.185019
4269.77507,3152,1899.449127
7250.788163,4060,1929.793735
4154.722481,4056,1960.280613
8692.008109,4918,1997.070284
6020.564439,4323,2029.335397
2645.316119,2949,2051.275178
-969.428865,7250,2105.286606
539.202707,718,2110.654749
1494.618787,956,2117.766831
5203.960831,3038,2140.331028
2139.530004,1612,2152.277395
791.539947,1771,2165.650857
9076.676461,6114,2211.170606
6282.365126,6302,2258.082653
-899.514376,928,2265.010047
4925.21068,2550,2283.940111
10179.69466,4923,2320.86461
7430.415519,6073,2366.75551
707.717143,1254,2376.052311
7265.095678,6157,2421.913456
4560.64176,5750,2465.267548
659.879671,1867,2479.30743
4251.472126,2847,2501.065805
9372.364187,4650,2535.847992
-1044.558892,956,2543.001897
1734.889433,925,2549.882617
4569.71725,7837,2608.45397
2544.382678,2521,2627.282384
4726.857339,5985,2672.064894
10508.704472,7787,2730.514462
7615.345842,6800,2782.097864
6200.596224,5304,2821.771043
2411.027827,8557,2885.747751
3226.868863,8284,2947.433816
9560.001509,5971,2992.314605
524.247185,6756,3043.237913
5442.01644,7628,3101.17659
5349.562014,7966,3162.083716
5802.9885,4408,3195.060137
-567.881627,9757,3268.288142
8286.398352,7386,3323.945762
4337.283977,2444,3342.208384
8391.94704,6359,3389.874533
1879.765527,5086,3428.205452
7176.877864,4253,3460.58568
-2088.667349,257,3462.483276
557.706179,9341,3533.024762
3279.47313,9582,3605.256458
11087.573817,6061,3651.230056
-1881.978464,698,3656.601205
6957.726257,4289,3688.854319
-1288.264762,649,3693.711908
734.809719,695,3699.026372
555.570403,504,3702.898663
964.487773,590,3707.366218
1457.993616,804,3713.351383
5754.173685,3523,3739.717246
-1091.977754,399,3742.734633
5152.907805,2217,3759.666017
-119.70303,668,3764.69095
1422.785767,1088,3772.877076
586.142655,930,3779.892876
1686.158006,1135,3788.366884
1466.612903,1225,3797.607402
6144.717575,7387,3853.746675
2266.791971,5677,3896.221873
2540.776642,2482,3915.482937
1917.574617,3802,3952.407923
2701.531073,1651,3964.630363
4907.290579,8348,4028.849029
5547.734159,2973,4051.061175
5823.153939,4157,4081.688171
-567.322709,4710,4116.374198
8054.480359,5872,4159.670309
3988.528623,4749,4195.22415
10271.316234,5076,4233.935096
-2186.090031,7223,4289.048383
3871.331194,4628,4324.486475
351.06487,8554,4388.998835
10467.278646,6371,4437.034254
-2863.28287,39,4437.354072
1449.090609,758,4443.157317
-392.945535,46,4443.522478
14.124358,44,4443.867289
26.381724,47,4444.248571
19.610146,44,4444.604426
889.689973,483,4448.29851
-314.802862,52,4448.703838
30.599997,53,4449.114417
1510.04116,837,4455.52942
