#{"t_start": 1772320774.3449957, "env_id": "None"}
r,l,t
58.780697,3131,44.700804
5657.145835,3658,71.696204
3185.702709,2265,88.389973
-432.965318,4229,120.100841
2206.221626,1277,129.93229
-8018.04272,9955,205.311642
4034.807058,2739,226.01857
89.20182,378,228.862961
622.054197,464,232.361679
1196.663522,1759,245.437295
997.213229,2030,260.625476
6900.114037,4928,297.26729
-398.553295,560,301.451087
-41.258472,203,303.036949
127.518163,163,304.277124
181.347666,158,305.506004
4378.74564,2649,325.971982
3875.51155,3097,349.683403
5735.710253,3102,373.443414
-1559.845223,180,374.854371
1657.315799,798,380.798576
-311.08205,165,382.049206
4646.711697,1995,397.024633
3015.810509,2758,417.338222
-1122.816854,291,419.546201
5838.910475,2650,439.264939
-181.504124,887,445.848604
1269.527938,771,451.825505
-551.016372,58,452.274566
1779.657736,823,458.500041
1814.179095,1130,466.928781
-287.141657,241,468.730071
3277.841328,1337,478.693327
-531.578794,253,480.586664
1089.563262,553,484.690592
-299.644013,78,485.275187
131.356782,104,486.078704
17.745138,69,486.604964
177.972455,127,487.580305
3.071732,67,488.098931
121.237523,99,488.842439
349.604927,224,490.530773
763.006675,439,493.843083
3266.281176,1522,505.188946
1584.559101,1163,513.821241
976.926931,788,519.616311
646.603346,550,523.743291
425.727817,424,526.882103
773.076911,537,530.764983
815.781106,559,534.886919
618.311105,488,538.469228
1558.777649,910,545.116546
242.794072,383,547.930227
997.914958,641,552.758481
2411.669261,1411,563.102471
2088.344862,1390,573.180177
5997.710806,4234,604.219998
4399.657888,3697,631.56321
-1349.005949,266,633.560361
3191.411817,1369,643.773224
4872.065747,2315,661.052274
5021.271003,2783,681.677271
464.404483,983,688.946483
4458.094835,2142,704.746076
3493.610514,3044,727.428279
4684.198068,2896,748.707202
4995.926269,2799,769.478721
6176.566165,3400,794.844794
-1397.220009,414,797.924072
9161.833986,4210,828.926232
7103.27229,3942,858.163527
-4879.503597,10084,933.069983
-205.287472,139,934.133037
861.667498,419,937.316011
-69.826254,117,938.179536
151.933807,118,939.071969
3111.87187,8534,1002.505865
-179.668679,282,1004.562917
342.37335,251,1006.467407
5.504201,108,1007.273833
515.050416,247,1009.091757
-24.397613,93,1009.785022
282.302227,186,1011.191196
388.075122,234,1012.907256
277.514978,203,1014.39215
1659.089238,846,1020.709531
4772.66359,3233,1045.00335
1335.035291,1617,1057.496546
2979.681258,3122,1081.532211
4834.896091,2668,1102.137257
-467.21605,586,1106.655959
798.389502,551,1110.877743
2638.343405,1234,1120.394076
11471.547476,6745,1171.801968
8791.2149,15000,1284.592287
2713.115172,9214,1355.37204
7363.183454,3686,1383.208113
3477.152751,4884,1419.324302
2412.386157,2252,1435.922465
10356.431398,4820,1471.686502
625.522836,1337,1481.558772
896.683266,889,1488.120265
1693.86809,1157,1496.654833
4288.86787,8176,1557.09641
770.355581,1297,1566.696941
10507.322,5931,1612.292967
588.541466,1444,1623.137326
8537.509601,3777,1650.970448
9227.940055,4705,1685.521133
10647.494566,5942,1729.242436
2665.557413,3354,1754.013645
