#{"t_start": 1772320774.345073, "env_id": "None"}
r,l,t
7848.261587,5200,59.97414
1430.057537,4136,90.521122
-314.376964,2808,111.354911
-3157.234786,8207,174.318425
4416.955566,2238,190.919281
702.25182,5245,230.416913
548.193498,281,232.521165
2976.993645,1742,245.453495
1271.385732,2116,261.303981
8884.027685,4843,297.296192
-1353.951078,558,301.472606
-135.311529,160,302.693914
220.889636,186,304.127988
135.512069,151,305.297488
2797.481427,1685,318.311516
-928.970765,38,318.608067
1.827302,38,318.90633
3.278176,38,319.191352
2.144939,37,319.476969
-7.477605,36,319.74603
-0.624897,35,320.020921
5.691172,36,320.296342
-2.314452,36,320.575386
6190.241406,3404,346.721231
3579.151379,2464,365.547976
3997.27334,2490,384.495942
3932.296194,2374,402.20493
3250.180771,2264,418.897219
-1139.610608,295,421.125337
5699.332935,2505,439.735331
-630.406514,519,443.616516
3669.064583,1701,456.60707
2352.287688,1495,467.770197
-693.930363,217,469.361219
3034.568568,1259,478.752605
2203.663042,1348,488.893273
-567.821942,218,490.530713
747.261537,426,493.734202
2950.051441,1528,505.139728
1438.714561,1146,513.63834
1074.393756,825,519.722654
581.530543,540,523.774053
354.845618,416,526.829885
634.754493,550,530.836939
1116.768331,748,536.365181
424.961991,488,539.967261
3404.964645,1518,551.138917
3592.25007,1992,565.741676
1199.345181,1183,574.333131
4673.4915,4027,603.848764
884.235756,1323,613.613345
4024.765906,3736,641.280026
3350.671056,1925,655.70817
5716.698997,2767,676.246438
4019.61141,2344,693.57691
1696.52793,1482,704.518478
2858.650169,3311,729.139174
1434.890585,1262,738.433902
8603.219956,4313,770.368014
6282.917242,3316,795.089123
-1446.412357,374,797.865589
8236.892512,4383,830.170917
4290.318339,3639,857.179349
1272.258699,1541,868.533293
-1039.960045,108,869.36217
9062.136631,5413,909.265351
-2445.773831,126,910.214273
5216.774699,2511,929.065175
4729.788483,7834,987.567894
-497.257818,232,989.280831
2669.028491,1492,1000.357211
2529.646311,1353,1010.392362
-628.007955,126,1011.341035
394.414511,216,1012.928184
237.223205,189,1014.303868
1998.325445,887,1020.948047
4178.971165,2584,1040.255014
4099.933825,3442,1066.743376
-821.175001,378,1069.675594
1533.912818,1010,1077.481305
991.216146,786,1083.537312
5672.50707,2884,1105.779433
2475.133303,1929,1120.64289
8335.869998,6713,1171.801978
977.626067,2055,1187.177537
2260.157792,1668,1199.872955
-2421.400012,9290,1269.417315
7285.177658,15000,1384.035434
8123.685593,4851,1419.90284
2320.189392,2467,1438.140322
9983.100948,4513,1471.59445
402.286805,1379,1481.790054
10088.966386,6258,1527.994529
-1115.671257,730,1533.344523
1704.982743,1667,1545.74712
1251.550887,1055,1553.487733
2215.579435,1340,1563.382617
1841.727222,1276,1573.176821
5752.740305,6760,1624.773668
7674.050568,6656,1673.697137
6332.48376,13482,1773.848165
-2061.389015,79,1774.456038
80.307181,81,1775.081887
76.457494,78,1775.682689
78.393541,81,1776.325231
79.327477,85,1776.983015
85.888379,84,1777.643862
687.342232,304,1779.948327
-112.20533,80,1780.569889
10415.517363,6518,1829.702426
260.582669,1023,1837.379565
2025.916261,1077,1845.466023
6721.59449,3419,1871.009696
6504.602936,3990,1900.519192
5707.762923,3944,1929.9942
5288.899746,4021,1960.230937
806.466046,1241,1969.584537
-3495.311619,8314,2031.601645
4799.57148,3311,2056.248952
7982.675395,4457,2089.555837
5769.254577,5615,2131.28979
-589.563202,6504,2179.815666
1893.977314,1017,2187.410896
9709.317209,7872,2246.12492
648.002971,1265,2255.405133
1299.929397,939,2262.423996
10423.997629,6548,2311.382943
-3484.216561,10450,2389.866494
6840.355084,3576,2416.398909
6032.834426,6124,2462.506705
8744.32773,5096,2501.23367
6933.651431,7207,2555.158184
-324.662314,1065,2563.069266
6454.211053,4303,2595.16733
3022.049692,2440,2613.384565
2364.833088,2460,2631.758093
6046.179335,10029,2707.027724
7334.843989,5735,2750.445469
4055.006501,5291,2790.242378
4079.620587,4201,2821.676518
-141.722025,8458,2884.887233
7712.492372,5396,2925.070207
5891.338387,6147,2970.856455
3700.958703,8729,3036.82927
6069.293729,8717,3102.985106
888.159142,841,3109.231254
8712.930307,5714,3153.084941
1024.343044,5223,3192.365649
10251.904425,5613,3234.383046
-1005.689583,667,3239.351299
-1810.783915,8800,3305.598759
330.637016,353,3308.321952
2705.780932,1330,3318.38642
4222.64157,2179,3334.670026
6565.531348,5168,3373.438431
4684.278182,5694,3416.17826
7937.890129,5111,3455.145089
-847.482261,833,3461.344191
-313.842033,145,3462.440737
3354.873079,9306,3532.715429
1841.560102,9668,3605.587549
9519.110091,5013,3643.525175
5407.410316,3931,3673.399648
4142.965079,3817,3702.183415
-813.747909,659,3707.211079
1211.751812,779,3713.000056
1419.681596,1152,3721.587077
4448.810029,2712,3741.944644
774.8791,894,3748.756019
498.988984,628,3753.528847
935.348541,649,3758.499608
744.721945,595,3763.075787
1040.216876,818,3769.191055
7170.300331,8007,3829.442182
1930.059282,2121,3845.659353
2566.141834,1892,3860.078856
3524.087578,1925,3874.624866
1826.296165,3918,3904.126758
334.358341,747,3910.039851
1098.571073,961,3917.641054
2498.0626,1609,3937.808367
3031.734546,1853,3951.678126
2825.58924,1610,3963.604094
4429.007594,6158,4010.456436
3634.967606,2352,4029.025569
6138.683285,7508,4084.664852
2102.777237,4519,4117.904598
7946.842772,7370,4172.338073
6598.297459,5967,4217.494584
-889.126333,313,4219.900328
8300.197696,6972,4273.211272
827.067462,7353,4329.376899
8399.207184,4104,4360.514424
8451.679681,7171,4414.074094
8891.423261,5528,4456.388401
-4296.540635,9587,4528.652165
7820.586715,9201,4597.879831
2309.88833,2851,4619.348837
754.362552,1268,4628.965783
2254.815118,1402,4639.56082
3628.324839,2265,4656.684921
7790.521708,7964,4717.18243
