#{"t_start": 1772491901.549741, "env_id": "None"}
r,l,t
3265.08405,1903,2270.606528
-349.325541,2397,2291.271532
-47.370799,382,2294.138866
181.878537,277,2296.13895
7718.577383,4603,2329.99825
1906.507063,3437,2355.42895
5580.611803,3929,2384.325933
669.581067,2119,2399.925957
3810.621659,6596,2448.434397
301.229324,2331,2465.487081
2480.290716,2542,2487.946527
-519.406202,571,2492.16743
-2618.999879,2873,2513.305296
4759.462254,6419,2560.527186
1806.671525,9868,2633.121756
-1680.34209,3454,2658.759917
866.679061,3216,2682.455157
270.720717,853,2688.765554
2394.800174,2421,2707.097974
1082.304819,2699,2727.013311
-5797.665172,8248,2787.057881
1586.949234,2245,2803.454912
1164.057576,1676,2816.109917
181.07824,2088,2831.866999
-439.499401,4745,2866.753798
-5345.112561,6469,2914.129488
340.11092,111,2914.964253
1252.655165,656,2919.947522
1756.710121,1416,2930.608265
-746.222219,2517,2949.691401
140.05464,1357,2959.929705
-1735.800023,4068,2990.112517
-1909.303198,10090,3065.184355
-479.583264,3752,3093.418411
-15463.675219,14124,3199.459013
3701.940832,2478,3220.581485
265.519593,591,3225.007463
728.366694,838,3231.143734
-974.712323,3317,3255.74388
1905.094725,2224,3272.258178
141.708547,1117,3280.631299
1144.437102,9161,3348.90986
2826.846881,8154,3410.041162
-7743.878166,14373,3520.764496
-3212.073381,6089,3566.696348
5007.579413,3948,3596.440903
-24821.570708,12561,3690.131572
4741.220522,6232,3739.38917
-1305.081454,339,3741.914307
1712.457954,1115,3750.159838
2066.004623,1650,3762.34942
-8413.345294,11451,3846.45185
3066.315471,1843,3859.924092
2226.065928,2000,3874.588375
1704.513913,1820,3887.924118
6860.48068,4859,3929.975431
-5564.572216,7569,3994.343776
-5968.559168,8023,4058.757959
770.896123,127,4059.682353
-1613.728149,6239,4107.232526
1006.565388,6903,4159.184341
-685.55252,257,4161.128161
831.309708,1917,4175.31469
270.43654,705,4180.550591
1485.432288,2537,4199.152882
206.839767,963,4206.174416
1388.715101,6701,4255.431368
1014.935986,1435,4266.085938
1863.960485,2713,4286.046197
930.935209,1514,4297.221105
2442.32541,4753,4332.374506
3535.346024,3507,4358.510458
-3450.114508,7512,4414.850316
-0.726725,1593,4426.511854
3364.443127,4593,4460.270419
7338.232559,4643,4494.597389
-2028.583622,1819,4508.017524
4090.573455,5389,4547.550229
5856.259115,4825,4583.084105
2066.309096,3694,4610.243056
-1790.5795,9513,4680.091498
1653.272244,2691,4699.777987
1668.276936,2218,4715.898713
