#{"t_start": 1772491901.5495243, "env_id": "None"}
r,l,t
1239.398061,1476,1682.463567
3195.276835,5043,1718.944858
1207.704694,2585,1737.7577
-1579.759427,240,1739.475485
1113.881188,3954,1769.753695
-3762.410973,3194,1793.00872
-7.462008,6846,1844.100772
5645.109739,4012,1874.45063
-2093.021961,5756,1917.560458
5643.746537,3515,1943.765687
-7431.558445,7068,1997.056039
1714.823275,1362,2007.381931
7524.598471,4417,2040.597404
3693.807922,3257,2065.13475
2548.89166,5182,2104.189553
-1418.499295,1259,2113.441202
5734.779774,3292,2137.955596
1689.881162,6343,2185.607474
-4441.293203,7178,2239.418687
7751.678366,4351,2271.835923
-2002.349139,3176,2298.209246
4100.732895,2877,2319.341073
-3024.572997,3038,2341.845727
3798.447891,2522,2360.366104
5727.687144,4240,2391.64444
-904.787461,1172,2400.252297
5009.349976,6537,2448.323353
-1061.411682,6015,2496.241949
-1750.879632,4656,2530.511498
24.300794,8369,2592.029746
-5110.481124,11042,2673.558568
1569.689683,3335,2698.162863
-465.395278,3809,2726.747149
-2679.068249,4825,2761.801584
3347.158005,4572,2795.268357
653.910431,1984,2809.863425
1286.397454,1982,2824.885947
-2398.999396,5611,2866.290723
-10093.381793,8954,2932.423349
2049.867777,1904,2946.832573
-473.672492,1354,2957.07154
-4101.205663,15000,3068.63556
1813.607215,3387,3094.154481
-15722.979203,14899,3205.896986
3930.997094,2291,3225.746247
334.509134,854,3231.992041
-735.599229,3201,3255.716313
2124.351653,2077,3271.102534
371.996395,1161,3279.848933
1433.407376,1456,3290.60906
1776.069477,3272,3314.808614
1360.381567,8666,3380.015307
-82.624322,1452,3390.857687
-2180.652343,3313,3415.441132
-222.475067,438,3418.593632
575.88985,656,3423.42467
294.566726,479,3426.963327
700.475374,646,3431.766634
550.402391,659,3436.736183
891.327503,741,3442.285995
-8904.621113,12787,3541.662222
234.026879,5770,3585.17908
683.188464,5592,3627.317312
-3865.928678,11560,3713.106102
2248.767724,1639,3725.385995
-916.537893,54,3725.809109
-6.146345,53,3726.213053
-1396.852098,1830,3742.656878
911.301225,570,3746.871451
1221.268003,7654,3803.257737
-1524.46731,2765,3823.466218
-7876.683916,9187,3890.833391
-784.119331,6938,3957.326078
4006.274443,3107,3979.922973
-7425.26359,7600,4040.080786
3685.144283,5741,4084.98958
-636.373436,891,4091.451612
155.219035,471,4094.962172
719.680083,911,4101.67405
820.005588,1171,4110.21469
691.408067,871,4116.630559
-6409.669627,8404,4179.824673
2189.628818,706,4185.016151
380.85125,521,4188.834947
1385.213675,2955,4210.469017
-430.819741,859,4216.750762
844.933699,781,4222.488101
2582.14164,3388,4247.417223
4382.863265,4554,4281.102474
232.994823,1629,4293.000466
2996.843101,2065,4308.311188
2380.47337,4667,4342.859079
-2008.355804,6765,4393.786949
-1018.331934,527,4397.725603
6518.165334,4781,4432.817895
6085.617538,6874,4483.639834
1467.33011,4155,4514.202948
-1504.446124,299,4516.424849
3076.11479,6289,4562.569865
4330.704226,2969,4584.474126
3198.189189,3097,4607.252604
5605.510514,6231,4652.877463
108.097006,6417,4700.027549
1329.126234,2158,4715.723614
