#{"t_start": 1772491901.5497298, "env_id": "None"}
r,l,t
1908.027227,5914,1324.572183
-1426.08295,668,1329.531092
283.341483,456,1332.836957
711.510811,706,1337.984341
2136.580823,2163,1354.137355
-1953.292602,5836,1396.800407
1691.169903,1481,1407.548934
2728.732536,2562,1426.445459
556.887253,1649,1438.495739
-326.300193,580,1442.714957
187.06299,415,1445.809896
1863.871265,2902,1467.026772
-1846.911471,5339,1506.467557
1000.847454,1616,1518.27962
1877.492811,1574,1529.838682
849.269795,1117,1538.098356
988.74455,997,1545.508908
828.5585,841,1553.458196
-358.579636,202,1554.948899
205.916085,232,1556.698555
3779.984606,1945,1571.087441
1087.448445,1889,1585.035395
527.955555,1387,1595.173965
1766.804253,1565,1607.82729
1565.743266,1596,1619.698899
6342.65177,4167,1650.338178
309.614037,1569,1661.733726
1474.244443,1663,1673.924236
2320.694767,2360,1691.113522
3683.607282,4820,1725.97749
-3838.962614,3057,1748.164123
3554.308045,4707,1784.044457
-1126.424167,3708,1811.141826
3078.304018,3015,1833.745053
389.674648,1936,1848.456964
3486.274994,3488,1874.800907
-5920.873108,5006,1912.258721
3645.441401,2420,1930.416693
986.87111,1513,1941.66626
-3955.314053,7295,1996.605079
6555.943692,3796,2025.302101
3255.158119,3168,2049.128326
1014.374413,1792,2062.606881
-6120.224576,9036,2130.126776
2216.512916,1229,2139.419441
-5281.810649,8839,2205.774741
-6246.16616,8742,2271.101043
55.476064,2525,2292.709396
181.494923,243,2294.531497
7209.966616,4619,2328.490096
1957.476916,3631,2355.313333
3698.314014,3941,2384.318567
1550.969009,2101,2399.771846
1286.416478,6611,2448.405555
-1793.6334,6138,2497.203958
183.938361,843,2503.509346
-427.639703,3403,2528.470943
714.581387,3910,2557.33016
56.620004,738,2562.634423
1524.361212,5684,2604.415349
2764.364657,2705,2624.413017
-3112.67362,4986,2661.267933
840.310501,2568,2680.203298
373.922904,3101,2703.101926
809.803541,1354,2713.576635
2262.77328,2644,2732.972393
1598.338442,3136,2755.720965
1662.591857,3356,2780.332892
980.069081,7857,2838.690846
-9689.575358,11571,2923.786897
-245.14976,282,2925.914551
998.045038,2016,2941.10708
1154.689837,1981,2956.10839
-992.619577,1697,2968.959464
49.333778,1966,2983.530147
304.536123,1537,2994.706376
3055.682435,6540,3043.696034
-2426.69019,2422,3061.466958
-3751.361212,4595,3095.975502
705.764571,2463,3114.467701
412.676813,2387,3134.217996
1774.193878,3154,3157.349811
-440.446847,3521,3183.053688
2074.728428,3275,3206.900952
-238.49763,886,3213.482015
238.009562,2573,3235.426838
840.672058,1008,3242.896956
805.408807,1718,3255.588334
1241.945935,2252,3272.303011
404.203694,1190,3281.185738
-1893.537932,3700,3308.547252
2855.341943,3747,3336.538162
813.8196,2572,3356.013426
-2232.332406,8384,3418.534026
-617.271559,666,3423.445296
336.008919,485,3427.022312
632.62324,627,3431.685328
359.816574,516,3435.547164
924.745287,847,3441.936624
6049.39124,5540,3486.792633
-5223.694655,7176,3540.759665
-3735.376275,5886,3585.154245
-0.477268,5640,3627.652587
-4324.525656,11454,3712.641066
1430.110636,1712,3725.482274
-834.127584,54,3725.904703
-4.92499,53,3726.308567
-901.222125,1851,3742.906605
814.170938,550,3746.967359
936.522168,964,3754.106248
2031.73751,1612,3765.988984
-3266.33046,8459,3828.063665
-5171.600785,8295,3888.934955
4036.741051,2176,3905.141718
-8738.600483,10246,3995.282681
-1096.670947,7910,4058.858359
69.943264,134,4059.840692
6439.286335,5058,4098.753502
-944.142125,779,4104.475258
558.521823,874,4110.844866
699.764956,835,4117.001128
2203.613018,4027,4146.532429
589.332823,1311,4157.391758
3724.1188,5677,4199.336843
2461.268594,1766,4212.241647
145.520904,794,4218.062928
784.568914,4976,4254.646466
317.760508,1477,4265.634794
2884.300004,2816,4286.320242
154.588413,1073,4294.272623
3688.732134,4286,4325.887854
1387.986651,1740,4338.876901
4638.153353,4014,4368.92664
-447.726163,1777,4382.363972
1442.149204,1554,4394.098521
-526.40812,475,4397.647089
7588.667594,4789,4432.803986
3551.547526,6890,4483.745402
2151.373262,4386,4516.02171
-1315.387972,6333,4562.491536
4834.022747,3020,4584.786392
2270.750714,3313,4609.162953
1898.699114,8892,4674.399561
1410.314645,1869,4688.085803
