#{"t_start": 1772491901.5499668, "env_id": "None"}
r,l,t
2102.063335,3813,61.08302
-6318.479221,4100,91.654627
3118.821591,2616,110.814109
2253.870203,3080,133.369711
2103.980855,3146,156.773786
-1731.773388,5018,193.948169
-411.440406,130,194.8478
44.132939,172,196.117713
19.343159,158,197.283221
-31.284139,87,197.913991
16.381438,86,198.586491
628.616679,462,201.980218
-39.026218,255,203.762206
1038.914896,2718,224.051069
-511.432235,1327,233.940425
376.350648,1098,242.469809
329.970221,788,248.35702
466.933509,1896,262.424111
-603.004472,1433,273.121199
1138.516325,2435,291.287929
-2139.842644,2336,308.740665
485.157778,1804,322.253179
279.99919,731,327.611509
-2.114962,1589,339.403182
646.604197,2057,354.728417
-176.545571,747,360.274312
708.119108,922,368.116501
284.68742,602,372.567426
4429.840624,2536,391.396171
856.329581,1620,403.48468
5531.537452,3248,427.516684
3335.195142,2694,447.205226
-162.453457,982,454.384495
1838.762357,1288,463.918615
1583.664703,1351,473.894393
-960.790428,113,474.722834
4230.103478,3113,497.732387
1157.482171,1509,508.810536
-313.01105,6148,554.02435
392.990003,1193,562.817311
-979.444306,89,563.51002
1724.50599,1197,572.306565
1942.865766,2961,593.969389
-689.604164,422,597.108191
1227.763362,773,602.855017
1714.274549,1322,612.516854
-815.522536,183,613.863662
486.613401,893,620.448646
306.444032,849,626.662953
3856.513296,3585,653.387187
-1975.375877,115,654.243834
2553.192904,1298,663.847074
324.801943,772,669.510487
-244.067677,245,671.323245
217.322503,266,673.315083
284.889155,301,675.562812
786.249477,590,679.980722
5741.26214,3965,709.349791
-249.29241,954,716.419122
504.589848,718,722.491658
1904.100327,1903,736.770861
111.031898,668,741.70787
1528.768126,1408,752.087727
-577.116341,239,753.877029
1337.939188,1189,762.75357
-457.543375,236,764.53035
6858.549747,3912,793.367172
-1423.235696,528,797.271344
862.24405,829,803.38976
410.584701,605,807.820101
87.435883,362,810.576375
469.408824,456,813.997197
212.650283,358,817.643086
291.799632,357,820.311021
164.375299,296,822.50168
384.737342,328,824.950501
187.110163,287,827.04015
2449.619501,1460,837.921217
5533.313723,3230,861.808747
-985.193542,888,868.397368
2238.17111,1893,882.371344
2566.539036,2486,900.840069
-279.38644,699,906.055922
828.386049,925,912.938055
1536.299663,1784,926.21439
6.781623,4167,957.339576
4110.962693,3683,984.750764
-308.001109,1809,998.325171
88.145073,629,1003.105507
1424.4978,1267,1012.723906
720.54713,1080,1020.880328
974.158344,1215,1030.090575
960.651763,1231,1039.438418
17.922427,532,1043.492336
1718.079555,1387,1053.849094
1582.674262,1336,1063.576304
1404.658112,7470,1119.573667
-791.452162,6204,1165.39824
1139.177683,2078,1180.729621
-468.186598,458,1184.074227
4188.452303,2971,1212.270051
-522.035637,715,1217.500922
2100.773332,1884,1231.370134
