#{"t_start": 1772491901.550116, "env_id": "None"}
r,l,t
-4153.011752,3721,2347.708956
5347.6966,3451,2373.062801
4609.072857,3491,2398.792923
22.052685,6189,2444.386988
4090.743765,4653,2478.419483
-1062.599212,542,2482.448966
622.379334,703,2491.360881
-2198.552185,2963,2513.188254
5880.882605,6951,2564.297736
-400.686818,3143,2587.352985
2177.112758,5081,2624.849794
-3986.454828,4972,2661.613333
1320.992828,3008,2683.828515
603.651724,2523,2702.422785
1873.164588,3417,2728.077538
-6837.467023,8941,2793.251527
2366.98569,2012,2808.033609
919.14836,2511,2826.981508
4078.538415,4602,2860.988158
-1315.118977,600,2865.373316
2647.736654,2281,2882.070277
2559.725658,2375,2899.564165
3440.847295,2742,2919.747374
645.319062,1443,2930.6225
-699.445222,2175,2947.101969
-481.596338,1338,2957.211939
-854.006556,1983,2972.172698
-290.491841,1996,2986.869408
-1796.568762,4177,3018.100442
-15536.135417,15000,3131.996477
-852.576726,8442,3193.59701
191.361652,853,3199.863547
412.312768,2416,3220.551337
100.361745,600,3225.043899
1165.795396,982,3232.258733
-8.188362,3165,3255.722642
1397.759685,2108,3271.343061
575.670854,1356,3281.483334
-599.80438,3669,3308.629469
2231.248991,3693,3336.20423
661.676943,2446,3354.719721
5687.045485,7377,3409.95885
-3347.38778,15000,3525.377255
-9658.137681,7622,3582.874215
-1890.903155,5167,3621.802074
-2092.603929,5610,3663.580764
39.381167,2890,3684.980909
1071.571875,2484,3703.29233
1904.549855,2451,3721.668704
-1181.209211,70,3722.200485
721.404185,993,3729.723375
-1453.162699,2753,3752.918729
1130.043909,1577,3764.568918
-5838.603253,7137,3816.899993
737.214115,477,3820.44502
2769.971883,1644,3832.499952
1638.719399,1453,3843.195704
2065.413818,1770,3856.170349
1359.440008,1402,3866.47104
2306.719149,1854,3879.916787
6366.102557,3775,3908.374926
-4693.945269,6828,3973.224959
-814.046782,129,3974.202441
3502.225172,1811,3987.30794
4714.747752,3257,4011.252139
-9424.772344,7555,4074.050987
-62.812608,1163,4082.496185
457.250329,914,4089.11326
3059.349353,2379,4106.592019
4079.116414,3236,4130.235997
-1060.745961,523,4134.046865
98.78445,5903,4179.012733
86.732937,849,4185.306552
2601.09827,2992,4207.178425
897.587136,6544,4255.284968
20.117821,5285,4294.302994
1160.511484,1556,4305.839998
1835.301191,1649,4318.025911
5369.708448,3489,4343.880025
-5842.145091,8317,4406.346566
659.990649,969,4413.442197
583.245011,1812,4426.721672
3253.41102,4535,4460.06635
7192.882259,4556,4493.80954
-1270.212332,1942,4508.08316
5301.100543,5386,4547.59895
6279.742894,4808,4583.001595
4013.587056,4108,4613.260869
1561.528048,8332,4674.349663
406.608932,1808,4687.589225
-413.97194,370,4690.309199
