#{"t_start": 1772491901.5445035, "env_id": "None"}
r,l,t
-19728.068118,9238,101.315145
-427.09471,8079,160.932647
1665.211466,5101,198.683309
-2016.075116,201,200.182981
113.187114,220,201.771954
163.285426,290,203.820522
710.288515,570,207.993135
1399.247163,2128,223.944725
-98.077956,1233,233.123543
71.495116,1198,242.399851
253.695557,795,248.355421
-401.561803,3341,273.21781
1156.774576,2447,291.468783
-2347.153072,2316,308.7748
23.376365,1818,322.400738
5384.402443,4273,354.08583
-1431.228289,827,360.220326
493.967479,932,368.149633
357.134993,593,372.527009
4101.117497,2543,391.415349
-1181.80345,1795,404.742185
-7037.221479,7253,458.076151
3901.969106,1561,469.680201
-212.484562,584,473.982863
5585.007526,3234,497.879604
1030.777121,1472,508.680612
3348.911876,6145,553.870845
196.355393,1216,562.843877
-881.608482,91,563.554406
3190.063612,3419,588.606539
2861.473533,2988,610.575906
-873.222416,691,615.703124
-130.734959,213,617.2587
497.35609,724,622.570346
-293.484117,122,623.456456
3523.228415,2980,645.678077
-1466.597179,92,646.356528
933.822504,584,650.651448
5774.984671,2943,672.423008
-2127.260184,129,673.388433
354.051056,297,675.596945
840.308757,592,680.033141
5301.482591,3339,704.792163
3597.944364,2887,726.945124
2025.261546,2721,747.210924
-64.353025,1356,757.267307
378.172292,1162,765.938832
597.123029,793,771.790833
477.066647,716,777.061933
-252.33597,163,778.240257
882.107837,597,782.639611
1721.629788,4671,818.252152
-856.383796,291,820.429407
220.742236,268,822.388822
371.790274,328,824.845537
190.438237,308,827.11244
3340.786357,5432,867.392648
3579.078925,2962,889.238494
2883.274095,2266,906.152956
113.305287,1098,914.337656
1529.80855,1572,926.021596
890.880859,4187,957.287426
3162.825315,3785,985.479982
342.444157,1946,1000.111386
889.03412,1669,1012.771817
1037.430663,1355,1023.005619
345.589101,977,1030.421675
1395.935183,1201,1039.54224
-26.068722,521,1043.511533
1608.366377,1466,1054.457785
1349.73962,1308,1063.961564
-3988.981392,7497,1120.158833
2547.743502,2387,1137.746001
-7350.409884,7573,1199.915114
1725.521613,1534,1211.243284
674.61781,860,1217.561233
2163.429018,4651,1252.125416
5066.142421,4262,1283.726538
1043.557369,2735,1304.308948
1899.584811,2023,1319.496729
-520.156257,529,1323.434508
425.50487,546,1327.53922
419.810431,575,1331.69577
938.597081,861,1337.989611
2876.072779,2156,1354.092078
-6501.190234,8553,1416.62566
1137.923088,6858,1466.874839
1698.211131,5417,1506.851602
1254.465897,1544,1518.177916
2010.465681,1585,1529.815337
734.729713,1136,1538.211394
5483.828546,5081,1577.561935
-108.1546,1505,1588.679108
812.204885,1317,1598.407146
395.263323,786,1605.212862
2224.349696,1941,1619.634619
1090.035942,1598,1631.45641
524.225665,1424,1641.861193
1319.928455,2106,1657.283968
3813.393948,4697,1691.534006
2541.078354,3292,1715.324636
554.278522,1726,1727.828525
-1950.584915,3320,1751.906537
1765.22478,1538,1763.026979
-2457.289688,3848,1792.68175
319.617795,5541,1833.862534
1838.953216,2758,1854.760029
2019.760053,3679,1882.576224
-3513.57571,4442,1915.769034
5767.608836,3144,1939.285749
-98.54452,4892,1975.979288
423.398274,2204,1992.643926
-193.58106,5859,2036.794763
4700.357978,3399,2062.441635
-6559.460842,9094,2130.409125
2363.812953,1197,2139.453944
5773.880251,3580,2166.403736
4209.934957,3416,2192.023972
-1525.105425,801,2197.969973
6429.656495,5072,2236.012291
-193.450553,3143,2259.536675
6787.706356,4719,2297.342181
2680.041439,3047,2319.711941
-1314.328125,2870,2340.96871
3842.798294,2733,2361.048604
6163.090827,4715,2395.855099
4518.595727,3792,2423.764331
-2467.560366,1483,2434.686456
3548.149957,6024,2478.809124
-1239.761175,772,2488.253921
-2421.926565,4411,2520.760909
-17835.75258,13749,2621.926944
7041.420167,2636,2641.361755
-2791.205228,3172,2664.83003
1966.159302,2190,2680.967717
340.026201,931,2687.858302
1010.994254,2431,2706.297588
1876.657487,2871,2727.462746
-5880.641597,8238,2787.444839
2685.881775,1974,2801.834304
1158.74137,1862,2815.838501
1053.45192,2194,2832.39573
1211.308382,2670,2851.941835
-199.190118,4529,2885.280238
3150.011604,4060,2914.999114
-274.773012,568,2919.302517
1910.668608,1503,2930.635595
-865.900313,2490,2949.516254
94.662645,1355,2959.739691
-5667.107525,15000,3071.280825
-468.533611,3942,3101.003855
339.007772,2033,3116.181246
-487.767893,3310,3142.7261
-3517.011514,12789,3239.388072
2423.421851,2222,3255.832392
1960.184552,2348,3273.27915
787.959524,1149,3281.85076
-569.012121,3695,3309.184708
2273.178721,3616,3336.187756
-153.564511,2603,3355.89269
349.099555,7354,3410.916862
1959.833816,9331,3483.798208
-4638.367909,6830,3535.103719
-4844.303464,6300,3582.64479
-3023.916969,5346,3622.962963
-1280.3185,5586,3664.537536
-4842.865734,5471,3704.982444
1994.735444,1089,3713.180527
991.981379,1626,3725.359642
-860.810508,54,3725.78484
-0.542903,54,3726.19419
-2346.25438,1893,3743.100321
808.008682,527,3747.006594
1125.929557,1407,3757.421787
1533.53782,1588,3769.102594
1837.918012,1679,3781.504747
2888.596675,4539,3814.631811
-1375.408554,347,3817.248758
1792.109837,6728,3866.678739
1934.572854,1949,3880.810766
4689.026035,3303,3905.423247
4439.311558,4741,3955.546868
2588.301485,3045,3977.684582
866.627194,1716,3990.099647
4640.25121,3339,4014.58671
-1846.060424,6486,4069.657689
2859.039306,1660,4081.716873
-145.052535,935,4088.490277
791.832516,865,4094.889442
328.390456,870,4101.303618
442.335895,1117,4109.477506
2359.168068,5737,4151.673842
362.178765,1008,4160.302169
-172.528954,474,4163.841363
358.495799,432,4167.021519
338.861623,526,4170.834301
1411.448342,2681,4190.682113
1542.115196,3590,4216.955166
-612.040137,732,4222.33365
2677.425035,3205,4245.906607
1768.27354,6720,4295.486513
4621.023283,6031,4340.148786
-1152.839096,6849,4391.658934
-54.845429,827,4397.843851
4353.657612,4757,4432.760053
5819.787237,6860,4483.469226
1784.65543,4178,4514.208169
-1486.858138,301,4516.446723
4325.406696,6158,4561.611385
4945.600589,3168,4584.986064
2409.553355,3096,4607.77364
7044.950309,6160,4652.860602
-790.957298,6319,4699.29856
1102.503538,2241,4715.601289
