#{"t_start": 1772491901.4413373, "env_id": "None"}
r,l,t
-552.965111,806,1217.57358
4704.35277,4854,1253.572286
4694.260668,3250,1277.687909
1186.603274,5152,1316.345835
-825.12919,594,1320.827707
218.074637,386,1323.738896
5680.490238,5982,1368.019441
605.082156,2152,1383.689173
3095.547957,3266,1407.385779
408.929928,1923,1421.502532
-295.197614,704,1426.75964
1091.121265,1608,1438.500104
-180.658751,584,1442.748091
193.662564,426,1445.926887
3205.198852,2717,1465.839665
-1508.066084,5419,1505.833473
1666.14013,1700,1518.239231
2206.777594,1582,1529.851928
3149.056379,2038,1544.973956
299.507084,952,1553.739901
-485.038609,210,1555.295523
4297.543735,1996,1570.114076
-3819.642034,6632,1620.133411
6197.208269,4134,1650.538289
-319.394308,1445,1661.049924
811.863857,1185,1669.710558
2002.851348,1701,1682.128468
2655.082705,5043,1718.639508
1480.966032,2032,1733.354834
-319.124762,723,1738.621669
2784.516789,3387,1763.153781
-5012.313749,3835,1792.707232
-3462.69899,5812,1835.940678
2720.616711,1837,1849.890407
5959.48657,3769,1878.396467
-1276.196919,6061,1923.815558
3586.623625,2332,1941.136964
2772.986358,2771,1961.831468
1642.676491,2923,1983.946237
4479.465771,5284,2023.879743
4322.339125,3497,2050.195802
418.717741,1592,2062.159058
-8045.272214,9156,2130.612913
2152.126392,1198,2139.661945
5637.646521,3571,2166.536213
4420.010207,3416,2192.161376
-1618.951002,776,2197.923737
-3396.568269,7832,2256.633519
1977.1187,4779,2294.945704
4861.235364,4527,2328.211217
360.92998,4052,2358.125723
5998.54223,4558,2391.71615
-6205.194003,7911,2449.869604
1871.691617,5926,2497.13099
-179.236341,849,2503.466219
-1939.55593,3488,2529.0875
-1065.236016,4079,2559.086463
1831.730512,2614,2578.238734
99.1605,838,2584.374845
-8522.795248,7321,2638.361078
-407.522477,3316,2662.948423
2236.623922,2969,2684.865363
-610.629207,2458,2702.978921
2276.419348,2277,2720.25913
2691.421255,2766,2740.410838
-307.640344,2775,2760.6619
-11251.39429,10947,2841.538147
3372.351654,6303,2887.808191
196.502278,3632,2914.412133
-1478.101651,114,2915.271688
1081.517658,611,2919.903478
5433.614729,4070,2950.700002
-737.279867,2230,2967.544696
-1452.536335,2087,2983.042196
194.254671,1615,2994.807356
-139.784171,3965,3024.627411
410.506993,1880,3038.584077
-804.082161,2772,3059.071841
-1315.149694,2687,3079.077821
-2132.686564,3314,3104.035937
767.729805,2448,3122.135433
642.421785,716,3127.477332
296.678549,9278,3197.494616
-1063.438912,2881,3221.627861
421.274183,905,3228.286501
1560.145892,1345,3238.25382
196.052642,2649,3257.897739
882.690592,1865,3271.724853
842.349042,1417,3282.308432
774.251845,1279,3291.793989
2131.149183,2590,3310.894822
635.516422,1310,3320.603729
1786.702478,2414,3338.784993
-13778.993306,15000,3454.071325
8942.48096,4730,3489.715639
2334.218318,3900,3518.991241
-2773.4582,4783,3555.095956
3219.04221,3717,3583.073266
-3388.430687,5141,3621.808057
-3261.202513,5598,3663.483439
-115.917675,2694,3683.440475
1419.037579,3582,3710.005272
1144.138498,1154,3718.621288
-6043.327741,5446,3761.9529
6149.141134,3655,3788.914621
-5649.145469,5349,3828.060329
3221.666944,2382,3845.572075
-3600.319487,8021,3904.633132
-2861.707112,6754,3969.357224
-4692.685432,7905,4031.80359
-2279.04089,6406,4081.496982
725.446913,948,4088.3621
780.945039,882,4094.888707
359.376996,879,4101.368683
707.117417,1100,4109.420856
2321.676337,1610,4121.092531
974.476081,3341,4145.69956
-143.096892,1230,4154.875791
-337.990835,190,4157.400296
-915.265818,5712,4199.608005
-123.332722,923,4206.326015
963.254077,6688,4255.48327
470.09354,4791,4290.835823
-788.924558,731,4296.24
3297.295539,6608,4345.187242
2233.673153,5991,4390.287205
-1103.24298,969,4397.56756
3459.634688,6415,4444.723754
-642.213503,764,4450.344787
612.190312,674,4455.333692
-4392.165466,6826,4505.673506
2028.053879,4431,4538.30425
2638.944111,2689,4558.00696
-881.095359,766,4563.67996
5394.042869,2834,4584.563018
2184.781795,3090,4607.284287
809.632705,9147,4674.413231
847.738587,1801,4687.596029
