#{"t_start": 1772310836.9153097, "env_id": "None"}
r,l,t
2567.555152,1323,1929.991125
1894.380921,1876,1944.035551
1757.341947,1732,1958.074549
2078.411759,1295,1967.760509
-1691.070479,2354,1985.456432
1001.119175,3018,2008.523212
984.944914,1522,2019.935231
-882.726903,2626,2039.935613
2915.773378,1536,2051.487098
1106.560411,2132,2067.49598
862.17695,555,2071.633017
1435.154895,710,2076.994584
2941.667377,2249,2094.006047
860.735036,2925,2116.015923
240.882057,420,2119.288162
2946.713089,1808,2133.070202
-1314.47325,2808,2154.489045
2676.207701,2142,2170.824799
3041.64605,1963,2185.797285
-1431.350014,2599,2205.673425
596.601789,2737,2226.530027
3440.36215,2360,2244.514392
2739.709503,1967,2259.589994
1790.358754,1686,2272.44214
313.308086,2293,2290.033655
1138.615522,566,2294.383812
3660.275556,1755,2307.705034
1204.178129,2742,2328.841642
391.075517,2402,2347.346298
2110.808274,1714,2360.241123
456.426608,1634,2372.729249
760.055098,2823,2394.034162
2336.15761,2440,2412.334385
4411.803079,2589,2431.82436
1395.868343,2097,2447.758425
2377.767533,3625,2474.998388
-1580.138136,2772,2496.216298
1270.117839,1458,2507.428256
180.02574,2868,2529.512299
2200.481605,3231,2553.673699
-2024.613139,2650,2573.635517
2990.567154,1905,2587.93121
2708.264859,1453,2598.757627
1202.559489,1863,2612.776881
832.516463,529,2616.705129
5014.138832,2377,2634.624814
3954.89605,2466,2653.063716
3262.083923,1686,2665.643685
-37.975412,1560,2677.381624
2691.230085,1528,2688.81121
3706.542417,2037,2704.074846
2950.909419,1612,2716.121111
3439.191297,1762,2729.245204
1254.778315,3040,2752.258459
-1270.878155,3049,2775.087653
3335.69884,2132,2790.980254
2685.559373,2142,2806.995301
2781.245305,2146,2823.025084
1526.159769,1024,2830.685278
1878.804435,2333,2848.58708
1548.587951,1629,2860.772637
1759.897124,1405,2871.602702
287.415521,337,2874.185672
2826.458487,2199,2890.960191
2786.290762,1770,2904.423629
1442.270272,953,2911.607158
253.485665,508,2915.4849
1635.079063,1721,2928.372712
-183.920441,1793,2942.02349
3504.173701,1987,2957.236409
-838.560809,1627,2969.77063
-935.467677,2739,2990.648489
-55.149932,2188,3007.339882
1388.268583,815,3013.629379
993.36677,3370,3039.58348
4785.950914,2438,3058.31795
2531.77754,2767,3079.305369
2225.53421,2048,3094.593184
-1024.790101,3596,3121.670522
3545.888085,3141,3145.326114
1473.95712,2141,3161.44399
1115.533517,1166,3170.173723
1439.889904,1023,3177.886928
1575.332226,944,3184.950369
4424.890196,2161,3201.574346
3573.860001,2010,3216.818162
2044.740438,1199,3226.046081
749.586292,2264,3243.42918
1422.41905,1778,3257.047349
-445.951071,1870,3271.464411
1773.557478,1112,3279.750142
2192.902551,1195,3288.675235
853.343464,1041,3296.705748
1564.927758,2047,3312.328887
932.163299,2455,3330.847313
2236.287073,1660,3343.409375
-915.209814,1663,3355.838669
1735.40472,1359,3365.962996
3670.204877,1896,3379.949045
3402.129569,1746,3393.076168
2857.878624,2101,3408.799201
3061.85991,1768,3421.943346
3156.485446,1811,3435.408527
2068.216995,1745,3449.371641
253.538692,1546,3461.201176
386.260703,1887,3475.405651
1406.439534,1550,3487.067222
