#{"t_start": 1772310836.9643304, "env_id": "None"}
r,l,t
602.262424,72,2.956672
159.170034,105,3.639436
240.847208,205,4.99632
-413.45658,1629,17.077132
-54.078962,72,17.621063
421.343402,205,19.188168
405.870559,222,20.86594
24.401028,87,21.535174
345.508976,175,22.84468
234.81179,181,24.211204
850.107234,414,27.310813
1153.957067,613,31.877995
2441.647749,2068,47.28901
1361.59204,739,52.751918
2098.617065,1391,63.024473
178.663142,143,64.073743
2597.361506,1285,73.600703
4354.726895,2221,89.975725
477.186468,642,94.682234
1388.668371,1417,105.10785
1432.424216,866,111.51314
1402.155801,719,116.910989
1496.963239,784,122.704261
176.033886,189,124.148539
715.790375,387,127.061753
1148.529221,555,131.20035
1116.207027,779,137.135701
1796.1948,998,144.580944
1055.103314,571,148.725237
1392.523889,1221,157.863184
1399.984954,801,163.862456
153.944286,548,167.977642
346.352618,787,173.962075
1002.251962,631,178.716022
1250.365508,713,184.080477
13.797218,23,184.402669
504.378252,251,186.265628
1303.797296,944,193.403151
1590.185701,968,200.80534
472.733798,695,206.189211
64.066578,2278,223.583823
1197.371874,1673,236.476798
2393.05373,1160,245.163553
1033.860852,685,250.274142
2873.691429,1488,261.709827
-47.039951,325,264.138849
181.077666,273,266.139672
-272.491874,588,270.461539
938.816953,892,277.109308
420.213448,446,280.422684
1140.811719,579,284.745139
663.296824,496,288.474682
783.363383,457,292.02837
610.937579,372,295.171575
1015.03769,631,299.831409
773.300713,604,304.421312
354.76279,361,307.222853
329.513183,228,308.96432
855.489734,542,313.143388
108.882171,228,314.852157
587.560491,355,317.486258
312.404818,244,319.324908
640.391994,329,321.793016
507.06128,343,324.391623
686.206909,405,327.56328
825.851986,573,331.810268
121.301607,196,333.264786
89.283447,110,334.089069
583.883458,316,336.456259
494.886283,511,340.363402
241.998548,252,342.312291
898.097902,540,346.601181
-18.430019,113,347.491698
521.001517,276,349.690737
1041.701789,618,354.435136
-96.131342,83,355.066634
1089.54172,510,358.90447
261.521516,283,361.070965
-34.559846,91,361.768838
181.736465,113,362.611424
1016.96618,663,367.597197
443.468912,371,370.338841
805.638051,585,374.739339
839.792767,822,380.908092
921.563967,593,386.379824
541.371637,407,389.465227
-189.762844,16,389.603224
-14.829974,18,389.755428
797.548115,449,393.190527
1225.186751,660,398.318574
454.16873,369,401.082664
612.978483,428,404.33786
221.290251,407,407.325423
482.727119,318,409.719122
-17.969734,164,410.980728
-128.975157,18,411.123931
971.697475,443,414.414799
455.33216,322,416.845949
-97.359126,81,417.470014
875.695015,395,420.399646
958.304829,858,426.875148
-49.102502,205,428.458367
923.161343,860,434.909974
710.121039,521,438.807045
417.877869,255,440.730211
959.434203,537,444.750209
361.404972,487,448.39613
1707.515064,907,455.156793
551.633857,544,459.209124
-30.320114,1121,467.605046
868.922246,525,471.527246
-5.784771,135,472.551126
337.308908,260,474.54245
1698.713201,837,480.811714
1441.467113,1131,490.125185
1574.058089,979,497.648578
-269.350711,14,497.755129
-21.969289,15,497.86939
-22.950684,15,497.994667
-18.850549,16,498.118001
1742.669556,1362,508.581837
2327.224145,1244,517.837298
-388.260912,1270,527.40993
1218.223788,723,532.818626
3930.071801,2334,550.643952
2550.071695,2028,565.895183
327.123927,1307,575.69237
-1222.435239,2149,591.717864
948.629375,1022,599.339423
3234.618967,2585,618.815253
2666.450083,3011,641.336736
2420.391198,1248,650.899142
-635.020432,1463,661.72262
2019.31796,2074,677.015028
2323.129229,1461,688.195292
696.384199,560,692.343216
565.05538,459,695.744204
101.505893,133,696.705181
622.977423,327,699.149505
290.297365,175,700.481077
3201.361607,1384,711.194916
578.219546,503,714.934014
-723.9728,2066,730.175613
1128.361181,1698,743.951408
2942.432516,2111,759.6614
1865.416794,1235,768.912813
836.788686,527,772.871028
2159.386261,2500,791.529946
2677.356927,2884,812.881804
4755.095535,2549,831.835842
501.341806,376,834.619715
360.609101,337,837.106918
2264.678157,2136,852.9972
-244.338825,1863,866.808316
2855.467335,2053,882.404786
-110.16018,1798,895.9052
308.234823,2744,916.36601
5990.278533,3454,942.134495
298.971766,328,944.648129
1471.538622,1108,953.009569
217.671871,205,954.548585
2344.616187,1741,967.703043
2708.888704,2347,985.135982
1745.099318,2027,1000.380346
4781.05171,2874,1022.374838
1530.671619,1016,1029.972166
2664.003063,2118,1045.763704
842.86652,3101,1069.165767
3639.187631,3002,1091.788416
1607.168542,2987,1114.532492
1151.76623,919,1121.550522
3505.806197,3011,1144.221548
1044.091352,1303,1165.585176
3802.727199,2203,1182.094516
833.859438,1363,1192.330119
2093.438114,2132,1208.553444
2628.768802,1521,1219.916217
177.460059,551,1224.134951
803.429019,633,1228.849663
1052.282892,563,1233.16596
1032.186495,592,1237.682488
928.092194,714,1243.175341
-458.126033,2350,1261.780286
2371.267689,1198,1270.818981
1437.359159,2573,1290.207453
3056.941108,1602,1302.360502
-603.269594,2152,1318.707761
1406.721834,1035,1326.656771
1538.308686,1416,1337.523895
1538.701988,795,1343.666977
4886.481245,2746,1364.576266
-909.503437,2715,1396.514299
2865.576701,1651,1409.213198
1378.020609,702,1414.428778
1319.203097,837,1420.772904
-267.59216,1827,1434.623104
2473.799871,1337,1445.034042
793.796598,548,1449.129763
2285.104641,1183,1458.172834
1060.786761,720,1463.603166
2662.900043,1513,1475.66686
2966.319061,2047,1491.184279
2566.117665,3185,1515.345246
286.324616,2166,1531.727395
1997.889778,1182,1540.549439
-1507.613405,2748,1561.349771
3735.735364,1900,1575.687647
3073.322762,2307,1593.030631
1117.235392,1974,1608.064318
2953.778269,1677,1620.69568
1679.362399,1070,1628.82683
1426.914202,1171,1637.772033
1335.404167,1176,1646.801195
-1744.616319,2430,1665.564453
-1212.36271,2033,1681.108448
3098.548811,1969,1695.984998
1231.833435,1155,1704.48127
2372.931089,1280,1713.96437
2878.632611,2417,1732.036298
2210.645649,1411,1742.823994
-431.599102,2702,1763.610344
2505.207554,1431,1774.591217
886.805429,1652,1787.250448
2546.872258,1263,1796.828731
-211.315208,1873,1810.994779
948.950635,1123,1819.443239
3736.088753,1955,1834.411428
4373.974052,2437,1853.202868
874.238796,640,1858.010807
-310.537527,2615,1877.991393
880.54593,538,1882.138327
4602.470852,2426,1901.458426
2937.554299,1827,1915.824415
3313.20709,1715,1928.682285
2549.737698,1819,1942.289974
-39.074464,1913,1957.695054
951.394453,1981,1972.539217
3387.699677,2307,1989.909521
4291.187488,2961,2012.438411
216.455435,3094,2035.983489
3582.398871,2130,2052.039148
-362.654418,1727,2064.988102
502.287584,424,2068.157634
1089.769372,688,2073.315668
1175.974138,698,2078.636722
