#{"t_start": 1772310837.0278995, "env_id": "None"}
r,l,t
1982.746391,1044,646.969699
2545.203149,2273,664.032548
2371.622185,1348,673.971888
621.819049,1480,685.326977
3791.098411,2010,700.166188
148.711789,124,701.147531
568.64307,309,703.472619
2858.060378,1953,718.350258
-173.78771,3073,741.000499
1034.068935,2183,758.473832
2114.658411,1467,769.479138
2330.278894,1363,779.640519
2778.807529,1573,791.3989
2245.162103,1388,801.647547
2226.888207,1317,811.368992
2981.577307,2308,828.580339
-89.839392,248,830.416701
261.794234,245,832.261272
2011.262572,1520,843.574541
270.410126,333,846.094574
1096.201126,1740,858.948087
1613.962647,2616,878.664495
4612.938333,2710,898.970167
5023.422763,3096,922.030127
3069.827833,3132,945.51886
2117.532094,1219,954.690477
3346.711879,1730,967.768422
3963.36838,1922,982.057492
1898.306496,1106,990.304646
468.099003,408,993.351428
2347.410489,1405,1004.033178
-9.953019,147,1005.173695
179.498999,122,1006.131011
102.834898,175,1007.438919
189.116371,143,1008.540025
171.758122,3057,1031.668696
-1479.747147,2672,1051.656121
2733.720959,4125,1082.819094
3890.618286,2846,1104.331529
3815.725576,2046,1119.956048
2821.844768,3173,1143.877794
2161.648045,1153,1152.514297
2133.996457,1167,1172.863604
1784.528354,1128,1181.297497
1853.265905,1052,1189.221474
1596.925648,1226,1198.560432
2243.909617,1449,1209.520655
3340.590514,2378,1227.353314
660.332923,546,1231.50356
1040.162816,536,1235.580461
3713.268481,2177,1252.291544
805.102511,843,1259.363918
3389.035746,1623,1271.63747
3194.42034,2107,1287.497534
1388.266438,1453,1298.522779
2033.445159,1458,1309.537491
3246.521381,1887,1323.967231
-940.511385,1807,1337.867511
1330.434695,801,1344.03392
554.844681,2513,1363.156323
3317.111184,2334,1392.245129
617.728948,498,1396.011534
1359.176527,676,1401.08815
3268.414485,1967,1416.124201
1057.187635,711,1421.510921
2554.802024,1665,1434.129588
23.638357,1410,1445.085372
598.47162,2212,1461.844045
1358.689737,2049,1477.988375
3329.008788,1653,1490.492091
2898.951505,1579,1502.540959
-1586.899789,2256,1519.662338
4616.456213,2693,1539.865095
3489.149848,1894,1554.240167
2176.228706,2298,1571.498562
1732.594056,1181,1580.407259
3711.688843,2382,1598.385996
-104.036764,1851,1612.431324
849.161102,1732,1625.542598
1988.191903,1213,1634.763073
2247.019991,1276,1644.555501
1883.462152,1181,1653.699461
788.505493,2310,1671.495236
1851.543605,1465,1682.583914
1729.911398,1121,1691.146929
1773.649731,1399,1701.487126
2053.245031,1357,1711.571468
2529.383374,2737,1732.01121
309.052309,3019,1755.111637
2380.729243,2536,1774.641754
611.944237,1689,1787.591949
2661.244136,1528,1799.157434
2731.708457,1483,1810.377147
1075.533479,776,1816.251529
834.201943,3206,1840.749161
319.408344,2210,1857.675012
3546.70997,2254,1874.850081
3198.884461,1847,1889.802534
2687.125345,1984,1904.997262
1216.995744,728,1910.509218
554.910321,539,1915.102742
75.061198,1773,1928.368564
2372.136973,2304,1946.75878
2400.162622,2001,1961.685942
3590.26352,2473,1980.264299
-1098.986907,2795,2001.267172
-971.464155,2195,2018.085329
4130.639868,2710,2038.725117
2144.523035,2103,2054.556331
-256.407074,2111,2070.360991
-2460.514594,3317,2095.43845
3915.181612,2794,2116.536461
3793.985607,2452,2135.257596
2062.265472,2641,2155.389347
922.329366,1823,2169.254963
1503.430816,2604,2189.127126
1105.715704,1698,2202.079997
-964.176229,2522,2221.388401
1512.297134,2534,2240.669254
4198.610003,2307,2258.323152
1621.356221,1879,2272.67004
2772.669075,2756,2293.800085
3294.755083,1786,2307.365898
3653.783174,2121,2323.750532
-116.564395,2009,2339.195753
1170.550184,2400,2357.396407
3592.909674,1917,2372.069539
-2037.575133,3064,2395.177562
3880.62153,3363,2420.441374
1540.590119,2645,2440.441874
2070.499312,2944,2462.598323
1453.982061,2620,2482.364682
648.850152,3174,2506.793016
4300.373833,3107,2530.673113
1373.271377,2227,2547.261472
2892.571876,1672,2559.818237
-99.062578,1791,2573.364676
2135.372122,2363,2591.120572
3000.27395,1994,2606.016572
2852.210944,1588,2617.926232
-27.837302,2445,2636.350815
3747.327031,1957,2650.99896
2741.908157,1456,2661.79975
-74.365231,1903,2676.157163
3364.773916,2382,2693.975262
394.460515,387,2696.865852
3117.934892,2285,2713.902598
3405.603183,1971,2728.625531
2263.049158,1545,2740.245378
1588.811517,1109,2748.742361
-1398.241906,3058,2771.631922
399.930486,1709,2784.435035
4677.470647,2571,2803.657798
-584.267237,2731,2824.002644
3683.422658,2188,2840.644125
2649.489208,2085,2856.385346
2730.548048,2159,2872.936113
-786.212494,2555,2892.370181
2893.318253,1679,2905.188967
1741.958855,996,2912.713655
1298.535099,676,2917.872694
3430.999553,1707,2930.619052
5175.891086,3048,2953.913539
2520.53089,2925,2976.413453
3370.096136,1910,2990.919927
592.590952,2773,3012.12453
2858.106294,1797,3025.942542
3069.328308,2392,3044.364856
-556.242288,1885,3058.883576
2735.194741,1692,3071.766438
-340.811169,2232,3088.470765
3633.930705,2968,3110.718558
1186.029129,545,3114.789549
3909.960604,1842,3128.822771
779.895374,668,3133.879403
521.385424,776,3139.659898
3341.179021,1970,3154.490196
341.423838,1032,3162.21818
2245.64878,1444,3173.064878
1345.913767,1029,3180.797577
2446.131218,1312,3190.628871
3937.277218,2328,3208.60951
1198.969023,2369,3226.682435
2409.068345,1597,3238.899481
3332.53106,2178,3255.638564
2531.3155,1664,3268.440071
-1079.789608,2335,3285.956253
2600.437521,1550,3297.806073
4367.497281,2468,3316.681079
1800.184086,1918,3331.078083
3372.843576,2047,3346.542345
1149.550249,2114,3362.342263
4363.097745,2780,3382.908815
3353.685921,1774,3396.183383
684.325463,2042,3411.464189
1695.280019,2276,3428.31262
4022.607863,2239,3445.922411
3195.828106,1987,3461.165383
2535.641239,2494,3479.905479
-702.88208,2153,3496.15308
2271.198803,1173,3505.388522
1829.460774,971,3512.684917
1235.252366,1449,3523.504591
371.492488,1658,3536.072096
1050.933994,1388,3546.697835
1602.100932,1177,3555.589541
2393.147696,1411,3566.142217
3460.432106,1923,3580.393428
708.760289,619,3585.110377
2729.998425,1398,3595.615242
3046.151756,2071,3611.287913
3680.108346,2028,3626.732542
2114.242314,1336,3636.92771
2503.068158,1847,3651.073041
4192.132744,2451,3669.218558
3665.338722,2405,3686.91338
3343.400296,2506,3705.534707
372.325384,1734,3718.413949
-1859.052228,3067,3741.396719
4044.952838,2135,3757.321249
1804.823855,2791,3778.371813
2540.544608,2178,3794.617868
2007.363548,2563,3813.866128
3823.239433,2470,3832.989521
380.078273,2147,3849.439139
160.157359,1867,3863.851155
514.792011,1650,3876.529232
34.024097,2536,3896.334058
2161.594834,1264,3915.03634
2117.33061,1759,3928.122479
3512.676432,1900,3942.563554
2905.819143,1539,3954.034971
3653.971398,2061,3969.455537
1734.05963,1469,3980.455728
2852.99709,2430,3998.652094
3040.734645,1644,4011.277551
2810.343471,2381,4029.585007
2256.925688,1762,4043.198575
4027.883755,2259,4060.334481
2921.224935,1654,4072.592454
3269.938924,2504,4091.204155
2592.994314,1378,4101.468389
2120.002722,1087,4109.569022
1046.061152,1333,4119.603775
3015.448221,1563,4131.485095
2206.18983,1443,4142.31752
2011.781845,1148,4150.945449
1595.435858,1966,4165.595702
3841.748137,2211,4182.192104
-0.151674,1677,4194.903717
2954.677704,1602,4207.279131
779.859753,586,4211.79405
3198.81978,1591,4223.647243
757.969422,931,4230.520051
2232.066375,2439,4248.838024
1281.804784,1401,4259.71591
492.567868,1550,4271.543614
2042.083611,1883,4285.634312
-942.257829,2335,4303.096229
1962.525613,1137,4311.527643
1375.968659,1852,4325.662215
804.293603,1459,4336.995591
-128.511789,1368,4347.514497
4.307759,2859,4369.534683
1721.909783,1244,4379.091209
1406.357933,3045,4402.048609
2535.151553,2070,4417.499252
4106.94483,2322,4434.886724
3104.240246,2409,4452.708702
-92.183084,188,4454.154893
3778.661387,2895,4475.76479
2788.952207,1647,4488.171889
2369.441632,1703,4500.889401
3765.129312,2117,4516.677277
2055.606488,1097,4524.986085
576.166312,628,4529.86997
3832.367473,2019,4545.457423
1892.922935,1156,4554.306473
1652.700887,2559,4573.237338
-541.817047,2352,4590.643628
2640.087492,1558,4602.307393
2584.498564,1318,4612.112305
2195.302376,1330,4622.332556
2099.18119,1478,4633.725009
3919.259976,2188,4650.138428
1271.885092,1233,4659.64893
3952.970177,2059,4675.435893
-297.297046,934,4682.343614
2052.405844,1031,4689.863971
848.402258,1053,4697.716035
948.366945,736,4703.398987
986.924903,642,4708.322772
1591.841088,971,4715.853458
4807.598179,2298,4732.932096
1512.655475,905,4739.634528
1732.152328,1319,4749.412723
