#{"t_start": 1772310837.1658294, "env_id": "None"}
r,l,t
678.362597,106,2.976341
173.758408,193,4.21961
156.639754,111,5.002885
419.999862,207,6.51038
716.396812,402,9.494035
333.562018,237,11.25219
-12.651118,72,11.811074
9.753752,41,12.127499
590.128394,334,14.571504
478.198708,568,18.856976
625.072139,478,22.471526
301.847927,201,23.986005
613.042533,503,27.750565
-86.70079,53,28.142593
300.385868,164,29.38447
2383.353052,1096,37.549499
23.976786,86,38.20106
1839.560024,2030,53.269346
134.350663,169,54.50122
573.385985,299,56.653511
375.495312,247,58.509538
940.655198,454,61.869506
1599.640815,824,68.012189
424.30622,197,69.429175
972.881787,529,73.356001
-757.076218,2053,88.470258
1293.871694,1916,102.539715
1544.569778,734,107.966046
1953.852667,2105,123.689673
868.256184,437,126.980394
1425.737123,679,132.156743
1691.595595,886,138.805308
1046.7335,742,144.308484
971.393386,910,150.977822
808.532756,1314,160.820839
-25.862783,140,161.84827
295.382551,177,163.177547
1457.68633,1212,172.310983
-3.878483,133,173.362029
1197.245357,660,178.345046
893.400763,739,184.045292
-84.530181,22,184.216106
-2.608146,25,184.415905
1315.852947,831,190.730663
1954.815764,1200,199.781103
538.910697,428,203.118288
2929.843792,2665,223.514734
952.623048,432,226.854175
709.836209,621,231.646516
858.871794,1198,240.762331
2977.765772,1921,255.22169
2390.762324,1777,268.592213
332.47069,329,271.021931
817.015766,649,275.828272
22.522114,147,276.94607
802.59991,495,280.641433
193.22973,243,282.463268
738.8739,592,286.858142
434.107477,589,291.416793
87.337814,428,294.986258
1056.885458,494,298.578569
1054.251145,557,302.821284
367.65204,535,306.961458
798.885907,504,310.80071
150.414855,180,312.193538
600.657669,320,314.635829
419.136143,357,317.284441
367.156378,260,319.268857
505.314345,316,321.619819
105.108996,341,324.212643
169.068071,360,327.004961
-46.854436,114,327.907089
818.644004,584,332.20738
-20.090486,139,333.239216
517.254665,524,337.160017
1526.680584,869,343.949215
847.035949,529,348.122093
760.374368,460,351.716546
1384.630218,810,357.833132
513.824304,378,360.721686
1343.005271,663,365.729162
-82.597412,123,366.660035
804.615916,814,372.686692
-62.120149,145,373.838563
1615.215531,1057,381.738641
-224.528073,117,382.59793
643.00282,317,386.017683
662.370338,426,389.256384
-205.735832,16,389.394173
-19.972175,18,389.54633
1142.265788,500,393.391928
