#{"t_start": 1772310836.7583911, "env_id": "None"}
r,l,t
683.455381,110,3.408823
309.103277,162,4.457762
1247.310086,577,8.633791
399.973348,326,11.038775
817.446505,390,13.969649
117.583256,146,15.034942
635.176157,617,19.707369
1571.496453,909,26.553901
1146.930925,600,31.03574
1411.989638,751,36.616027
1082.527864,1481,47.642264
915.868579,896,54.290932
-143.62448,1097,62.360714
291.722542,282,64.453795
-78.126801,1021,72.018811
3136.878901,2015,86.836956
577.220804,455,90.246437
3243.23281,2302,107.145101
1699.440746,795,113.089509
998.101796,545,117.172813
478.803397,360,119.839168
27.345998,128,120.777308
1501.253866,734,126.295577
1323.272922,686,131.399302
1185.914505,632,136.210572
453.091754,284,138.371895
1896.504661,825,144.494703
327.96227,614,148.984923
358.094427,1297,158.691296
1612.528456,1077,166.795532
146.629682,253,168.663871
187.90342,157,169.838056
124.225768,108,170.668964
371.019001,192,172.093752
271.341942,154,173.269352
-15.660267,16,173.400576
-25.993388,15,173.529117
-19.797519,16,173.653681
1034.817939,501,177.446492
-285.282373,17,177.566778
-14.613128,19,177.706593
-8.178536,21,177.878062
-8.373988,21,178.039785
203.250104,129,179.019289
1408.038586,710,184.488281
31.882811,23,184.677338
1181.054787,606,189.199477
1460.109931,1412,199.941189
608.115764,499,203.835
1626.068997,1365,214.227051
3074.360023,2220,231.326279
469.753324,1125,239.95909
2938.120218,1862,253.886981
-481.820716,1228,263.333358
4.290456,141,264.337798
-86.636276,212,265.892505
985.04963,694,270.984542
556.154328,682,276.04956
27.286299,163,277.285175
630.210533,416,280.386863
888.507629,514,284.220069
734.965058,423,287.389564
765.174934,488,291.140466
981.503232,507,295.342908
860.299207,709,300.611605
1087.831817,624,305.35005
975.461013,665,310.445037
754.174494,511,314.370863
127.673894,319,316.788476
209.098403,272,318.800583
266.455969,201,320.313615
911.117779,448,323.691224
697.049564,533,327.821979
854.372264,614,332.375978
484.252621,383,335.240462
943.779086,564,339.474916
115.616372,244,341.377947
177.582192,147,342.533953
150.230178,116,343.449979
50.619556,445,346.989541
-33.79193,99,347.77061
741.846347,401,350.950007
-39.777269,113,351.793622
588.133183,370,354.62694
1212.306762,715,360.021511
1289.557701,811,366.157812
-152.115403,120,367.067347
782.062952,382,369.902182
905.607711,517,373.723772
100.074926,181,375.14058
1295.22102,939,382.167291
-80.117484,122,383.074056
434.250623,245,385.93751
565.966148,410,389.07548
582.976249,572,393.464709
1333.19457,982,400.979212
377.768925,446,404.386696
619.212358,393,407.275217
517.525285,330,409.732754
169.605292,184,411.153959
-164.125527,17,411.287708
1032.717023,1246,420.614483
581.709973,640,425.448186
515.934052,420,428.649372
671.075379,484,432.297842
3661.175711,2076,447.828924
1870.68544,1017,455.425086
542.354087,538,459.428709
130.812482,776,465.259734
575.333324,658,470.154678
-79.602544,131,471.135058
706.641285,364,473.929814
537.832246,328,476.376966
907.606654,780,482.181906
2055.124732,1043,490.896883
1488.14892,1069,499.106199
1616.21038,988,506.720972
886.349237,661,511.683964
576.989766,629,516.358796
4428.210549,2092,532.07728
2292.472975,2432,550.637063
2220.908196,1357,560.8316
2231.715649,2663,580.889643
4302.267317,2467,599.191303
3725.451772,2018,614.342695
2608.576726,1852,628.306887
1018.229473,1483,639.369871
1996.858107,1524,650.997177
1260.934175,1140,659.439324
1800.590965,1480,670.354007
-499.813908,1566,682.284736
2591.099015,1779,695.451788
14.995849,197,696.895852
626.568941,734,702.441293
1967.48467,1484,713.850074
-231.464479,2987,735.922607
1821.16838,1252,746.414149
3129.059817,1981,761.135468
2883.650551,1524,772.584161
1642.0341,1275,782.049568
1760.242732,1373,792.348064
3031.636799,2521,810.923831
4555.438832,2306,828.11871
59.613814,166,829.389005
881.27227,432,832.602024
1469.79767,1456,843.420517
204.134676,285,845.605922
1418.087651,737,850.989035
951.985268,502,854.743223
3384.941739,1779,867.87766
2903.628361,1577,879.969862
2863.901289,2006,895.007603
4488.757091,2955,917.042466
474.222299,376,919.843045
64.389759,2409,937.7008
-2360.960058,2835,959.182611
41.686882,2066,974.695024
3226.626123,2501,993.334428
5093.323875,2894,1015.450618
4819.717057,2585,1034.894022
-2110.968289,2498,1053.613141
6157.974348,3813,1082.364602
-3932.03013,3491,1108.776101
4264.761174,2518,1127.972464
934.993962,1077,1136.106137
2226.46392,1125,1144.537429
1993.358734,1295,1165.833756
258.963506,2236,1182.599215
2007.748061,1248,1191.993773
453.271836,2019,1207.322573
3904.323096,2184,1223.76287
76.77219,319,1226.132226
1255.957427,1521,1237.686626
1897.345508,2117,1254.485078
1836.322177,1438,1265.532998
-681.334439,2933,1287.595011
849.828637,1592,1299.686625
1350.663037,3206,1324.048101
892.75883,1857,1338.347394
754.705713,769,1344.26607
2954.407093,1857,1358.451627
-2643.397074,2836,1391.352866
3248.164207,1551,1403.158595
730.505442,980,1410.620099
-1261.622145,2253,1427.63925
3239.564192,1679,1440.269633
1576.110952,830,1446.903494
2169.098726,1131,1455.470016
1241.144912,765,1461.285052
1271.921253,717,1466.767963
3007.902621,2151,1483.609168
3827.696327,2194,1500.317089
-506.736694,1842,1514.211034
3030.324518,2141,1530.43151
1713.094861,2207,1547.018001
1307.951853,1908,1561.449159
-289.208736,2132,1577.535968
3184.507819,1920,1591.948975
2189.112322,2184,1608.599424
-1458.988099,1934,1623.172614
-1309.592315,3095,1646.824918
2492.021139,1816,1660.859853
2329.988928,2236,1678.041707
1747.693511,1213,1687.164086
201.563681,260,1689.151757
774.590566,1239,1698.43406
1713.023154,1265,1707.801147
-2028.239706,3297,1732.393069
2528.059724,1624,1744.807589
5029.231607,2834,1766.602068
-458.472734,2083,1782.549889
67.001884,1297,1792.436897
1731.059904,1863,1806.576063
3284.328915,1741,1819.694138
-1227.051772,2084,1835.686806
3526.30218,3063,1859.147469
4579.013215,2635,1879.30223
694.149689,1794,1893.764526
2366.160916,1243,1903.297568
3119.420639,1900,1918.138474
2172.104811,1954,1932.867866
2770.67826,1919,1948.360617
840.273646,2052,1963.600024
3780.508886,2074,1979.212044
2861.277918,1749,1992.375189
1035.601507,2087,2008.129992
3742.905318,2093,2024.151676
3689.521295,1929,2038.863257
2690.370297,1461,2049.879855
1373.873294,2453,2068.264874
500.543039,492,2071.945236
1247.667159,716,2077.356708
4115.900871,2145,2093.576112
-1244.59403,2829,2114.883137
1802.303669,2129,2131.155279
-401.119982,2092,2147.161462
2550.94714,1966,2162.096
-1585.690462,2294,2179.587974
-696.79619,2247,2196.713256
2517.7672,2097,2212.845608
-895.546406,2873,2234.638397
2044.784652,2480,2253.602087
4053.741898,2414,2272.057144
5806.665152,2899,2294.294795
-526.942838,1758,2307.64287
2252.079287,1428,2318.662892
2156.820561,2707,2339.510524
5865.432709,3217,2364.022113
3367.538412,2755,2384.802487
6003.424376,3369,2410.230799
4252.106824,3035,2433.029805
833.937106,989,2440.574898
4347.105751,2964,2462.882336
937.819501,2892,2484.7201
1362.96979,2652,2505.137055
2344.036383,1939,2520.101451
4224.216131,2174,2536.55703
2506.294822,1661,2548.957665
3109.494101,2310,2566.324997
3337.415213,2032,2581.710085
2615.978843,2006,2596.666111
5348.213966,3344,2621.752831
3308.989953,1903,2636.129031
1924.723563,1858,2650.000101
2557.482736,1826,2663.598734
2803.791486,2326,2681.092938
2170.897634,1467,2692.092163
3472.24237,2113,2707.920189
2902.895758,1680,2720.414805
3177.992486,2229,2737.133553
