#{"t_start": 1772310837.2543285, "env_id": "None"}
r,l,t
881.999202,210,3.556001
344.012977,208,4.971161
29.124983,74,5.507393
508.741231,241,7.259723
153.171643,142,8.33829
221.201537,141,9.384249
571.06536,340,11.934315
248.568858,193,13.353201
1905.229088,1498,24.607275
1175.215368,652,29.499475
-660.796273,1473,40.47858
2536.583604,1332,50.388236
897.45763,653,55.187166
1810.591579,906,61.872079
1250.138128,743,67.426059
81.633339,103,68.164622
3387.361464,1459,78.852252
1206.926578,615,83.473264
2868.217871,2414,101.151553
1585.365166,822,107.250155
990.336819,727,112.704221
741.446207,518,116.570086
675.701602,386,119.449286
644.903831,368,122.142451
401.308559,313,124.531748
813.006085,435,127.798963
1411.261859,688,133.02832
1471.255718,875,139.567565
729.724901,411,142.579273
1305.08024,1262,151.937326
22.124521,609,156.503989
1596.288075,896,163.190825
781.590779,781,169.065078
48.09165,109,169.891867
263.077331,145,171.000935
-78.630253,16,171.113557
229.750085,119,171.992827
26.091181,44,172.331061
-20.786386,18,172.463001
-16.802018,17,172.590333
-17.866612,18,172.73583
-24.005366,16,172.875233
-21.609499,15,172.993697
-20.89252,16,173.128782
176.648625,860,179.65291
880.401538,691,184.966886
2140.479919,1205,194.048401
588.19983,1066,202.244331
594.506253,786,208.274823
-1267.534114,2208,225.191162
539.400614,296,227.472441
2017.163605,1101,235.902257
2306.795364,1200,244.933067
1046.429879,647,249.74716
3208.750391,1644,262.385944
-153.821493,121,263.294497
130.27992,122,264.15748
108.584535,404,267.142973
589.903634,380,269.914372
1132.55985,920,276.767498
478.962083,554,280.904217
100.669432,366,283.626968
783.590756,441,286.939475
882.487194,556,291.215296
327.852621,275,293.665462
893.937456,770,299.350682
1039.707723,631,304.146294
421.373302,346,306.827317
693.016552,503,310.657643
73.077101,189,312.127419
595.133424,323,314.594053
93.753398,157,315.791305
545.042682,328,318.203233
76.926806,121,319.133293
697.075819,352,321.772061
472.966242,309,324.101769
613.895758,401,327.231361
873.676768,581,331.548955
16.235062,169,332.798515
134.065833,113,333.655645
714.659447,340,336.197989
715.085228,368,338.971123
196.789309,255,340.967086
137.783451,144,342.097358
594.725445,470,345.822257
140.94346,192,347.34188
464.768024,297,349.712768
697.048886,550,353.916722
-138.488014,89,354.577862
1214.793662,508,358.429962
-36.487348,149,359.558035
968.725414,476,363.179975
-39.881279,125,364.135371
64.149747,84,364.763973
228.498624,134,365.749826
249.409245,208,367.307329
1038.531337,729,372.707781
-72.000567,159,373.948435
609.50265,361,376.620317
-37.453992,101,377.4009
273.401992,151,378.546941
2538.011654,1154,388.271723
-171.383765,120,389.14464
-65.954761,15,389.275304
800.592921,462,392.822417
764.676486,447,396.280673
-184.848242,16,396.405562
1351.496255,768,402.263347
617.222075,497,405.944121
1070.208823,663,410.964986
1643.933115,847,417.321295
892.648957,988,424.731926
443.043674,499,428.54339
1529.490502,832,434.780592
1013.303621,788,440.685241
873.532922,867,447.162497
1343.216568,1036,454.896953
920.389986,844,461.230948
788.983231,648,466.038147
-219.639516,573,470.317168
79.550289,145,471.419343
-84.699653,14,471.537219
2657.647952,2172,488.645579
-554.186939,16,488.769809
1357.364239,1373,499.348403
1041.756481,999,507.037898
809.808346,1247,516.33322
3091.688693,1671,528.862127
-1429.25663,2561,548.342356
2085.623053,1125,556.898833
2544.044008,1844,570.714778
2106.770537,1830,584.471124
-1542.722567,2578,603.576063
2236.638324,1444,614.500248
358.458832,1527,626.00378
-1771.012485,2971,648.214844
1267.462365,908,655.245992
1782.652941,1162,663.781187
78.15524,1503,674.876124
644.329776,1383,685.489064
2908.818472,1968,700.047736
-197.979298,121,700.999696
468.080753,303,703.276103
3253.116539,1816,717.115707
456.575159,1548,728.527997
1135.753535,1444,739.187291
1658.955845,1673,752.831002
1941.149445,1283,762.422035
1240.634611,2226,779.07108
1996.827561,1131,787.527045
2739.488375,1430,798.187485
3184.404806,2118,813.837262
2241.072426,1951,828.346318
2959.138404,1995,843.203853
9.552659,307,845.540226
2862.82949,1460,856.29371
3574.435753,2176,872.546393
3048.167915,2689,892.849296
3952.047454,2147,908.887802
-1944.587716,2774,929.446333
3233.771507,2945,951.687932
2142.719931,2014,966.90411
497.467768,446,970.249185
4845.354094,2415,988.199707
536.653852,493,991.90107
5207.562258,3108,1015.623515
2896.560035,2494,1034.363871
5110.326155,2828,1055.593992
717.378651,3489,1081.893254
-3233.987046,3045,1104.89839
3161.094106,2843,1126.597187
1138.495002,949,1133.73057
2233.124009,1711,1146.585827
1875.671815,1055,1166.07344
2745.154405,2161,1182.28597
1687.809377,1127,1190.772975
438.498127,1146,1199.499915
697.877173,1226,1208.768196
2951.08294,1544,1220.338975
199.935869,362,1223.103834
4045.041173,1887,1237.392195
981.88251,618,1242.15047
3354.425363,1771,1256.279831
1216.692817,1952,1271.137135
1604.06044,2300,1288.468293
333.930244,494,1292.202023
4210.528109,2147,1308.43742
959.77713,1999,1323.718372
3230.423495,2128,1340.079875
1587.374061,836,1346.463113
819.150397,634,1351.466167
2660.132401,1580,1363.341518
2308.475114,1915,1377.861174
3169.948304,1724,1402.415309
2259.977645,1325,1412.455792
1712.831535,842,1418.81094
913.838677,594,1423.285427
1556.014643,1898,1437.623743
1767.575492,1284,1447.668366
1856.0775,1259,1457.252342
2014.418475,1004,1464.877074
2686.909171,1397,1476.042986
1674.106313,2024,1491.386225
3666.948674,2006,1506.647761
-502.379747,2082,1522.50095
3591.072345,2747,1543.036421
-85.318498,2469,1561.710047
-1152.80739,2520,1580.688194
2053.026959,1394,1591.163523
639.572897,1860,1605.353755
1962.979103,1853,1619.307454
1633.317343,1118,1627.807943
1249.847995,1151,1636.58362
231.451983,318,1639.019956
816.612981,1050,1647.109954
2244.519575,1393,1657.855518
4502.280728,2983,1680.72637
2139.268892,2080,1696.416059
1660.302099,1216,1705.396446
3251.597285,1713,1718.066584
-2253.422825,3865,1747.375398
1572.84896,1309,1757.395861
2913.154708,2996,1780.452234
627.296681,569,1784.783306
482.186891,1165,1793.651023
3903.361063,2086,1809.454929
3226.800483,2022,1824.736433
-994.667911,2968,1847.576667
2585.526347,1941,1862.370471
2982.182574,2646,1882.657959
88.412432,2131,1899.692456
3515.088925,1926,1914.861288
1181.255869,680,1919.910828
3285.789589,1618,1932.101903
3379.334621,1921,1947.603738
3387.779066,2336,1964.977287
1971.216524,1072,1973.054366
3729.674072,2336,1990.659036
1971.510213,2785,2011.845583
5622.820095,3502,2038.47456
1195.892761,2243,2055.369193
2255.483652,1597,2067.327262
518.817898,467,2070.828534
5648.206912,2589,2090.406277
1465.047107,3381,2115.839148
307.711023,1737,2129.138043
808.743684,480,2132.831573
5410.089105,2904,2154.986861
3044.439269,1960,2169.900254
4269.865803,2277,2187.253813
-1675.359887,3155,2211.439347
5709.844364,4027,2242.062762
627.212164,2108,2258.223082
2848.385805,2132,2274.531095
4582.686942,2452,2293.297803
3421.507044,1817,2307.109646
-737.778133,2140,2323.639432
1427.561597,1292,2333.585775
3565.734161,3033,2356.65767
2734.84955,2987,2379.425838
5501.101205,2981,2401.859829
-1079.225243,2958,2424.079948
-318.449236,161,2425.30509
153.880559,125,2426.247743
4089.05637,1933,2440.86769
4231.656217,3026,2463.676335
3733.01967,2366,2481.48042
4258.589785,2206,2498.461182
2370.442372,3199,2523.128478
-1590.574779,2886,2544.791895
225.417781,1570,2556.557216
3400.07657,2009,2571.733187
643.375629,1931,2586.243786
1089.718325,1525,2597.619674
1858.567618,1866,2611.63602
780.978799,2158,2627.834246
4137.168552,2127,2643.847108
3412.210811,2097,2659.485713
-524.201279,2261,2676.460933
-2275.420816,2379,2694.280158
896.472442,1836,2708.035924
119.579454,400,2710.94928
3554.315412,2003,2725.898098
3629.272655,1962,2740.765701
1251.377625,1508,2752.128347
2759.550577,1938,2766.570577
5234.826208,3199,2790.517711
897.606226,2193,2806.940197
2414.940202,2469,2825.333123
3231.8451,2241,2842.430545
-309.065053,2391,2860.473511
1396.325639,1438,2871.55529
-983.398732,2615,2891.472748
778.987326,714,2896.855992
1409.151819,783,2902.885207
308.289023,1035,2910.694179
512.126714,551,2914.905951
728.87086,3090,2938.176492
-976.263037,2329,2956.034505
2457.483527,1718,2969.256309
2770.078917,1982,2984.484793
708.073922,2225,3001.291921
1638.403728,953,3008.617802
1164.507167,1679,3021.533995
1191.266423,788,3027.585321
-343.618135,1543,3039.517865
1486.398226,2484,3058.625001
3656.726937,2233,3075.570934
-57.00051,1771,3088.829327
1325.56782,2291,3106.030983
4168.003798,2478,3124.769371
1083.319388,2310,3142.073934
1528.049071,1141,3150.683315
-1667.026982,3243,3175.066837
1035.860221,2042,3190.360442
3888.07223,1987,3205.725013
4117.87106,2338,3223.554406
-1281.85708,2501,3242.757027
3338.168746,1980,3258.03092
4021.834279,2455,3276.650929
983.468149,712,3281.977208
