#{"t_start": 1772310836.943133, "env_id": "None"}
r,l,t
2639.753024,1947,879.280296
1247.549048,2224,895.964645
430.573105,3004,918.32572
1323.974599,2395,936.090377
837.380513,680,941.272949
958.294169,753,947.027921
-1317.995794,3137,970.659051
3680.953475,1866,984.513018
4172.80331,2171,1000.840315
-176.939398,239,1002.651287
981.204849,510,1006.620681
979.21098,546,1010.773731
5429.918156,2778,1031.760669
-229.092976,2425,1049.866164
-2709.201209,3365,1075.293885
-1253.196476,2690,1095.624727
-313.111361,2330,1113.325257
1501.660711,1729,1126.499421
2170.60311,1805,1140.121964
1773.63786,1596,1152.038135
1565.952699,1091,1171.824769
1235.929152,1723,1184.735379
2147.256082,1812,1198.478734
650.184495,1490,1209.749171
5395.512671,2758,1230.47214
3540.219379,2556,1250.037884
1760.224543,1504,1262.201891
823.880711,1188,1271.145127
1296.132418,1044,1279.026836
109.374119,1066,1287.030268
3115.114728,1786,1300.589248
3380.266425,1964,1315.45935
2912.881938,1714,1328.619264
1855.864172,2655,1348.959503
735.265483,715,1354.558967
1773.647531,1392,1365.028893
1469.53397,2056,1391.989854
691.965825,456,1395.426006
655.043421,477,1399.01231
1114.790604,767,1404.950331
3864.373,2314,1422.471921
453.927738,564,1426.738178
2755.641768,1330,1436.783924
-265.43446,1228,1446.38906
1502.033032,829,1452.625329
1245.849957,1419,1463.448732
3049.71546,1532,1475.657891
3149.690022,2178,1492.194228
241.647864,1479,1503.457643
651.933341,1528,1514.971776
3009.315999,2610,1534.669347
3066.57319,2041,1550.139063
1513.824563,835,1556.452678
2405.281506,2191,1572.907665
2291.331939,2280,1590.041468
3398.079817,1844,1604.112382
789.176057,1572,1615.954206
1788.608075,1876,1630.157349
714.638676,1166,1639.074291
1091.890668,1301,1649.112778
2457.056299,1710,1662.311656
1337.927678,1003,1670.003756
2186.22091,1189,1679.156282
285.141788,2216,1695.857206
1551.520656,1254,1705.088932
1625.488274,1255,1714.390083
2931.25388,1633,1726.558782
2804.005671,1361,1736.901488
2630.337395,1740,1750.190747
1583.212819,968,1757.614818
-2840.218377,2857,1779.593289
3207.028887,2421,1798.051195
1973.884994,1358,1808.367967
1291.290175,2061,1823.875174
3166.956728,2155,1840.45266
3256.197227,1994,1855.7549
4141.45822,2375,1873.821383
3475.619358,2156,1891.16311
2834.699322,1513,1902.724209
2698.131325,1996,1918.279232
3113.45141,1847,1932.202329
867.199523,2598,1952.722822
2676.806787,2338,1970.204835
399.871692,2043,1985.565465
677.704116,2935,2007.730085
918.051598,1745,2021.091714
3847.947836,2177,2037.678458
774.500194,499,2041.479105
2719.575858,1377,2051.840781
3293.839919,1790,2065.268709
374.586347,434,2068.512855
642.274384,419,2071.643476
-856.693757,2635,2091.576914
-524.168783,294,2093.790164
4558.247621,2686,2114.009683
3950.633065,2645,2134.229959
2745.847011,1914,2148.841426
1087.196061,2074,2164.630704
3512.929798,2659,2184.891236
3608.658827,2161,2201.372252
1568.41379,2546,2220.875234
621.425154,3454,2247.184798
3089.61849,2131,2263.501087
2984.933424,2370,2281.600366
2206.859607,3058,2304.932272
1129.736081,1057,2313.117291
-665.925439,2692,2333.842045
2655.667475,3075,2357.232047
126.168647,3058,2380.527341
2095.463479,1667,2393.096238
435.602837,2568,2412.361676
1369.126077,2820,2433.596635
1764.291217,1528,2445.200813
-212.860537,3304,2470.028827
3618.909774,2089,2485.889727
1007.205169,1877,2500.331792
-405.007109,2904,2522.732105
2128.200749,1207,2531.951105
3716.151205,2022,2546.98865
616.972708,1648,2559.363543
-284.788185,1537,2570.984512
3250.070878,1917,2585.406218
1764.062269,1502,2596.583397
4278.293139,2140,2612.671595
625.329468,550,2616.758711
2751.399495,2456,2635.292732
1340.866995,1806,2648.754403
3054.050559,1908,2662.965193
2781.512906,2396,2681.003111
2534.750261,1504,2692.280085
3741.459144,2191,2708.700014
-678.439052,1700,2721.322175
6174.75464,3282,2746.112721
842.068898,1378,2756.509756
1785.352114,1285,2766.00973
3417.713366,1796,2779.495764
-111.332291,2421,2797.572146
-230.337953,2857,2818.902263
3386.753655,2243,2835.812249
4025.18795,2154,2852.240873
3392.278868,2360,2870.182652
4964.029725,2612,2890.14834
-341.013408,1721,2903.227235
1810.460647,1090,2911.457489
698.882945,495,2915.234038
-917.801637,2663,2935.261749
3116.591682,2866,2957.20095
2129.655669,1950,2972.232254
3123.986224,1757,2985.689472
1413.367735,1390,2996.118901
3083.793336,2269,3013.571705
1564.230782,1058,3021.679527
3231.945301,2932,3044.27632
2733.668739,1364,3054.748696
3916.337371,2237,3071.867126
1911.238705,2112,3087.666865
-199.752087,3255,3112.041316
3049.909806,2274,3129.325421
-37.372953,2057,3144.738108
1695.379621,1258,3154.22836
2673.418927,2492,3172.940055
1846.237128,1186,3181.824517
2081.077611,1268,3191.360488
3637.55584,1626,3203.979409
-48.974468,2303,3221.496479
1380.788646,1704,3234.606863
1071.249541,1058,3242.710175
1440.006773,1627,3255.191639
2720.115074,1467,3266.477351
1488.250843,1102,3274.874769
2031.950515,1325,3284.737917
1062.577141,1453,3295.817317
2801.495599,1405,3306.597851
-450.812642,1862,3320.757391
1322.240162,1387,3331.140296
3526.23266,1871,3345.306739
2856.229769,1661,3357.677038
-787.21107,1536,3369.10274
3064.197083,1802,3382.444815
710.752414,1844,3396.236881
2662.060361,2245,3413.0476
2570.08747,2127,3428.776623
1893.087217,2130,3445.563858
280.365704,2043,3461.226002
4354.122974,2435,3479.533434
3241.153155,2103,3495.403207
881.671257,752,3501.019186
2162.042907,1337,3511.492253
2068.425852,1247,3520.830367
2892.172905,1565,3532.588678
2376.090512,1715,3545.742118
1386.424415,1234,3555.084916
3585.011642,1872,3569.131449
2339.838509,2251,3585.874747
3238.967883,1861,3599.859196
3155.730343,2473,3618.65135
581.911318,1368,3629.085858
119.287641,1950,3644.01043
3577.886856,2575,3663.341941
2875.206361,1791,3676.455837
5160.382346,2541,3695.187943
1504.932116,2122,3711.061753
3509.183365,2643,3730.739298
917.925198,688,3735.958167
2666.880251,1840,3749.667351
2457.295991,1428,3760.414428
1380.034917,2342,3778.03125
3071.18079,2714,3798.298876
2264.128382,1634,3810.540068
680.652739,1994,3825.908204
3360.841575,2103,3842.120111
3509.072014,1873,3856.536518
2019.166507,1392,3867.234235
-399.914836,2003,3882.675751
3114.10464,1587,3895.137595
1546.81522,1117,3912.845423
2011.969203,1886,3926.821447
2375.132063,2086,3942.648319
2115.879232,2179,3958.901311
2102.335349,1796,3972.402677
3318.040074,2263,3989.167945
2387.365212,1624,4001.536922
3039.845594,1804,4015.418793
2437.659111,1249,4024.974434
3959.061442,2319,4042.868232
2115.365854,2110,4058.924205
2018.323877,1247,4068.13328
-1440.646084,2252,4084.944045
2815.53779,1451,4095.706903
4174.190835,2257,4112.519173
1458.110086,1330,4122.465065
1309.518294,1201,4131.713233
3015.894151,1493,4142.924232
3844.816807,2525,4161.794151
1450.351054,845,4168.083661
3481.584454,2562,4187.297624
2242.388822,1081,4195.597946
2377.182725,1979,4210.881305
-610.607288,1730,4223.794502
482.86967,1618,4235.709586
2783.325111,1479,4246.87035
89.642638,2026,4262.604369
944.999229,1967,4277.524308
2387.04202,1819,4291.092906
2996.685022,1594,4302.966995
2128.360955,1161,4311.591109
2820.797829,1851,4325.708235
1323.674252,1091,4334.22508
2435.685288,1191,4343.357035
-299.370073,2076,4359.383626
2178.09782,1262,4369.079238
955.998959,1851,4383.301059
681.028433,841,4389.741666
1461.043743,2242,4406.408912
432.388158,525,4410.312854
1411.886415,2054,4425.716705
4311.878594,3361,4450.685624
471.745401,2307,4467.857153
4022.702256,2453,4486.338237
3161.590566,1984,4501.172098
2928.359516,1782,4514.453803
1897.619837,1100,4522.693052
2147.933886,2663,4543.269004
2521.373989,1354,4553.699685
-219.92476,2230,4570.196002
2210.945628,1337,4580.01947
3585.15395,1909,4594.30813
1323.861384,828,4600.497272
2392.821992,1247,4609.735853
3025.687176,1840,4623.821215
2519.089561,1386,4634.462835
1997.084148,2018,4649.60924
3716.121495,2347,4667.714063
2328.048184,2324,4685.086226
99.952392,911,4691.774361
407.603421,346,4694.381938
993.543235,786,4700.276757
3365.179833,1844,4714.521716
4318.453236,2616,4734.046062
800.459573,1120,4742.291358
3826.336962,1878,4756.259085
