#{"t_start": 1772310837.000774, "env_id": "None"}
r,l,t
877.237806,203,3.76563
52.143567,76,4.259264
936.107399,414,7.228361
299.696437,212,8.813306
651.717052,330,11.249516
1060.656909,526,15.150844
1532.224943,761,20.913413
416.30737,325,23.381076
309.34569,348,26.003702
1260.391351,1438,36.731993
1164.630743,966,43.899007
558.977147,726,49.298596
1891.592089,1026,56.840775
-1726.483316,2925,78.441604
57.083677,201,79.910082
441.121308,235,81.67888
802.934967,401,84.66953
-58.844246,1799,97.879616
1464.691126,1092,105.924674
1043.23991,838,112.163303
754.863689,430,115.387737
1223.941854,663,120.314134
672.825158,910,127.13815
1081.101007,656,132.033427
1115.107548,647,136.96298
-299.785351,1223,146.0448
1117.955669,612,150.540507
1300.188244,691,155.742392
1976.306969,1317,165.629515
421.331735,902,172.370796
61.448061,115,173.279532
172.583329,116,174.171265
1133.182593,1249,183.582615
25.142432,22,183.753137
1101.29661,690,189.058196
1263.519923,926,196.045833
-1186.294705,1783,209.770659
4000.041983,2037,225.387151
718.747247,306,227.76286
956.78188,562,232.113101
2465.878217,1296,241.938788
759.174789,579,246.212702
1156.986008,821,252.410956
3006.941604,1511,263.960917
28.59056,142,265.018635
196.185913,215,266.587881
170.711238,209,268.118359
-177.578687,405,271.074246
853.322064,646,275.889678
-19.266414,156,277.080111
488.006534,432,280.295343
772.716571,512,284.118846
720.144122,408,287.169772
1138.246022,572,291.589399
-129.618863,264,293.941382
1477.944883,804,299.894358
901.761488,618,304.584265
421.661757,322,307.080768
843.76499,544,311.235398
59.642727,182,312.665462
1295.06458,673,317.719813
156.873417,240,319.526086
468.707727,307,321.817272
525.928495,337,324.377624
667.084441,359,327.162367
-37.305474,114,328.064571
1156.965932,575,332.296625
-10.273409,163,333.515086
227.450385,142,334.574165
830.786685,627,339.308978
209.161008,246,341.22085
135.675115,140,342.321117
151.719074,114,343.215244
649.096224,357,346.044906
175.207373,196,347.611609
514.190862,292,349.928273
1126.532061,579,354.355322
-109.013142,88,355.030112
996.024312,513,358.898966
366.680458,283,361.057358
1121.714615,536,365.117611
-49.62134,122,366.017815
350.647279,195,367.480646
