#{"t_start": 1772310836.8514826, "env_id": "None"}
r,l,t
705.620252,117,3.359641
-39.63615,40,3.618514
522.288649,251,5.301134
887.417665,436,8.49933
238.964277,187,9.904606
262.915188,181,11.222608
866.604765,406,14.277682
1095.019794,586,18.655746
1298.768221,785,24.586442
-673.998028,1422,35.234863
2571.392716,1484,46.254837
1791.952516,951,53.304741
1178.946776,567,57.441838
2142.616775,3402,82.602633
3555.589937,1952,96.987472
1473.06415,896,103.541307
1515.083828,1420,114.136366
739.357365,500,117.832031
437.136488,317,120.207
893.390947,525,124.126486
410.859744,327,126.609456
1870.666836,908,133.485535
1614.872552,767,139.237751
1129.970818,677,144.234597
2107.46707,1070,152.14689
-291.380165,1075,160.203025
-44.091343,194,161.605819
1901.730115,1136,170.15324
921.932384,546,174.341831
1385.090586,879,180.96868
941.262614,619,185.739092
265.977689,1563,197.555111
1231.656537,758,203.432199
2199.552716,1099,211.84717
-766.894708,1802,225.655947
754.344514,310,228.048922
937.204376,1083,236.336168
3833.921915,1994,251.307394
91.589017,761,257.146937
3600.408063,1961,271.7967
621.375272,574,276.076429
-28.449342,147,277.192046
717.118601,500,280.924881
272.206625,295,283.134727
1021.580407,537,287.127438
1089.8952,563,291.471974
287.927089,424,295.040502
1215.593028,662,299.922336
590.853615,439,303.247679
617.338861,402,306.362596
618.339382,345,308.996024
50.917478,475,312.634882
440.426577,310,315.012769
563.223501,352,317.628498
301.17283,243,319.453118
629.101983,328,321.905687
581.74089,348,324.56393
749.274443,404,327.706393
566.685278,575,331.96576
121.81464,197,333.437154
210.977741,152,334.574961
1123.07856,645,339.433328
115.108301,246,341.345169
132.620995,140,342.44079
695.280978,541,346.728858
-22.120884,105,347.559521
630.714642,326,350.162535
1071.659388,549,354.354729
1551.179494,815,360.53608
717.314927,676,365.638523
-54.046425,120,366.541237
128.314434,115,367.392756
1279.816229,692,372.53268
17.705382,189,373.995392
2116.568499,1015,381.581787
33.276837,242,383.39747
362.895592,259,386.370955
483.92949,425,389.602777
-180.033353,17,389.745409
876.326572,432,393.054854
770.845118,473,396.705858
-225.241857,19,396.8554
-14.96953,19,397.003892
-19.805078,18,397.144297
-11.302508,20,397.294866
-13.421494,20,397.459505
-10.673137,20,397.619491
-13.277296,19,397.773977
-14.264469,19,397.928493
-18.106652,19,398.080908
507.298533,392,401.007524
679.924709,462,404.535559
399.382462,412,407.562812
438.639662,302,409.831835
151.074109,167,411.12288
1224.893905,619,415.737818
306.841576,238,417.54528
295.154047,387,420.417104
623.127258,614,425.05137
349.073282,437,428.378627
783.220733,502,432.162795
-114.880502,84,432.812301
-61.21294,16,432.931272
-21.924312,19,433.080343
1417.486231,836,439.304841
-169.352836,20,439.462461
107.379256,222,441.151534
841.543193,520,445.029195
737.740612,521,448.94173
1129.336417,858,455.324406
906.186764,820,461.47085
1051.764689,664,466.402452
1014.96266,1924,480.871845
1179.262205,772,487.396372
-308.794515,14,487.511488
-18.161423,16,487.635828
-32.187383,16,487.757993
-20.449072,16,487.877891
3344.21207,1486,499.329872
-570.08444,1367,509.796096
-16.862721,361,512.443261
1250.877875,851,518.83959
2867.366896,1441,529.628054
1112.758593,2759,550.67184
-447.502362,1997,565.690012
2722.791726,1369,575.959668
1266.613739,1990,590.793345
54.229774,2628,610.378583
3740.713343,2258,627.463178
1632.190023,1145,636.031459
1428.405817,1101,644.312778
516.032729,1072,652.488975
1901.83994,1172,661.13462
1711.601472,1070,669.089694
438.995446,1839,683.010475
3136.190704,2247,699.657549
446.956405,200,701.169381
1227.801943,1304,711.26166
871.663098,512,715.083217
2035.543686,2024,730.016271
2825.267098,1456,740.743924
793.673734,2019,756.988446
2534.133821,1412,767.516658
3961.607918,2061,782.927376
1238.739926,1144,791.513116
2032.505666,1419,801.982479
-460.80245,2294,818.988918
3605.193456,2369,836.616583
205.979306,273,838.629853
4163.020949,2646,858.305977
-8.258395,1693,870.947508
3975.605322,2944,893.163806
2319.64967,2439,911.407435
-367.832353,2568,930.414404
-2426.838626,2988,953.024055
1702.142505,1947,967.716093
3288.022456,1915,981.956791
