#{"t_start": 1772310836.9876077, "env_id": "None"}
r,l,t
1073.436887,314,4.504362
118.910381,114,5.316301
1602.204639,693,10.411564
370.599749,327,12.879999
313.368958,228,14.551597
219.823982,145,15.632962
395.365475,198,17.115585
1712.124589,1191,26.123041
1982.677214,1210,35.169974
324.862676,290,37.327902
4127.691688,1974,51.993109
1128.60639,1177,60.640821
1222.586586,651,65.439435
1087.476177,1091,73.54697
3124.359456,2161,89.479818
525.999667,427,92.607184
-1482.277536,3692,119.95147
828.503854,390,122.821199
264.066348,185,124.237328
637.243105,426,127.452626
970.397066,499,131.156291
216.099323,518,135.12359
881.729593,611,139.713678
672.460018,438,142.920862
702.717735,1504,154.090403
2199.899138,1372,164.393883
845.494102,710,169.703618
-83.655524,113,170.564785
306.203403,173,171.850499
241.215033,145,172.947716
-33.523626,16,173.081525
-21.666053,15,173.200262
-21.541548,16,173.336743
876.283431,1001,180.909761
2838.327245,2307,198.4693
799.817007,612,203.219238
-1974.066975,3065,226.706274
461.079277,177,228.082327
1111.031605,1040,236.029463
687.564388,2120,251.968641
1861.676438,1405,262.779641
-189.812641,136,263.771267
45.672739,120,264.646507
101.033806,171,265.896943
555.896985,357,268.532727
98.110051,141,269.53655
696.421481,632,274.213557
318.382602,249,276.084529
139.598448,148,277.222559
679.052883,437,280.455747
628.825626,432,283.684008
789.742795,449,287.036232
895.363101,500,290.88878
209.873669,518,295.181077
894.916207,481,298.665693
933.375005,576,303.060678
661.054213,408,306.218935
419.342172,355,308.920378
921.653325,599,313.539068
53.12445,172,314.828713
675.754046,356,317.478423
158.582871,246,319.331917
620.63669,359,322.031368
614.38044,532,326.106198
158.962973,226,327.86634
1012.757234,521,331.710859
-16.410339,160,332.901021
72.255467,118,333.799625
582.523149,400,336.784455
421.488606,329,339.282206
346.581703,242,341.156212
137.381142,146,342.30467
1184.058046,535,346.539345
-97.407429,139,347.656748
582.162656,292,349.979285
977.635301,559,354.255273
-114.062231,88,354.904339
1549.115925,682,360.081444
531.445842,356,362.777505
-18.102012,162,364.031828
64.927498,83,364.660753
109.452581,87,365.28968
253.918148,151,366.419227
1521.773874,718,371.745774
1039.541406,739,377.295406
1472.673355,919,385.19343
177.326688,302,387.526252
514.986097,323,389.985796
654.334428,415,393.167002
1679.454903,1281,402.991723
497.628242,475,406.483841
519.713976,355,409.139903
234.224467,235,410.957169
1276.24183,778,416.78683
-107.251189,80,417.394248
1247.457593,838,423.655746
594.119069,738,429.301581
1289.769202,755,434.94747
1057.010698,831,441.183676
754.498549,489,444.836637
708.909595,464,448.30598
1751.914075,931,455.25634
465.849328,518,459.090636
1369.221982,722,464.519727
1673.644023,1056,472.422764
1035.978969,815,478.571025
1631.797265,875,485.862396
1522.608476,918,492.924328
139.704281,1498,504.434636
1612.674623,987,511.880577
2840.773146,1517,523.261348
1550.644035,1182,532.125492
1968.543102,1123,540.631416
275.587691,2060,556.33752
3225.932542,2509,575.20452
2061.662942,2036,590.348538
2542.015732,1297,600.035944
4503.812387,2716,620.519866
2597.143733,1340,630.501065
2318.754959,1125,638.939323
1949.91015,1348,649.236768
2092.921865,1340,659.172051
2081.522208,1474,670.04993
2891.307853,1728,683.216866
2967.176462,1603,695.039828
228.819362,208,696.558803
586.75783,342,699.125945
235.98399,145,700.206428
150.372273,125,701.195234
514.870323,307,703.496956
1474.847617,955,710.955618
917.451818,539,714.982213
2150.989153,2144,730.776592
-345.114794,1816,745.452271
4277.952279,2092,761.023931
1049.002225,1551,772.670399
1597.025546,2670,792.571464
3067.049895,2194,808.730149
5367.171678,2643,828.447284
233.819877,255,830.350832
407.703551,264,832.329994
2682.558237,1614,844.37266
170.200033,1980,859.025845
1085.915697,2647,878.991567
3152.437484,2142,895.042231
4358.574213,2880,916.521165
185.366893,1414,926.938728
831.587195,511,930.752661
949.499081,541,934.813215
1424.683825,1375,945.26278
1045.166604,791,951.200956
-1360.848807,2110,967.142121
530.457053,452,970.530018
3382.261829,1899,984.626504
376.430903,2147,1000.778116
3498.559411,3128,1024.688465
1798.409684,1016,1032.239563
5018.616661,2591,1051.60885
109.552904,3192,1075.717527
3440.569763,2032,1091.015829
3708.673789,1938,1105.721226
-3787.086865,3049,1128.981166
