#{"t_start": 1772310836.8731241, "env_id": "None"}
r,l,t
2354.474869,1422,2690.941462
3472.986974,1831,2704.648923
-428.420649,1983,2719.448713
4256.043472,2236,2736.210268
268.22948,1241,2745.664921
-106.29601,1985,2760.52509
2864.968079,2272,2777.536252
1995.239186,1691,2790.152065
-372.798644,2211,2806.690023
-1223.834561,2324,2824.037149
2625.77534,1581,2835.998896
4055.821897,2627,2855.961643
1222.054564,1997,2871.218283
2453.879842,2401,2889.573267
3029.160279,2470,2908.308409
1499.398898,1238,2917.711051
1779.811133,1666,2930.147875
1148.844252,1787,2943.783781
453.309865,2825,2965.501735
1899.544977,2278,2983.015277
2688.867679,2262,3000.086909
3361.05652,2210,3017.084285
4005.829594,2169,3033.781926
977.489928,685,3039.062347
2006.341394,1815,3053.002512
268.903801,2272,3070.416172
3364.28895,3139,3093.901864
4541.048026,2553,3113.032257
3463.076362,1959,3127.963909
3181.011129,2026,3143.147427
1674.132747,2843,3164.536245
1561.164218,1306,3174.345884
2368.383015,1178,3183.14026
2675.572085,1364,3193.389852
3372.921193,1827,3207.594991
3769.073103,2265,3224.873292
2476.630802,2124,3241.169417
775.927598,1392,3251.83485
778.983747,1956,3266.8851
776.887651,1069,3275.033553
2249.691443,1571,3286.732551
1591.686187,1137,3295.452424
1522.594154,832,3301.806008
2576.707,1348,3312.093702
3022.874352,1686,3324.904188
488.031968,443,3328.220743
1165.578226,717,3333.596685
820.214385,474,3337.162174
2690.830481,1468,3348.229608
413.772799,1359,3358.37889
544.188306,1015,3365.910529
1409.386582,1450,3376.58242
462.323221,1533,3388.108683
185.225954,242,3389.914463
527.459873,1772,3403.185764
1087.71761,551,3407.299738
2705.82912,1613,3419.308353
1038.808028,2179,3436.090015
444.119651,1514,3447.688697
227.772459,330,3450.219185
2006.724873,1443,3461.274063
3640.613779,1882,3475.425071
635.935187,1405,3486.000839
2098.410739,1325,3496.014479
999.391431,1226,3505.640532
1965.823781,2048,3520.964241
83.288898,2137,3537.114333
3205.698908,1744,3550.481943
2023.311892,1229,3559.644858
2580.041941,1948,3574.179204
523.353232,2102,3589.924137
1639.685675,2016,3605.121625
694.276718,1555,3616.974243
1826.148232,1523,3628.588998
2799.559641,2208,3645.463317
3532.787232,1876,3659.600497
3021.270902,2037,3674.561274
-299.812221,2547,3693.330324
3310.55037,2358,3710.898548
-499.443587,2038,3726.057987
2497.01451,2132,3742.099906
-130.210618,3474,3768.114161
493.55363,1888,3782.387969
3599.747711,2094,3797.92993
3204.805862,1562,3809.641453
5335.355398,3087,3833.450273
176.659564,1992,3848.700197
2960.826794,1704,3861.883371
420.625341,1876,3876.277846
2737.69801,1412,3887.170191
3822.318537,2001,3911.981117
2822.051161,1741,3924.843712
3541.964279,2466,3943.534225
2743.110205,1949,3958.052437
428.683865,2569,3977.318967
-221.671868,2035,3992.407452
-1058.747666,2648,4012.724891
3477.530536,2171,4029.400105
3245.624334,1826,4043.508937
2385.983902,2286,4060.835451
4353.345279,2529,4079.594805
582.797917,1750,4092.615249
3218.341325,2074,4108.027824
2659.609991,1940,4122.564449
2588.95964,1494,4134.067307
2854.975375,1517,4145.431313
-90.783086,237,4147.227088
4266.835265,2099,4162.83467
1530.859949,2008,4177.942571
2767.140015,2505,4196.906049
3027.459353,1794,4210.730637
3034.065824,1766,4223.929001
1771.152048,1841,4237.457211
2270.95408,1428,4248.338803
2877.298373,1777,4262.133317
2073.708681,1138,4270.785766
360.120566,342,4273.392346
4130.663711,2003,4288.3681
2134.066239,1214,4297.414207
203.727514,2529,4316.258664
1738.569139,2127,4332.759366
2810.459719,1485,4344.163672
682.402357,1499,4355.748305
1979.611401,1673,4368.611161
2745.373344,2003,4383.998439
1063.883087,738,4389.657436
1635.921176,2263,4406.471502
2599.955207,1536,4417.960144
2227.65881,2780,4438.754423
2942.924496,1683,4451.178301
-13.62615,206,4452.703633
24.213796,2169,4468.883806
1768.069702,1981,4483.758261
2278.472403,2060,4499.180053
5298.810711,2525,4518.042989
-1011.027268,2371,4536.265707
1034.203396,2440,4555.008342
2923.478104,1908,4569.111354
-351.022034,2227,4585.581877
2124.617534,1125,4594.012407
1803.884356,1122,4602.367876
1503.33187,2080,4617.986844
3392.670737,1796,4631.862776
797.412949,1948,4646.450836
1237.801708,986,4654.00847
1923.848348,1044,4662.06749
-40.510411,1675,4674.934804
2909.880421,1487,4685.862539
1849.536788,1168,4694.523776
1262.599831,769,4700.29269
3935.913361,2400,4718.764957
1911.728219,1686,4731.262948
9.491781,74,4731.802433
1494.791531,692,4737.035543
2502.424573,1737,4749.810102
600.495992,646,4754.618592
