#{"t_start": 1772236628.8684602, "env_id": "None"}
r,l,t
-301.841219,5779,43.657455
-307.59952,5779,85.705018
-307.59952,5779,127.318503
-307.59952,5779,168.926884
-307.59952,5779,210.900151
-307.59952,5779,253.299964
-307.59952,5779,295.805128
-307.59952,5779,338.263327
-307.59952,5779,380.758614
-307.59952,5779,423.367981
-307.59952,5779,465.821075
-307.59952,5779,508.470916
-307.59952,5779,550.906353
-307.59952,5779,593.782358
-307.59952,5779,636.329172
-307.59952,5779,678.455428
-307.59952,5779,720.855133
-307.59952,5779,763.393202
-307.59952,5779,805.838022
-307.59952,5779,848.266828
-307.59952,5779,890.664026
-307.59952,5779,933.086936
-307.59952,5779,975.215148
-307.59952,5779,1017.793703
-307.59952,5779,1060.325367
-307.59952,5779,1102.838307
-307.59952,5779,1145.241901
-307.59952,5779,1186.618088
-307.59952,5779,1228.358189
-307.59952,5779,1270.367638
-307.59952,5779,1312.91283
-307.59952,5779,1355.848927
-307.59952,5779,1398.384199
-307.59952,5779,1441.078163
-307.59952,5779,1483.783421
-307.59952,5779,1526.312679
-307.59952,5779,1568.856519
-307.59952,5779,1611.638571
-307.59952,5779,1654.425737
-307.59952,5779,1697.267366
-307.59952,5779,1739.639701
-307.59952,5779,1782.142206
-307.59952,5779,1824.221954
-307.59952,5779,1866.65714
-307.59952,5779,1908.591501
-307.59952,5779,1950.645801
-307.59952,5779,1992.4696
-307.59952,5779,2034.73443
-307.59952,5779,2077.415936
-307.59952,5779,2119.818571
-307.59952,5779,2162.559116
-307.59952,5779,2205.38615
-307.59952,5779,2248.142645
-307.59952,5779,2290.90299
-307.59952,5779,2333.507948
-307.59952,5779,2376.133704
-307.59952,5779,2418.109986
-307.59952,5779,2460.761717
-307.59952,5779,2503.427609
-307.59952,5779,2546.218026
-307.59952,5779,2588.933422
-307.59952,5779,2631.629711
-307.59952,5779,2674.174851
-307.59952,5779,2716.780162
-307.59952,5779,2759.057882
-307.59952,5779,2801.131089
-307.59952,5779,2843.341019
-307.59952,5779,2886.17582
-307.59952,5779,2928.957812
-307.59952,5779,2971.661475
-307.59952,5779,3014.217714
-307.59952,5779,3056.556389
-307.59952,5779,3099.230913
-307.59952,5779,3141.878067
-307.59952,5779,3184.415293
-307.59952,5779,3227.115603
-307.59952,5779,3269.733075
-307.59952,5779,3312.315923
-307.59952,5779,3354.75305
-307.59952,5779,3397.357306
-307.59952,5779,3439.589131
-307.59952,5779,3482.059954
-307.59952,5779,3524.633335
-307.59952,5779,3567.304945
-307.59952,5779,3609.388602
-307.59952,5779,3651.367412
-307.59952,5779,3693.745365
-307.59952,5779,3736.197942
-307.59952,5779,3778.841422
-307.59952,5779,3821.224772
-307.59952,5779,3863.62016
-307.59952,5779,3907.58895
-307.59952,5779,3948.794172
-307.59952,5779,3991.232128
-307.59952,5779,4033.792547
-307.59952,5779,4076.642101
-307.59952,5779,4119.461408
-307.59952,5779,4162.060363
-307.59952,5779,4204.011044
-307.59952,5779,4245.550799
-307.59952,5779,4286.999933
-307.59952,5779,4328.473923
-307.59952,5779,4370.227393
-307.59952,5779,4412.887171
-307.59952,5779,4455.546765
-307.59952,5779,4497.333876
-307.59952,5779,4538.54263
-307.59952,5779,4579.841657
