#{"t_start": 1772236628.9534616, "env_id": "None"}
r,l,t
-301.841219,5779,43.572552
-307.59952,5779,85.620199
-307.59952,5779,127.233825
-307.59952,5779,168.842223
-307.59952,5779,210.815579
-307.59952,5779,253.215014
-307.59952,5779,295.720655
-307.59952,5779,338.178926
-307.59952,5779,380.673924
-307.59952,5779,423.283356
-307.59952,5779,465.736481
-307.59952,5779,508.386737
-307.59952,5779,550.821796
-307.59952,5779,593.697685
-307.59952,5779,636.244833
-307.59952,5779,678.370797
-307.59952,5779,720.770516
-307.59952,5779,763.308711
-307.59952,5779,805.753397
-307.59952,5779,848.182147
-307.59952,5779,890.579498
-307.59952,5779,933.00251
-307.59952,5779,975.130741
-307.59952,5779,1017.709171
-307.59952,5779,1060.240721
-307.59952,5779,1102.75399
-307.59952,5779,1145.157346
-307.59952,5779,1186.53346
-307.59952,5779,1228.27352
-307.59952,5779,1270.283004
-307.59952,5779,1312.828189
-307.59952,5779,1355.764302
-307.59952,5779,1398.299911
-307.59952,5779,1440.993715
-307.59952,5779,1483.6988
-307.59952,5779,1526.228049
-307.59952,5779,1568.771837
-307.59952,5779,1611.554269
-307.59952,5779,1654.341542
-307.59952,5779,1697.182739
-307.59952,5779,1739.555065
-307.59952,5779,1782.057595
-307.59952,5779,1824.137335
-307.59952,5779,1866.572672
-307.59952,5779,1908.506864
-307.59952,5779,1950.56114
-307.59952,5779,1992.384965
-307.59952,5779,2034.649806
-307.59952,5779,2077.331281
-307.59952,5779,2119.734005
-307.59952,5779,2162.474484
-307.59952,5779,2205.301483
-307.59952,5779,2248.057996
-307.59952,5779,2290.818466
-307.59952,5779,2333.423554
-307.59952,5779,2376.04907
-307.59952,5779,2418.025653
-307.59952,5779,2460.677459
-307.59952,5779,2503.342641
-307.59952,5779,2546.133448
-307.59952,5779,2588.848751
-307.59952,5779,2631.544766
-307.59952,5779,2674.090181
-307.59952,5779,2716.695549
-307.59952,5779,2758.972871
-307.59952,5779,2801.04643
-307.59952,5779,2843.256382
-307.59952,5779,2886.091133
-307.59952,5779,2928.873155
-307.59952,5779,2971.576818
-307.59952,5779,3014.133063
-307.59952,5779,3056.471754
-307.59952,5779,3099.146287
-307.59952,5779,3141.793416
-307.59952,5779,3184.330716
-307.59952,5779,3227.030933
-307.59952,5779,3269.648611
-307.59952,5779,3312.231278
-307.59952,5779,3354.668669
-307.59952,5779,3397.272658
-307.59952,5779,3439.504799
-307.59952,5779,3481.97534
-307.59952,5779,3524.54875
-307.59952,5779,3567.220078
-307.59952,5779,3609.304294
-307.59952,5779,3651.282883
-307.59952,5779,3693.660709
-307.59952,5779,3736.113678
-307.59952,5779,3778.75675
-307.59952,5779,3821.140395
-307.59952,5779,3863.53561
-307.59952,5779,3907.504191
-307.59952,5779,3948.709369
-307.59952,5779,3991.147882
-307.59952,5779,4033.708003
-307.59952,5779,4076.55769
-307.59952,5779,4119.376813
-307.59952,5779,4161.976016
-307.59952,5779,4203.926423
-307.59952,5779,4245.466157
-307.59952,5779,4286.915424
-307.59952,5779,4328.389273
-307.59952,5779,4370.14278
-307.59952,5779,4412.80255
-307.59952,5779,4455.462133
-307.59952,5779,4497.249574
-307.59952,5779,4538.457709
-307.59952,5779,4579.757035
