#{"t_start": 1772236628.9453144, "env_id": "None"}
r,l,t
-301.841219,5779,43.580586
-307.59952,5779,85.628147
-307.59952,5779,127.241641
-307.59952,5779,168.850003
-307.59952,5779,210.823296
-307.59952,5779,253.223109
-307.59952,5779,295.728255
-307.59952,5779,338.186421
-307.59952,5779,380.681694
-307.59952,5779,423.291117
-307.59952,5779,465.7442
-307.59952,5779,508.39405
-307.59952,5779,550.82948
-307.59952,5779,593.705485
-307.59952,5779,636.252284
-307.59952,5779,678.378558
-307.59952,5779,720.778265
-307.59952,5779,763.316331
-307.59952,5779,805.761153
-307.59952,5779,848.189918
-307.59952,5779,890.58716
-307.59952,5779,933.010069
-307.59952,5779,975.138276
-307.59952,5779,1017.716825
-307.59952,5779,1060.248504
-307.59952,5779,1102.761441
-307.59952,5779,1145.165058
-307.59952,5779,1186.54121
-307.59952,5779,1228.281317
-307.59952,5779,1270.290768
-307.59952,5779,1312.835971
-307.59952,5779,1355.772046
-307.59952,5779,1398.307338
-307.59952,5779,1441.001296
-307.59952,5779,1483.706565
-307.59952,5779,1526.235808
-307.59952,5779,1568.779647
-307.59952,5779,1611.561697
-307.59952,5779,1654.348865
-307.59952,5779,1697.190496
-307.59952,5779,1739.562828
-307.59952,5779,1782.065347
-307.59952,5779,1824.145089
-307.59952,5779,1866.580271
-307.59952,5779,1908.514628
-307.59952,5779,1950.568929
-307.59952,5779,1992.392728
-307.59952,5779,2034.657565
-307.59952,5779,2077.339013
-307.59952,5779,2119.741701
-307.59952,5779,2162.482239
-307.59952,5779,2205.309285
-307.59952,5779,2248.065781
-307.59952,5779,2290.826121
-307.59952,5779,2333.431079
-307.59952,5779,2376.056835
-307.59952,5779,2418.03312
-307.59952,5779,2460.684845
-307.59952,5779,2503.35073
-307.59952,5779,2546.141186
-307.59952,5779,2588.856557
-307.59952,5779,2631.552853
-307.59952,5779,2674.097939
-307.59952,5779,2716.703299
-307.59952,5779,2758.980997
-307.59952,5779,2801.054223
-307.59952,5779,2843.264139
-307.59952,5779,2886.09895
-307.59952,5779,2928.880945
-307.59952,5779,2971.584606
-307.59952,5779,3014.140842
-307.59952,5779,3056.479518
-307.59952,5779,3099.154037
-307.59952,5779,3141.801238
-307.59952,5779,3184.338419
-307.59952,5779,3227.03874
-307.59952,5779,3269.656203
-307.59952,5779,3312.239055
-307.59952,5779,3354.676171
-307.59952,5779,3397.280444
-307.59952,5779,3439.51226
-307.59952,5779,3481.983096
-307.59952,5779,3524.556468
-307.59952,5779,3567.228077
-307.59952,5779,3609.311725
-307.59952,5779,3651.290543
-307.59952,5779,3693.668491
-307.59952,5779,3736.121082
-307.59952,5779,3778.764559
-307.59952,5779,3821.147934
-307.59952,5779,3863.543284
-307.59952,5779,3907.512092
-307.59952,5779,3948.7173
-307.59952,5779,3991.155207
-307.59952,5779,4033.715668
-307.59952,5779,4076.565228
-307.59952,5779,4119.384549
-307.59952,5779,4161.98349
-307.59952,5779,4203.934176
-307.59952,5779,4245.473928
-307.59952,5779,4286.923073
-307.59952,5779,4328.397054
-307.59952,5779,4370.150525
-307.59952,5779,4412.810297
-307.59952,5779,4455.469905
-307.59952,5779,4497.256999
-307.59952,5779,4538.465776
-307.59952,5779,4579.764788
