#{"t_start": 1772236628.8893201, "env_id": "None"}
r,l,t
-301.841219,5779,43.636637
-307.59952,5779,85.684205
-307.59952,5779,127.297687
-307.59952,5779,168.906072
-307.59952,5779,210.879345
-307.59952,5779,253.279162
-307.59952,5779,295.784287
-307.59952,5779,338.242514
-307.59952,5779,380.7378
-307.59952,5779,423.347159
-307.59952,5779,465.800257
-307.59952,5779,508.450093
-307.59952,5779,550.885542
-307.59952,5779,593.761548
-307.59952,5779,636.308352
-307.59952,5779,678.43462
-307.59952,5779,720.83432
-307.59952,5779,763.372345
-307.59952,5779,805.817223
-307.59952,5779,848.246031
-307.59952,5779,890.643214
-307.59952,5779,933.066129
-307.59952,5779,975.194345
-307.59952,5779,1017.772891
-307.59952,5779,1060.304564
-307.59952,5779,1102.817463
-307.59952,5779,1145.221109
-307.59952,5779,1186.597272
-307.59952,5779,1228.33737
-307.59952,5779,1270.346833
-307.59952,5779,1312.892014
-307.59952,5779,1355.828118
-307.59952,5779,1398.363395
-307.59952,5779,1441.05736
-307.59952,5779,1483.762612
-307.59952,5779,1526.291867
-307.59952,5779,1568.835696
-307.59952,5779,1611.617765
-307.59952,5779,1654.404925
-307.59952,5779,1697.246562
-307.59952,5779,1739.618841
-307.59952,5779,1782.121397
-307.59952,5779,1824.201142
-307.59952,5779,1866.636327
-307.59952,5779,1908.570688
-307.59952,5779,1950.624943
-307.59952,5779,1992.448787
-307.59952,5779,2034.71363
-307.59952,5779,2077.395121
-307.59952,5779,2119.797764
-307.59952,5779,2162.538302
-307.59952,5779,2205.365335
-307.59952,5779,2248.121837
-307.59952,5779,2290.882181
-307.59952,5779,2333.487136
-307.59952,5779,2376.112902
-307.59952,5779,2418.089173
-307.59952,5779,2460.740906
-307.59952,5779,2503.406818
-307.59952,5779,2546.197248
-307.59952,5779,2588.912576
-307.59952,5779,2631.608905
-307.59952,5779,2674.15404
-307.59952,5779,2716.759353
-307.59952,5779,2759.037069
-307.59952,5779,2801.110229
-307.59952,5779,2843.320206
-307.59952,5779,2886.155002
-307.59952,5779,2928.936999
-307.59952,5779,2971.640663
-307.59952,5779,3014.196913
-307.59952,5779,3056.53558
-307.59952,5779,3099.210101
-307.59952,5779,3141.857288
-307.59952,5779,3184.39448
-307.59952,5779,3227.094785
-307.59952,5779,3269.712258
-307.59952,5779,3312.295107
-307.59952,5779,3354.73223
-307.59952,5779,3397.33648
-307.59952,5779,3439.568327
-307.59952,5779,3482.039138
-307.59952,5779,3524.612521
-307.59952,5779,3567.284136
-307.59952,5779,3609.367756
-307.59952,5779,3651.346599
-307.59952,5779,3693.724545
-307.59952,5779,3736.177139
-307.59952,5779,3778.820608
-307.59952,5779,3821.20399
-307.59952,5779,3863.599357
-307.59952,5779,3907.568247
-307.59952,5779,3948.77332
-307.59952,5779,3991.211324
-307.59952,5779,4033.771731
-307.59952,5779,4076.621277
-307.59952,5779,4119.44061
-307.59952,5779,4162.039541
-307.59952,5779,4203.990236
-307.59952,5779,4245.529981
-307.59952,5779,4286.979123
-307.59952,5779,4328.453098
-307.59952,5779,4370.206566
-307.59952,5779,4412.866364
-307.59952,5779,4455.525958
-307.59952,5779,4497.313064
-307.59952,5779,4538.521825
-307.59952,5779,4579.820846
