#{"t_start": 1772236628.952678, "env_id": "None"}
r,l,t
-301.841219,5779,43.573872
-307.59952,5779,85.621222
-307.59952,5779,127.234599
-307.59952,5779,168.843009
-307.59952,5779,210.816364
-307.59952,5779,253.2162
-307.59952,5779,295.721271
-307.59952,5779,338.179456
-307.59952,5779,380.675157
-307.59952,5779,423.284128
-307.59952,5779,465.737229
-307.59952,5779,508.387092
-307.59952,5779,550.822775
-307.59952,5779,593.698503
-307.59952,5779,636.245513
-307.59952,5779,678.371575
-307.59952,5779,720.771314
-307.59952,5779,763.309402
-307.59952,5779,805.754182
-307.59952,5779,848.182987
-307.59952,5779,890.580501
-307.59952,5779,933.003557
-307.59952,5779,975.131525
-307.59952,5779,1017.709963
-307.59952,5779,1060.241535
-307.59952,5779,1102.754459
-307.59952,5779,1145.158059
-307.59952,5779,1186.534243
-307.59952,5779,1228.274358
-307.59952,5779,1270.283787
-307.59952,5779,1312.828971
-307.59952,5779,1355.765381
-307.59952,5779,1398.300323
-307.59952,5779,1440.994499
-307.59952,5779,1483.699582
-307.59952,5779,1526.228824
-307.59952,5779,1568.772632
-307.59952,5779,1611.554712
-307.59952,5779,1654.342013
-307.59952,5779,1697.183536
-307.59952,5779,1739.555798
-307.59952,5779,1782.058633
-307.59952,5779,1824.138114
-307.59952,5779,1866.573433
-307.59952,5779,1908.507965
-307.59952,5779,1950.561926
-307.59952,5779,1992.386071
-307.59952,5779,2034.650895
-307.59952,5779,2077.33207
-307.59952,5779,2119.734748
-307.59952,5779,2162.475274
-307.59952,5779,2205.30254
-307.59952,5779,2248.058816
-307.59952,5779,2290.819153
-307.59952,5779,2333.42411
-307.59952,5779,2376.049862
-307.59952,5779,2418.026143
-307.59952,5779,2460.677876
-307.59952,5779,2503.343505
-307.59952,5779,2546.134244
-307.59952,5779,2588.849512
-307.59952,5779,2631.545992
-307.59952,5779,2674.091019
-307.59952,5779,2716.696323
-307.59952,5779,2758.974191
-307.59952,5779,2801.047212
-307.59952,5779,2843.257181
-307.59952,5779,2886.09193
-307.59952,5779,2928.873962
-307.59952,5779,2971.57791
-307.59952,5779,3014.133832
-307.59952,5779,3056.472551
-307.59952,5779,3099.147472
-307.59952,5779,3141.794509
-307.59952,5779,3184.332008
-307.59952,5779,3227.031728
-307.59952,5779,3269.649382
-307.59952,5779,3312.232053
-307.59952,5779,3354.669628
-307.59952,5779,3397.273433
-307.59952,5779,3439.505297
-307.59952,5779,3481.976119
-307.59952,5779,3524.549517
-307.59952,5779,3567.221185
-307.59952,5779,3609.304752
-307.59952,5779,3651.283539
-307.59952,5779,3693.661784
-307.59952,5779,3736.114086
-307.59952,5779,3778.757534
-307.59952,5779,3821.140946
-307.59952,5779,3863.536391
-307.59952,5779,3907.504876
-307.59952,5779,3948.71034
-307.59952,5779,3991.148308
-307.59952,5779,4033.708909
-307.59952,5779,4076.558221
-307.59952,5779,4119.377612
-307.59952,5779,4161.97647
-307.59952,5779,4203.927211
-307.59952,5779,4245.467193
-307.59952,5779,4286.91612
-307.59952,5779,4328.390329
-307.59952,5779,4370.143566
-307.59952,5779,4412.803299
-307.59952,5779,4455.462924
-307.59952,5779,4497.250054
-307.59952,5779,4538.458858
-307.59952,5779,4579.757822
