#{"t_start": 1772236628.8326507, "env_id": "None"}
r,l,t
-301.841219,5779,43.693281
-307.59952,5779,85.740844
-307.59952,5779,127.354334
-307.59952,5779,168.962704
-307.59952,5779,210.936007
-307.59952,5779,253.335822
-307.59952,5779,295.840953
-307.59952,5779,338.299141
-307.59952,5779,380.794428
-307.59952,5779,423.403797
-307.59952,5779,465.856896
-307.59952,5779,508.506738
-307.59952,5779,550.942178
-307.59952,5779,593.81819
-307.59952,5779,636.364996
-307.59952,5779,678.491254
-307.59952,5779,720.890958
-307.59952,5779,763.429021
-307.59952,5779,805.873851
-307.59952,5779,848.30266
-307.59952,5779,890.699849
-307.59952,5779,933.122767
-307.59952,5779,975.25097
-307.59952,5779,1017.829526
-307.59952,5779,1060.361194
-307.59952,5779,1102.874135
-307.59952,5779,1145.277759
-307.59952,5779,1186.653916
-307.59952,5779,1228.394022
-307.59952,5779,1270.403461
-307.59952,5779,1312.948664
-307.59952,5779,1355.88475
-307.59952,5779,1398.420035
-307.59952,5779,1441.113992
-307.59952,5779,1483.819248
-307.59952,5779,1526.348497
-307.59952,5779,1568.892346
-307.59952,5779,1611.674396
-307.59952,5779,1654.461561
-307.59952,5779,1697.30319
-307.59952,5779,1739.675525
-307.59952,5779,1782.178038
-307.59952,5779,1824.257776
-307.59952,5779,1866.692958
-307.59952,5779,1908.627327
-307.59952,5779,1950.681577
-307.59952,5779,1992.505424
-307.59952,5779,2034.770259
-307.59952,5779,2077.451757
-307.59952,5779,2119.854397
-307.59952,5779,2162.594936
-307.59952,5779,2205.421982
-307.59952,5779,2248.17843
-307.59952,5779,2290.938812
-307.59952,5779,2333.54377
-307.59952,5779,2376.169524
-307.59952,5779,2418.145809
-307.59952,5779,2460.797541
-307.59952,5779,2503.463417
-307.59952,5779,2546.253885
-307.59952,5779,2588.969245
-307.59952,5779,2631.66556
-307.59952,5779,2674.210675
-307.59952,5779,2716.815982
-307.59952,5779,2759.093691
-307.59952,5779,2801.166912
-307.59952,5779,2843.37684
-307.59952,5779,2886.211608
-307.59952,5779,2928.993647
-307.59952,5779,2971.697258
-307.59952,5779,3014.2535
-307.59952,5779,3056.592213
-307.59952,5779,3099.266735
-307.59952,5779,3141.913934
-307.59952,5779,3184.451121
-307.59952,5779,3227.151437
-307.59952,5779,3269.768894
-307.59952,5779,3312.351758
-307.59952,5779,3354.788874
-307.59952,5779,3397.393134
-307.59952,5779,3439.624956
-307.59952,5779,3482.095789
-307.59952,5779,3524.66916
-307.59952,5779,3567.340794
-307.59952,5779,3609.424427
-307.59952,5779,3651.403246
-307.59952,5779,3693.781191
-307.59952,5779,3736.233735
-307.59952,5779,3778.877263
-307.59952,5779,3821.260635
-307.59952,5779,3863.655987
-307.59952,5779,3907.62478
-307.59952,5779,3948.829964
-307.59952,5779,3991.267949
-307.59952,5779,4033.828367
-307.59952,5779,4076.677926
-307.59952,5779,4119.497225
-307.59952,5779,4162.096195
-307.59952,5779,4204.046869
-307.59952,5779,4245.586627
-307.59952,5779,4287.035751
-307.59952,5779,4328.509753
-307.59952,5779,4370.263218
-307.59952,5779,4412.922958
-307.59952,5779,4455.582587
-307.59952,5779,4497.369701
-307.59952,5779,4538.578492
-307.59952,5779,4579.877482
