#{"t_start": 1772236628.8568637, "env_id": "None"}
r,l,t
-301.841219,5779,43.669089
-307.59952,5779,85.716657
-307.59952,5779,127.330118
-307.59952,5779,168.938517
-307.59952,5779,210.911755
-307.59952,5779,253.311583
-307.59952,5779,295.816723
-307.59952,5779,338.274962
-307.59952,5779,380.770252
-307.59952,5779,423.379622
-307.59952,5779,465.832718
-307.59952,5779,508.482559
-307.59952,5779,550.917965
-307.59952,5779,593.794006
-307.59952,5779,636.340824
-307.59952,5779,678.467086
-307.59952,5779,720.866778
-307.59952,5779,763.404861
-307.59952,5779,805.849673
-307.59952,5779,848.278474
-307.59952,5779,890.675655
-307.59952,5779,933.098575
-307.59952,5779,975.226793
-307.59952,5779,1017.805338
-307.59952,5779,1060.337018
-307.59952,5779,1102.849958
-307.59952,5779,1145.253576
-307.59952,5779,1186.629735
-307.59952,5779,1228.369795
-307.59952,5779,1270.379282
-307.59952,5779,1312.924443
-307.59952,5779,1355.860578
-307.59952,5779,1398.395812
-307.59952,5779,1441.089807
-307.59952,5779,1483.795069
-307.59952,5779,1526.324314
-307.59952,5779,1568.868125
-307.59952,5779,1611.650213
-307.59952,5779,1654.437374
-307.59952,5779,1697.27901
-307.59952,5779,1739.651311
-307.59952,5779,1782.153821
-307.59952,5779,1824.233589
-307.59952,5779,1866.66879
-307.59952,5779,1908.603105
-307.59952,5779,1950.657404
-307.59952,5779,1992.481242
-307.59952,5779,2034.746083
-307.59952,5779,2077.427581
-307.59952,5779,2119.83022
-307.59952,5779,2162.570759
-307.59952,5779,2205.397759
-307.59952,5779,2248.15429
-307.59952,5779,2290.914641
-307.59952,5779,2333.519549
-307.59952,5779,2376.145348
-307.59952,5779,2418.121583
-307.59952,5779,2460.773354
-307.59952,5779,2503.439274
-307.59952,5779,2546.229705
-307.59952,5779,2588.945065
-307.59952,5779,2631.64134
-307.59952,5779,2674.186502
-307.59952,5779,2716.791793
-307.59952,5779,2759.069529
-307.59952,5779,2801.142691
-307.59952,5779,2843.352658
-307.59952,5779,2886.187432
-307.59952,5779,2928.969421
-307.59952,5779,2971.673125
-307.59952,5779,3014.229369
-307.59952,5779,3056.568032
-307.59952,5779,3099.24256
-307.59952,5779,3141.889714
-307.59952,5779,3184.426936
-307.59952,5779,3227.127219
-307.59952,5779,3269.744718
-307.59952,5779,3312.327533
-307.59952,5779,3354.764698
-307.59952,5779,3397.368917
-307.59952,5779,3439.600775
-307.59952,5779,3482.071599
-307.59952,5779,3524.644984
-307.59952,5779,3567.316553
-307.59952,5779,3609.40024
-307.59952,5779,3651.37899
-307.59952,5779,3693.75698
-307.59952,5779,3736.209586
-307.59952,5779,3778.853038
-307.59952,5779,3821.236417
-307.59952,5779,3863.631811
-307.59952,5779,3907.600554
-307.59952,5779,3948.805789
-307.59952,5779,3991.243771
-307.59952,5779,4033.804185
-307.59952,5779,4076.653711
-307.59952,5779,4119.473054
-307.59952,5779,4162.071969
-307.59952,5779,4204.022689
-307.59952,5779,4245.562411
-307.59952,5779,4287.011582
-307.59952,5779,4328.485539
-307.59952,5779,4370.239048
-307.59952,5779,4412.898766
-307.59952,5779,4455.558369
-307.59952,5779,4497.34552
-307.59952,5779,4538.554245
-307.59952,5779,4579.853302
