#{"t_start": 1772236628.8161516, "env_id": "None"}
r,l,t
-301.841219,5779,43.709947
-307.59952,5779,85.757674
-307.59952,5779,127.371143
-307.59952,5779,168.979523
-307.59952,5779,210.952849
-307.59952,5779,253.352324
-307.59952,5779,295.857792
-307.59952,5779,338.315986
-307.59952,5779,380.811236
-307.59952,5779,423.420672
-307.59952,5779,465.873806
-307.59952,5779,508.523784
-307.59952,5779,550.958999
-307.59952,5779,593.835034
-307.59952,5779,636.38204
-307.59952,5779,678.508093
-307.59952,5779,720.907815
-307.59952,5779,763.446585
-307.59952,5779,805.890707
-307.59952,5779,848.319808
-307.59952,5779,890.716965
-307.59952,5779,933.139637
-307.59952,5779,975.267822
-307.59952,5779,1017.846608
-307.59952,5779,1060.378067
-307.59952,5779,1102.891314
-307.59952,5779,1145.294631
-307.59952,5779,1186.670766
-307.59952,5779,1228.410872
-307.59952,5779,1270.420316
-307.59952,5779,1312.965788
-307.59952,5779,1355.90164
-307.59952,5779,1398.436854
-307.59952,5779,1441.131025
-307.59952,5779,1483.836135
-307.59952,5779,1526.36535
-307.59952,5779,1568.909458
-307.59952,5779,1611.69126
-307.59952,5779,1654.478424
-307.59952,5779,1697.320044
-307.59952,5779,1739.692628
-307.59952,5779,1782.194879
-307.59952,5779,1824.274657
-307.59952,5779,1866.710146
-307.59952,5779,1908.644191
-307.59952,5779,1950.698438
-307.59952,5779,1992.522275
-307.59952,5779,2034.787141
-307.59952,5779,2077.468573
-307.59952,5779,2119.871341
-307.59952,5779,2162.611817
-307.59952,5779,2205.438804
-307.59952,5779,2248.195311
-307.59952,5779,2290.956066
-307.59952,5779,2333.560644
-307.59952,5779,2376.186384
-307.59952,5779,2418.162684
-307.59952,5779,2460.814401
-307.59952,5779,2503.479951
-307.59952,5779,2546.270912
-307.59952,5779,2588.986042
-307.59952,5779,2631.682074
-307.59952,5779,2674.227483
-307.59952,5779,2716.832851
-307.59952,5779,2759.110638
-307.59952,5779,2801.183755
-307.59952,5779,2843.393715
-307.59952,5779,2886.228447
-307.59952,5779,2929.010481
-307.59952,5779,2971.714143
-307.59952,5779,3014.270705
-307.59952,5779,3056.609371
-307.59952,5779,3099.283589
-307.59952,5779,3141.930753
-307.59952,5779,3184.467963
-307.59952,5779,3227.168261
-307.59952,5779,3269.78606
-307.59952,5779,3312.368606
-307.59952,5779,3354.805837
-307.59952,5779,3397.409959
-307.59952,5779,3439.641823
-307.59952,5779,3482.112658
-307.59952,5779,3524.686058
-307.59952,5779,3567.357407
-307.59952,5779,3609.441266
-307.59952,5779,3651.420043
-307.59952,5779,3693.798006
-307.59952,5779,3736.251086
-307.59952,5779,3778.894207
-307.59952,5779,3821.277415
-307.59952,5779,3863.672922
-307.59952,5779,3907.641457
-307.59952,5779,3948.846998
-307.59952,5779,3991.28519
-307.59952,5779,4033.845326
-307.59952,5779,4076.695147
-307.59952,5779,4119.514434
-307.59952,5779,4162.113004
-307.59952,5779,4204.064296
-307.59952,5779,4245.603437
-307.59952,5779,4287.052651
-307.59952,5779,4328.526573
-307.59952,5779,4370.280078
-307.59952,5779,4412.939833
-307.59952,5779,4455.599448
-307.59952,5779,4497.386572
-307.59952,5779,4538.595385
-307.59952,5779,4579.894653
