#{"t_start": 1772236628.9614356, "env_id": "None"}
r,l,t
-301.841219,5779,43.564842
-307.59952,5779,85.612386
-307.59952,5779,127.225837
-307.59952,5779,168.834238
-307.59952,5779,210.808087
-307.59952,5779,253.207434
-307.59952,5779,295.7125
-307.59952,5779,338.170656
-307.59952,5779,380.665941
-307.59952,5779,423.275379
-307.59952,5779,465.72847
-307.59952,5779,508.378326
-307.59952,5779,550.81371
-307.59952,5779,593.689742
-307.59952,5779,636.236554
-307.59952,5779,678.362841
-307.59952,5779,720.762827
-307.59952,5779,763.300597
-307.59952,5779,805.74545
-307.59952,5779,848.174175
-307.59952,5779,890.571528
-307.59952,5779,932.994773
-307.59952,5779,975.122767
-307.59952,5779,1017.70134
-307.59952,5779,1060.232792
-307.59952,5779,1102.7457
-307.59952,5779,1145.149334
-307.59952,5779,1186.525512
-307.59952,5779,1228.265668
-307.59952,5779,1270.275032
-307.59952,5779,1312.82019
-307.59952,5779,1355.756325
-307.59952,5779,1398.291569
-307.59952,5779,1440.985742
-307.59952,5779,1483.69084
-307.59952,5779,1526.220068
-307.59952,5779,1568.763869
-307.59952,5779,1611.545957
-307.59952,5779,1654.333135
-307.59952,5779,1697.1748
-307.59952,5779,1739.547325
-307.59952,5779,1782.049589
-307.59952,5779,1824.129368
-307.59952,5779,1866.564552
-307.59952,5779,1908.499205
-307.59952,5779,1950.553149
-307.59952,5779,1992.376988
-307.59952,5779,2034.641829
-307.59952,5779,2077.323336
-307.59952,5779,2119.725971
-307.59952,5779,2162.466503
-307.59952,5779,2205.293811
-307.59952,5779,2248.050061
-307.59952,5779,2290.810407
-307.59952,5779,2333.415431
-307.59952,5779,2376.041104
-307.59952,5779,2418.017381
-307.59952,5779,2460.669105
-307.59952,5779,2503.334713
-307.59952,5779,2546.125436
-307.59952,5779,2588.841179
-307.59952,5779,2631.537222
-307.59952,5779,2674.082254
-307.59952,5779,2716.687856
-307.59952,5779,2758.965431
-307.59952,5779,2801.03887
-307.59952,5779,2843.248425
-307.59952,5779,2886.083225
-307.59952,5779,2928.865177
-307.59952,5779,2971.568866
-307.59952,5779,3014.12511
-307.59952,5779,3056.463782
-307.59952,5779,3099.138321
-307.59952,5779,3141.785454
-307.59952,5779,3184.322699
-307.59952,5779,3227.022963
-307.59952,5779,3269.640728
-307.59952,5779,3312.22329
-307.59952,5779,3354.661327
-307.59952,5779,3397.264674
-307.59952,5779,3439.496836
-307.59952,5779,3481.967384
-307.59952,5779,3524.540774
-307.59952,5779,3567.212369
-307.59952,5779,3609.295986
-307.59952,5779,3651.274748
-307.59952,5779,3693.652714
-307.59952,5779,3736.105366
-307.59952,5779,3778.748796
-307.59952,5779,3821.132147
-307.59952,5779,3863.527636
-307.59952,5779,3907.496081
-307.59952,5779,3948.702116
-307.59952,5779,3991.139703
-307.59952,5779,4033.699942
-307.59952,5779,4076.549452
-307.59952,5779,4119.368841
-307.59952,5779,4161.967737
-307.59952,5779,4203.918453
-307.59952,5779,4245.458156
-307.59952,5779,4286.907359
-307.59952,5779,4328.381279
-307.59952,5779,4370.134938
-307.59952,5779,4412.79459
-307.59952,5779,4455.454189
-307.59952,5779,4497.241279
-307.59952,5779,4538.450039
-307.59952,5779,4579.749051
