#{"t_start": 1772236628.8686228, "env_id": "None"}
r,l,t
-301.841219,5779,43.657375
-307.59952,5779,85.70488
-307.59952,5779,127.318382
-307.59952,5779,168.926759
-307.59952,5779,210.900208
-307.59952,5779,253.299905
-307.59952,5779,295.80503
-307.59952,5779,338.26323
-307.59952,5779,380.758516
-307.59952,5779,423.367845
-307.59952,5779,465.820945
-307.59952,5779,508.470776
-307.59952,5779,550.906249
-307.59952,5779,593.78227
-307.59952,5779,636.329076
-307.59952,5779,678.455308
-307.59952,5779,720.855041
-307.59952,5779,763.393129
-307.59952,5779,805.837935
-307.59952,5779,848.266744
-307.59952,5779,890.663929
-307.59952,5779,933.086812
-307.59952,5779,975.215027
-307.59952,5779,1017.79361
-307.59952,5779,1060.325274
-307.59952,5779,1102.838187
-307.59952,5779,1145.241847
-307.59952,5779,1186.617961
-307.59952,5779,1228.358115
-307.59952,5779,1270.367511
-307.59952,5779,1312.912718
-307.59952,5779,1355.848835
-307.59952,5779,1398.384093
-307.59952,5779,1441.078042
-307.59952,5779,1483.78333
-307.59952,5779,1526.312547
-307.59952,5779,1568.856421
-307.59952,5779,1611.638442
-307.59952,5779,1654.425602
-307.59952,5779,1697.267271
-307.59952,5779,1739.639615
-307.59952,5779,1782.142132
-307.59952,5779,1824.221857
-307.59952,5779,1866.657049
-307.59952,5779,1908.591375
-307.59952,5779,1950.6457
-307.59952,5779,1992.46947
-307.59952,5779,2034.734341
-307.59952,5779,2077.415801
-307.59952,5779,2119.818475
-307.59952,5779,2162.559024
-307.59952,5779,2205.386181
-307.59952,5779,2248.142507
-307.59952,5779,2290.902893
-307.59952,5779,2333.507851
-307.59952,5779,2376.133622
-307.59952,5779,2418.10989
-307.59952,5779,2460.761585
-307.59952,5779,2503.427522
-307.59952,5779,2546.217965
-307.59952,5779,2588.933287
-307.59952,5779,2631.62965
-307.59952,5779,2674.17471
-307.59952,5779,2716.780035
-307.59952,5779,2759.057803
-307.59952,5779,2801.130991
-307.59952,5779,2843.340917
-307.59952,5779,2886.175737
-307.59952,5779,2928.957727
-307.59952,5779,2971.661381
-307.59952,5779,3014.217593
-307.59952,5779,3056.556298
-307.59952,5779,3099.230786
-307.59952,5779,3141.878021
-307.59952,5779,3184.415205
-307.59952,5779,3227.115482
-307.59952,5779,3269.732974
-307.59952,5779,3312.315804
-307.59952,5779,3354.752954
-307.59952,5779,3397.357215
-307.59952,5779,3439.589039
-307.59952,5779,3482.059867
-307.59952,5779,3524.633208
-307.59952,5779,3567.304878
-307.59952,5779,3609.388461
-307.59952,5779,3651.367435
-307.59952,5779,3693.745253
-307.59952,5779,3736.197825
-307.59952,5779,3778.841358
-307.59952,5779,3821.224727
-307.59952,5779,3863.620072
-307.59952,5779,3907.588912
-307.59952,5779,3948.7941
-307.59952,5779,3991.232004
-307.59952,5779,4033.792454
-307.59952,5779,4076.64198
-307.59952,5779,4119.461323
-307.59952,5779,4162.060239
-307.59952,5779,4204.010919
-307.59952,5779,4245.550681
-307.59952,5779,4286.999848
-307.59952,5779,4328.473799
-307.59952,5779,4370.227297
-307.59952,5779,4412.887049
-307.59952,5779,4455.546637
-307.59952,5779,4497.333745
-307.59952,5779,4538.542568
-307.59952,5779,4579.841534
