#{"t_start": 1772236628.8988023, "env_id": "None"}
r,l,t
-301.841219,5779,43.627492
-307.59952,5779,85.675011
-307.59952,5779,127.288471
-307.59952,5779,168.897125
-307.59952,5779,210.870594
-307.59952,5779,253.270191
-307.59952,5779,295.775314
-307.59952,5779,338.233325
-307.59952,5779,380.72865
-307.59952,5779,423.338011
-307.59952,5779,465.79151
-307.59952,5779,508.441165
-307.59952,5779,550.876374
-307.59952,5779,593.75271
-307.59952,5779,636.299219
-307.59952,5779,678.425435
-307.59952,5779,720.825468
-307.59952,5779,763.363227
-307.59952,5779,805.808066
-307.59952,5779,848.236855
-307.59952,5779,890.634066
-307.59952,5779,933.057155
-307.59952,5779,975.1854
-307.59952,5779,1017.763724
-307.59952,5779,1060.295744
-307.59952,5779,1102.808322
-307.59952,5779,1145.212253
-307.59952,5779,1186.588412
-307.59952,5779,1228.328471
-307.59952,5779,1270.337981
-307.59952,5779,1312.883361
-307.59952,5779,1355.818966
-307.59952,5779,1398.354224
-307.59952,5779,1441.048374
-307.59952,5779,1483.753455
-307.59952,5779,1526.2827
-307.59952,5779,1568.826537
-307.59952,5779,1611.608892
-307.59952,5779,1654.395781
-307.59952,5779,1697.237713
-307.59952,5779,1739.609664
-307.59952,5779,1782.112244
-307.59952,5779,1824.192347
-307.59952,5779,1866.627189
-307.59952,5779,1908.561533
-307.59952,5779,1950.615638
-307.59952,5779,1992.439633
-307.59952,5779,2034.70478
-307.59952,5779,2077.38593
-307.59952,5779,2119.788933
-307.59952,5779,2162.529425
-307.59952,5779,2205.356176
-307.59952,5779,2248.112698
-307.59952,5779,2290.873045
-307.59952,5779,2333.478015
-307.59952,5779,2376.103777
-307.59952,5779,2418.080046
-307.59952,5779,2460.731745
-307.59952,5779,2503.397734
-307.59952,5779,2546.188105
-307.59952,5779,2588.903389
-307.59952,5779,2631.599847
-307.59952,5779,2674.144819
-307.59952,5779,2716.750212
-307.59952,5779,2759.028077
-307.59952,5779,2801.101084
-307.59952,5779,2843.311333
-307.59952,5779,2886.145844
-307.59952,5779,2928.927807
-307.59952,5779,2971.631526
-307.59952,5779,3014.187762
-307.59952,5779,3056.526449
-307.59952,5779,3099.200944
-307.59952,5779,3141.84897
-307.59952,5779,3184.385325
-307.59952,5779,3227.085888
-307.59952,5779,3269.703234
-307.59952,5779,3312.285914
-307.59952,5779,3354.723117
-307.59952,5779,3397.327325
-307.59952,5779,3439.559162
-307.59952,5779,3482.030296
-307.59952,5779,3524.603407
-307.59952,5779,3567.275048
-307.59952,5779,3609.358931
-307.59952,5779,3651.337425
-307.59952,5779,3693.715337
-307.59952,5779,3736.167996
-307.59952,5779,3778.811409
-307.59952,5779,3821.194829
-307.59952,5779,3863.590268
-307.59952,5779,3907.558857
-307.59952,5779,3948.764206
-307.59952,5779,3991.202176
-307.59952,5779,4033.762573
-307.59952,5779,4076.612127
-307.59952,5779,4119.431468
-307.59952,5779,4162.030375
-307.59952,5779,4203.981077
-307.59952,5779,4245.521071
-307.59952,5779,4286.970477
-307.59952,5779,4328.444182
-307.59952,5779,4370.197439
-307.59952,5779,4412.857201
-307.59952,5779,4455.517102
-307.59952,5779,4497.303944
-307.59952,5779,4538.513093
-307.59952,5779,4579.812005
