#{"t_start": 1772236628.9115636, "env_id": "None"}
r,l,t
-301.841219,5779,43.614404
-307.59952,5779,85.661984
-307.59952,5779,127.275453
-307.59952,5779,168.883842
-307.59952,5779,210.857128
-307.59952,5779,253.256948
-307.59952,5779,295.762038
-307.59952,5779,338.220282
-307.59952,5779,380.715541
-307.59952,5779,423.324944
-307.59952,5779,465.778049
-307.59952,5779,508.427878
-307.59952,5779,550.863291
-307.59952,5779,593.73929
-307.59952,5779,636.286137
-307.59952,5779,678.412354
-307.59952,5779,720.812097
-307.59952,5779,763.350135
-307.59952,5779,805.795002
-307.59952,5779,848.223768
-307.59952,5779,890.62099
-307.59952,5779,933.043901
-307.59952,5779,975.172121
-307.59952,5779,1017.750664
-307.59952,5779,1060.282341
-307.59952,5779,1102.79528
-307.59952,5779,1145.1989
-307.59952,5779,1186.575058
-307.59952,5779,1228.315135
-307.59952,5779,1270.324607
-307.59952,5779,1312.869775
-307.59952,5779,1355.805845
-307.59952,5779,1398.34116
-307.59952,5779,1441.035133
-307.59952,5779,1483.740397
-307.59952,5779,1526.269638
-307.59952,5779,1568.813428
-307.59952,5779,1611.595539
-307.59952,5779,1654.382697
-307.59952,5779,1697.224303
-307.59952,5779,1739.596594
-307.59952,5779,1782.099164
-307.59952,5779,1824.178878
-307.59952,5779,1866.614105
-307.59952,5779,1908.548468
-307.59952,5779,1950.602753
-307.59952,5779,1992.426567
-307.59952,5779,2034.691371
-307.59952,5779,2077.372904
-307.59952,5779,2119.775544
-307.59952,5779,2162.51604
-307.59952,5779,2205.343095
-307.59952,5779,2248.099607
-307.59952,5779,2290.859955
-307.59952,5779,2333.464906
-307.59952,5779,2376.090673
-307.59952,5779,2418.066909
-307.59952,5779,2460.718682
-307.59952,5779,2503.384584
-307.59952,5779,2546.175025
-307.59952,5779,2588.890389
-307.59952,5779,2631.586697
-307.59952,5779,2674.131816
-307.59952,5779,2716.737078
-307.59952,5779,2759.014849
-307.59952,5779,2801.088024
-307.59952,5779,2843.297946
-307.59952,5779,2886.132768
-307.59952,5779,2928.914759
-307.59952,5779,2971.61844
-307.59952,5779,3014.174647
-307.59952,5779,3056.513361
-307.59952,5779,3099.187874
-307.59952,5779,3141.835051
-307.59952,5779,3184.37226
-307.59952,5779,3227.072554
-307.59952,5779,3269.690039
-307.59952,5779,3312.272874
-307.59952,5779,3354.710019
-307.59952,5779,3397.31425
-307.59952,5779,3439.546058
-307.59952,5779,3482.016924
-307.59952,5779,3524.590299
-307.59952,5779,3567.261928
-307.59952,5779,3609.345564
-307.59952,5779,3651.324328
-307.59952,5779,3693.702268
-307.59952,5779,3736.154912
-307.59952,5779,3778.798387
-307.59952,5779,3821.181749
-307.59952,5779,3863.577136
-307.59952,5779,3907.546013
-307.59952,5779,3948.751155
-307.59952,5779,3991.189095
-307.59952,5779,4033.749513
-307.59952,5779,4076.599042
-307.59952,5779,4119.418378
-307.59952,5779,4162.017296
-307.59952,5779,4203.968011
-307.59952,5779,4245.507742
-307.59952,5779,4286.956906
-307.59952,5779,4328.43082
-307.59952,5779,4370.184356
-307.59952,5779,4412.844135
-307.59952,5779,4455.503731
-307.59952,5779,4497.29085
-307.59952,5779,4538.499614
-307.59952,5779,4579.798623
